dates,compound_vader_score,vader_label,hsi_average
2021-02-02,0.0,1,-0.004405316802464526
2021-02-03,0.0,1,6.997961260619406e-05
2021-02-04,0.11165,2,0.0006860951999383455
2021-02-05,0.0,1,-0.0005599763159743342
