dates,compound_vader_score,vader_label,hsi_average
2020-12-28,0.0,1,0.0009989862288344157
2020-12-29,0.0,1,0.002946005746469652
2021-01-05,0.15798,2,0.013508117026533274
2021-01-08,0.38083333333333336,2,0.008982668949904836
2021-01-13,0.0,1,-0.002604114203775093
2021-01-27,0.296,2,-0.008764572239591583
2021-02-05,0.0,1,-0.0005599763159743342
