Date,Close,%R,returns,signal,GDP,Unemployment rate,Property price
2003-08-28,55.11114120483398,-41.89323139234392,0.0,0.0,0.0,0.0,0.0
2003-08-29,56.07799911499024,-13.207813174125972,0.0,-1.0,0.0,0.0,0.0
2003-09-01,55.249267578125,-53.24716037280477,0.0008345283643629298,0.0,0.0,0.0,0.0
2003-09-02,55.5255126953125,-50.10943788038946,0.0,0.0,0.0,0.0,0.0
2003-09-03,56.07799911499024,-21.60042366927091,0.0,0.0,0.0,0.0,0.0
2003-09-04,55.80177307128906,-35.854044979911116,0.0,0.0,0.0,0.0,0.0
2003-09-05,56.07799911499024,-15.385760433512674,0.0,-1.0,0.0,0.0,0.0
2003-09-08,56.35425186157226,-0.0007803742804174712,-0.0002779531249085254,-1.0,0.0,0.0,0.0
2003-09-09,56.07799911499024,-26.66693856421451,0.0002780304043281667,0.0,0.0,0.0,0.0
2003-09-10,55.249267578125,-66.6669908637159,0.0,0.0,0.0,0.0,0.0
2003-09-11,55.5255126953125,-53.333578723061855,0.0,0.0,0.0,0.0,0.0
2003-09-12,55.5255126953125,-53.333578723061855,0.0,0.0,0.0,0.0,0.0
2003-09-15,55.80177307128906,-39.99943009256355,0.0,0.0,0.0,0.0,0.0
2003-09-16,56.07799911499024,-30.769301416934418,0.0,0.0,0.0,0.0,0.0
2003-09-17,56.35425186157226,-19.99990850034224,0.0,-1.0,0.0,0.0,0.0
2003-09-18,56.63048553466797,-16.666727317773187,-0.00027793393402186783,-1.0,0.0,0.0,0.0
2003-09-19,57.1829719543457,-12.500067573370137,-0.0005560416017602599,-1.0,0.0,0.0,0.0
2003-09-22,56.90672302246094,-25.00025689382535,0.0002781812400889372,0.0,0.0,0.0,0.0
2003-09-23,56.63048553466797,-37.49992837222744,0.0,0.0,0.0,0.0,0.0
2003-09-24,57.4592170715332,-11.11116933307551,0.0,-1.0,0.0,0.0,0.0
2003-09-25,58.0117073059082,-16.666742880058116,-0.0005562000729912864,-1.0,0.0,0.0,0.0
2003-09-26,57.73548889160156,-24.999275361813204,0.0002782279046922298,0.0,0.0,0.0,0.0
2003-09-29,57.1829719543457,-41.66675691969862,0.0,0.0,0.0,0.0,0.0
2003-09-30,57.73548889160156,-24.999275361813204,0.0,0.0,0.0,0.0,0.0
2003-10-01,57.73548889160156,-24.999275361813204,0.0,0.0,0.0,0.0,0.0
2003-10-02,58.28796005249024,-15.38465384291604,0.0,-1.0,0.0,0.0,0.0
2003-10-03,59.39295196533203,-0.0,-0.0011127211446220198,-1.0,0.0,0.0,0.0
2003-10-06,59.66918182373047,-13.333371711592847,-0.00027847190117102905,-1.0,0.0,0.0,0.0
2003-10-07,60.2216796875,-0.0,-0.0005571374060505674,-1.0,0.0,0.0,0.0
2003-10-08,60.2216796875,-12.499994903249819,0.0,-1.0,0.0,0.0,0.0
2003-10-09,59.9454460144043,-18.749708097658875,0.00027870859508594137,-1.0,0.0,0.0,0.0
2003-10-10,60.497947692871094,-6.6666334949240245,-0.0005572965067215385,-1.0,0.0,0.0,0.0
2003-10-13,60.2216796875,-13.333789923265886,0.0002788209544168918,-1.0,0.0,0.0,0.0
2003-10-14,60.2216796875,-20.000004202550695,0.0,0.0,0.0,0.0,0.0
2003-10-15,61.60291290283203,-0.0,0.0,-1.0,0.0,0.0,0.0
2003-10-16,61.05044555664063,-11.764644646903676,0.0005574171901716607,-1.0,0.0,0.0,0.0
2003-10-17,61.3266830444336,-6.666880226921229,-0.00027855717140523595,-1.0,0.0,0.0,0.0
2003-10-20,61.60291290283203,-0.0006123465564285029,-0.00027862709151793563,-1.0,0.0,0.0,0.0
2003-10-21,62.43166732788086,-11.111083220071965,-0.0008361796695094403,-1.0,0.0,0.0,0.0
2003-10-22,62.98415756225586,-5.882348456948214,-0.0005579067937409032,-1.0,0.0,0.0,0.0
2003-10-23,60.77418518066406,-64.28543228454951,0.0022328844726693386,0.0,0.0,0.0,0.0
2003-10-24,61.05044555664063,-61.53787208076451,0.0,0.0,0.0,0.0,0.0
2003-10-27,61.05044555664063,-61.53808638187755,0.0,0.0,0.0,0.0,0.0
2003-10-28,62.70793533325195,-15.38393561996306,0.0,-1.0,0.0,0.0,0.0
2003-10-29,63.26040649414063,-7.692270754093768,-0.0005569553393208748,-1.0,0.0,0.0,0.0
2003-10-30,63.81290054321289,-6.6666367819726995,-0.0005572887982500108,-1.0,0.0,0.0,0.0
2003-10-31,64.64161682128906,-0.0,-0.0008363742886802195,-1.0,0.0,0.0,0.0
2003-11-03,65.74665069580078,-0.0,-0.0011161788271082385,-1.0,0.0,0.0,0.0
2003-11-04,66.02288055419922,-9.090887510657945,-0.00027932758753468345,-1.0,0.0,0.0,0.0
2003-11-05,65.74665069580078,-13.636059708090055,0.00027940563323625156,-1.0,0.0,0.0,0.0
2003-11-06,64.08913421630861,-40.90935254852831,0.0016761043943616105,0.0,0.0,0.0,0.0
2003-11-07,64.64161682128906,-31.818631544356684,0.0,0.0,0.0,0.0,0.0
2003-11-10,64.91788482666016,-27.272831664745176,0.0,0.0,0.0,0.0,0.0
2003-11-11,64.08913421630861,-40.90935254852831,0.0,0.0,0.0,0.0,0.0
2003-11-12,64.36538696289061,-36.36388722425901,0.0,0.0,0.0,0.0,0.0
2003-11-13,65.74665069580078,-14.28542862202136,0.0,-1.0,0.0,0.0,0.0
2003-11-14,65.47037506103516,-21.052918496423043,0.0002789064010082498,0.0,0.0,0.0,0.0
2003-11-17,64.91788482666016,-46.153998809283664,0.0,0.0,0.0,0.0,0.0
2003-11-18,64.91788482666016,-50.00017380270393,0.0,0.0,0.0,0.0,0.0
2003-11-19,64.64161682128906,-63.63675706586921,0.0,0.0,0.0,0.0,0.0
2003-11-20,64.08913421630861,-81.81805450129167,-1.1102230246251565e-16,1.0,0.0,0.0,0.0
2003-11-21,63.53665161132813,-84.61543706083101,-0.0005575879687708118,1.0,0.0,0.0,0.0
2003-11-24,64.36538696289061,-54.54556143251016,0.0008368601261381503,0.0,0.0,0.0,0.0
2003-11-25,65.47037506103516,-18.181822382498762,0.0,-1.0,0.0,0.0,0.0
2003-11-26,65.26023101806639,-25.097392925079316,0.00021202682114651594,0.0,0.0,0.0,0.0
2003-11-27,65.26023101806639,-25.097392925079316,0.0,0.0,0.0,0.0,0.0
2003-11-28,65.81329345703125,-8.90394833744356,0.0,-1.0,0.0,0.0,0.0
2003-12-01,66.08979034423828,-0.0009516779384920995,-0.00027891501390031603,-1.0,0.0,0.0,0.0
2003-12-02,66.08979034423828,-8.176032757784045,0.0,-1.0,0.0,0.0,0.0
2003-12-03,65.5367431640625,-24.527936876734415,0.0005580395462347898,0.0,0.0,0.0,0.0
2003-12-04,65.5367431640625,-24.527936876734415,0.0,0.0,0.0,0.0,0.0
2003-12-05,65.26023101806639,-32.703550569614,0.0,0.0,0.0,0.0,0.0
2003-12-08,64.7071533203125,-49.05635699948665,0.0,0.0,0.0,0.0,0.0
2003-12-09,65.81329345703125,-16.351195295201865,0.0,-1.0,0.0,0.0,0.0
2003-12-10,65.81329345703125,-16.351195295201865,0.0,-1.0,0.0,0.0,0.0
2003-12-11,65.81329345703125,-21.6581177430882,0.0,0.0,0.0,0.0,0.0
2003-12-12,65.81329345703125,-28.56982830954837,0.0,0.0,0.0,0.0,0.0
2003-12-15,66.36631774902344,-12.499963513572933,0.0,-1.0,0.0,0.0,0.0
2003-12-16,65.26023101806639,-62.498978370822435,0.0011154489295897019,0.0,0.0,0.0,0.0
2003-12-17,64.98369598388672,-74.9993356172529,0.0,0.0,0.0,0.0,0.0
2003-12-18,65.5367431640625,-49.99965575088021,0.0,0.0,0.0,0.0,0.0
2003-12-19,66.36631774902344,-12.499963513572933,0.0,-1.0,0.0,0.0,0.0
2003-12-22,66.91936492919922,-0.0,-0.0005571068874993257,-1.0,0.0,0.0,0.0
2003-12-23,66.64283752441406,-19.999999088059816,0.00027871255913547444,-1.0,0.0,0.0,0.0
2003-12-24,66.91936492919922,-9.999995686182608,-0.00027863490008939173,-1.0,0.0,0.0,0.0
2003-12-25,66.91936492919922,-9.999995686182608,0.0,-1.0,0.0,0.0,0.0
2003-12-26,66.91936492919922,-11.11125918610009,0.0,-1.0,0.0,0.0,0.0
2003-12-29,67.47241973876953,-0.0,-0.0005574251182709489,-1.0,0.0,0.0,0.0
2003-12-30,67.47241973876953,-16.66682262034747,0.0,-1.0,0.0,0.0,0.0
2003-12-31,67.74894714355469,-9.09092847037864,-0.0002788680071673655,-1.0,0.0,0.0,0.0
2004-01-01,67.74894714355469,-9.09092847037864,0.0,-1.0,0.0,0.0,0.0
2004-01-02,68.57855224609375,-7.142823374152381,-0.0008368604770309096,-1.0,0.0,0.0,0.0
2004-01-05,68.85506439208984,-0.00036871402114065153,-0.0002791640253291261,-1.0,0.0,0.0,0.0
2004-01-06,68.57855224609375,-13.333274500726938,0.00027924197964424025,-1.0,0.0,0.0,0.0
2004-01-07,69.68462371826172,-0.0,-0.0011166792090082645,-1.0,0.0,0.0,0.0
2004-01-08,69.40811920166016,-8.333291166966807,0.00027946839931614065,-1.0,0.0,0.0,0.0
2004-01-09,69.96115112304689,-7.692311693028725,-0.0005588037641636179,-1.0,0.0,0.0,0.0
2004-01-12,69.68462371826172,-15.38466847462092,0.00027956967019648893,-1.0,0.0,0.0,0.0
2004-01-13,69.68462371826172,-15.38466847462092,0.0,-1.0,0.0,0.0,0.0
2004-01-14,68.57855224609375,-46.15300633950711,0.0011179275754891194,0.0,0.0,0.0,0.0
2004-01-15,67.74894714355469,-69.23069230434238,0.0,0.0,0.0,0.0,0.0
2004-01-16,67.19589996337889,-91.66663587386525,0.0,1.0,0.0,0.0,0.0
2004-01-19,67.47241973876953,-71.42853134858049,0.00027917172789315714,0.0,0.0,0.0,0.0
2004-01-20,68.30201721191406,-49.99945090904776,0.0,0.0,0.0,0.0,0.0
2004-01-21,69.13156127929689,-28.571749977530107,0.0,0.0,0.0,0.0,0.0
2004-01-22,69.13156127929689,-28.571749977530107,0.0,0.0,0.0,0.0,0.0
2004-01-23,69.13156127929689,-28.571749977530107,0.0,0.0,0.0,0.0,0.0
2004-01-26,68.30201721191406,-49.99945090904776,0.0,0.0,0.0,0.0,0.0
2004-01-27,68.02545166015625,-57.14333170337776,0.0,0.0,0.0,0.0,0.0
2004-01-28,66.91936492919922,-85.71432221150414,0.0,1.0,0.0,0.0,0.0
2004-01-29,67.19589996337889,-74.99975406298385,0.0002791092136196216,0.0,0.0,0.0,0.0
2004-01-30,67.19589996337889,-74.99975406298385,0.0,0.0,0.0,0.0,0.0
2004-02-02,66.08979034423828,-91.66662000947174,0.0,1.0,0.0,0.0,0.0
2004-02-03,66.08979034423828,-78.57132573524476,0.0,0.0,0.0,0.0,0.0
2004-02-04,66.36631774902344,-71.42840627813653,0.0,0.0,0.0,0.0,0.0
2004-02-05,66.08979034423828,-78.57132573524476,0.0,0.0,0.0,0.0,0.0
2004-02-06,67.47241973876953,-42.856925522940166,0.0,0.0,0.0,0.0,0.0
2004-02-09,68.57855224609375,-14.284656474797778,0.0,-1.0,0.0,0.0,0.0
2004-02-10,68.57855224609375,-14.285626403057346,0.0,-1.0,0.0,0.0,0.0
2004-02-11,69.13156127929689,-6.6666948550459315,-0.0005580010806824909,-1.0,0.0,0.0,0.0
2004-02-12,69.40811920166016,-6.249982701322717,-0.0002792102278089681,-1.0,0.0,0.0,0.0
2004-02-13,69.40811920166016,-6.249982701322717,0.0,-1.0,0.0,0.0,0.0
2004-02-16,69.96115112304689,-5.555563565322178,-0.0005584916640032356,-1.0,0.0,0.0,0.0
2004-02-17,69.68462371826172,-11.111149546895662,0.00027941343915038885,-1.0,0.0,0.0,0.0
2004-02-18,71.0672607421875,-0.0,-0.0013966769454434314,-1.0,0.0,0.0,0.0
2004-02-19,70.2376708984375,-14.285909983834223,0.0008391859457963502,-1.0,0.0,0.0,0.0
2004-02-20,70.2376708984375,-14.285909983834223,0.0,-1.0,0.0,0.0,0.0
2004-02-23,69.96115112304689,-21.052727640300905,0.0002794838195105953,0.0,0.0,0.0,0.0
2004-02-24,70.51420593261719,-10.526363820150587,0.0,-1.0,0.0,0.0,0.0
2004-02-25,69.96115112304689,-22.222314775624167,0.0005588268783007777,0.0,0.0,0.0,0.0
2004-02-26,69.96115112304689,-36.36411594042436,0.0,0.0,0.0,0.0,0.0
2004-02-27,70.79076385498047,-11.110916033720576,0.0,-1.0,0.0,0.0,0.0
2004-03-01,70.51420593261719,-29.999858323765146,0.00027928820147771205,0.0,0.0,0.0,0.0
2004-03-02,69.40811920166016,-77.77760834681655,0.0,0.0,0.0,0.0,0.0
2004-03-03,67.74894714355469,-92.85713471873373,0.0,1.0,0.0,0.0,0.0
2004-03-04,67.74894714355469,-86.66665248775081,0.0,1.0,0.0,0.0,0.0
2004-03-05,67.47241973876953,-87.49999079400185,-0.00027917941110344735,1.0,0.0,0.0,0.0
2004-03-08,68.02545166015625,-75.00044943313559,0.0005584916338821078,0.0,0.0,0.0,0.0
2004-03-09,67.47241973876953,-87.49999079400185,0.0,1.0,0.0,0.0,0.0
2004-03-10,66.91936492919922,-88.88888682398019,-0.0005582029963219215,1.0,0.0,0.0,0.0
2004-03-11,66.36631774902344,-94.73683533922379,-0.0005585070562202921,1.0,0.0,0.0,0.0
2004-03-12,65.81329345703125,-90.909034881607,-0.0005587960336043141,1.0,0.0,0.0,0.0
2004-03-15,66.08979034423828,-86.36403815580793,0.0002795388039367186,1.0,0.0,0.0,0.0
2004-03-16,66.08979034423828,-86.36362383921637,0.0,1.0,0.0,0.0,0.0
2004-03-17,65.94573211669922,-88.73161082844008,-0.0001456024014818702,1.0,0.0,0.0,0.0
2004-03-18,65.66864776611328,-93.2862423015164,-0.0002800952268242618,1.0,0.0,0.0,0.0
2004-03-19,65.66864776611328,-89.18324416338822,0.0,1.0,0.0,0.0,0.0
2004-03-22,64.56031799316406,-100.0,-0.0011206870941051772,1.0,0.0,0.0,0.0
2004-03-23,64.56031799316406,-87.09989983962934,0.0,1.0,0.0,0.0,0.0
2004-03-24,64.83737182617189,-80.65052662196166,0.00028045714901447916,1.0,0.0,0.0,0.0
2004-03-25,64.00612640380861,-93.94080952699007,-0.0008412204749973506,1.0,0.0,0.0,0.0
2004-03-26,64.00612640380861,-93.10722580537885,0.0,1.0,0.0,0.0,0.0
2004-03-29,64.00612640380861,-91.31489369962043,0.0,1.0,0.0,0.0,0.0
2004-03-30,64.56031799316406,-68.47978850855344,0.000561314149096992,0.0,0.0,0.0,0.0
2004-03-31,65.11444854736328,-47.46827835820533,0.0,0.0,0.0,0.0,0.0
2004-04-01,64.83737182617189,-57.9744608839588,0.0,0.0,0.0,0.0,0.0
2004-04-02,65.39157104492189,-29.576205183982342,0.0,0.0,0.0,0.0,0.0
2004-04-05,65.39157104492189,-24.99950123725138,0.0,0.0,0.0,0.0,0.0
2004-04-06,65.39157104492189,-24.9994522239443,0.0,0.0,0.0,0.0,0.0
2004-04-07,65.66864776611328,-12.499865526674256,0.0,-1.0,0.0,0.0,0.0
2004-04-08,65.66864776611328,-12.499865526674256,0.0,-1.0,0.0,0.0,0.0
2004-04-09,65.66864776611328,-12.499865526674256,0.0,-1.0,0.0,0.0,0.0
2004-04-12,65.66864776611328,-12.499865526674256,0.0,-1.0,0.0,0.0,0.0
2004-04-13,65.66864776611328,-22.22200972091025,0.0,0.0,0.0,0.0,0.0
2004-04-14,64.283203125,-77.77824228537929,0.0,0.0,0.0,0.0,0.0
2004-04-15,64.00612640380861,-88.88899929717886,0.0,1.0,0.0,0.0,0.0
2004-04-16,63.72905731201172,-90.00003802866118,-0.00028047259524177637,1.0,0.0,0.0,0.0
2004-04-19,64.00612640380861,-80.00017886160748,0.00028055128218795744,1.0,0.0,0.0,0.0
2004-04-20,64.00612640380861,-80.00017886160748,0.0,1.0,0.0,0.0,0.0
2004-04-21,63.45197296142578,-99.99956135572684,-0.0005609606367107389,1.0,0.0,0.0,0.0
2004-04-22,63.45197296142578,-90.90912698438736,0.0,1.0,0.0,0.0,0.0
2004-04-23,64.283203125,-63.6371113157447,0.0008419132352506242,0.0,0.0,0.0,0.0
2004-04-26,63.72905731201172,-81.81820478033448,0.0,1.0,0.0,0.0,0.0
2004-04-27,64.00612640380861,-72.72778320529179,0.0002803939502573627,0.0,0.0,0.0,0.0
2004-04-28,64.283203125,-63.6371113157447,0.0,0.0,0.0,0.0,0.0
2004-04-29,63.17487335205078,-100.0,0.0,1.0,0.0,0.0,0.0
2004-04-30,63.17487335205078,-91.66674100584488,0.0,1.0,0.0,0.0,0.0
2004-05-03,62.89782333374024,-79.99974541687448,-0.0002802960545691402,0.0,0.0,0.0,0.0
2004-05-04,63.17487335205078,-62.50099605775387,0.0,0.0,0.0,0.0,0.0
2004-05-05,63.17487335205078,-62.50089280760392,0.0,0.0,0.0,0.0,0.0
2004-05-06,63.45197296142578,-49.99994278763773,0.0,0.0,0.0,0.0,0.0
2004-05-07,63.17487335205078,-62.50089280760392,0.0,0.0,0.0,0.0,0.0
2004-05-10,61.789451599121094,-100.0,0.0,1.0,0.0,0.0,0.0
2004-05-11,62.0665283203125,-75.00009876176156,0.0002804016657929065,0.0,0.0,0.0,0.0
2004-05-12,61.789451599121094,-83.33321888837378,0.0,1.0,0.0,0.0,0.0
2004-05-13,61.23532104492188,-99.99877077635914,-0.0005606229691277331,1.0,0.0,0.0,0.0
2004-05-14,61.23532104492188,-92.30762833617347,0.0,1.0,0.0,0.0,0.0
2004-05-17,60.40403366088867,-93.75001605447072,-0.0008414988426740377,1.0,0.0,0.0,0.0
2004-05-18,60.95822143554688,-79.99960584118399,0.0005614678414314067,0.0,0.0,0.0,0.0
2004-05-19,61.58517074584961,-64.91518584103679,0.0,0.0,0.0,0.0,0.0
2004-05-20,61.03034973144531,-78.26419678761717,0.0,0.0,0.0,0.0,0.0
2004-05-21,61.58517074584961,-64.91518584103679,0.0,0.0,0.0,0.0,0.0
2004-05-24,61.58517074584961,-64.91518584103679,0.0,0.0,0.0,0.0,0.0
2004-05-25,61.58517074584961,-64.91518584103679,0.0,0.0,0.0,0.0,0.0
2004-05-26,61.58517074584961,-56.143833652333676,0.0,0.0,0.0,0.0,0.0
2004-05-27,63.24964904785156,-0.0,0.0,-1.0,0.0,0.0,0.0
2004-05-28,64.08186340332031,-6.554571935562307,-0.0008426735738088498,-1.0,0.0,0.0,0.0
2004-05-31,65.19152069091797,-0.0,-0.0011245510209076937,-1.0,0.0,0.0,0.0
2004-06-01,64.3592529296875,-20.772255061409535,0.0008443879513493346,0.0,0.0,0.0,0.0
2004-06-02,65.19152069091797,-5.193031449745887,0.0,-1.0,0.0,0.0,0.0
2004-06-03,64.3592529296875,-20.772791885234135,0.0008436755618701497,0.0,0.0,0.0,0.0
2004-06-04,64.91409301757811,-10.954630283003743,0.0,-1.0,0.0,0.0,0.0
2004-06-07,66.02375030517578,-0.0,-0.0011239190122869225,-1.0,0.0,0.0,0.0
2004-06-08,65.74633026123047,-9.523810531548435,0.0002813017089984271,-1.0,0.0,0.0,0.0
2004-06-09,65.46893310546875,-14.28548371150726,0.000281199398691534,-1.0,0.0,0.0,0.0
2004-06-10,66.02375030517578,-5.2629807870373595,-0.0005622638910237621,-1.0,0.0,0.0,0.0
2004-06-11,65.46893310546875,-15.78921903183828,0.0005625802095614585,-1.0,0.0,0.0,0.0
2004-06-14,64.3592529296875,-36.842564011002544,0.0011245741728198588,0.0,0.0,0.0,0.0
2004-06-15,64.08186340332031,-53.33358791469585,0.0,0.0,0.0,0.0,0.0
2004-06-16,64.63668060302734,-60.00019060252535,0.0,0.0,0.0,0.0,0.0
2004-06-17,64.3592529296875,-77.77865019536584,0.0,0.0,0.0,0.0,0.0
2004-06-18,63.52705001831055,-90.90907484443723,0.0,1.0,0.0,0.0,0.0
2004-06-21,63.80444717407226,-81.81859350187236,0.00028080456226042827,1.0,0.0,0.0,0.0
2004-06-22,63.80444717407226,-81.81859350187236,0.0,1.0,0.0,0.0,0.0
2004-06-23,63.24964904785156,-91.6666276398593,-0.0005614553268588063,1.0,0.0,0.0,0.0
2004-06-24,64.63668060302734,-50.00043128195576,0.0014044635351551094,0.0,0.0,0.0,0.0
2004-06-25,64.63668060302734,-50.00043128195576,0.0,0.0,0.0,0.0,0.0
2004-06-28,64.91409301757811,-36.364268060163525,0.0,0.0,0.0,0.0,0.0
2004-06-29,64.3592529296875,-54.54664363644915,0.0,0.0,0.0,0.0,0.0
2004-06-30,65.19152069091797,-20.000073592656797,0.0,0.0,0.0,0.0,0.0
2004-07-01,65.19152069091797,-19.99897644905149,0.0,-1.0,0.0,0.0,0.0
2004-07-02,64.3592529296875,-37.501661214525754,0.0008415456427133261,0.0,0.0,0.0,0.0
2004-07-05,64.3592529296875,-37.501661214525754,0.0,0.0,0.0,0.0,0.0
2004-07-06,64.3592529296875,-37.501661214525754,0.0,0.0,0.0,0.0,0.0
2004-07-07,64.3592529296875,-37.501661214525754,0.0,0.0,0.0,0.0,0.0
2004-07-08,63.80444717407226,-62.50099250688635,0.0,0.0,0.0,0.0,0.0
2004-07-09,64.08186340332031,-50.000725249999526,0.0,0.0,0.0,0.0,0.0
2004-07-12,64.3592529296875,-37.501661214525754,0.0,0.0,0.0,0.0,0.0
2004-07-13,64.08186340332031,-66.66679715951022,0.0,0.0,0.0,0.0,0.0
2004-07-14,63.80444717407226,-83.3335367738334,0.0,1.0,0.0,0.0,0.0
2004-07-15,63.52705001831055,-99.99918989162465,-0.00028025365318107287,1.0,0.0,0.0,0.0
2004-07-16,63.80444717407226,-62.50034330689189,0.0002803322173090539,0.0,0.0,0.0,0.0
2004-07-19,64.08186340332031,-50.00020589071812,0.0,0.0,0.0,0.0,0.0
2004-07-20,63.52705001831055,-74.99962128812585,0.0,0.0,0.0,0.0,0.0
2004-07-21,64.3592529296875,-16.66759934894775,0.0,-1.0,0.0,0.0,0.0
2004-07-22,64.08186340332031,-33.33299752785379,0.0002802459452226902,0.0,0.0,0.0,0.0
2004-07-23,64.3592529296875,-16.66759934894775,0.0,-1.0,0.0,0.0,0.0
2004-07-26,64.08186340332031,-33.33299752785379,0.00028016742943681727,0.0,0.0,0.0,0.0
2004-07-27,63.80444717407226,-50.000000000000426,0.0,0.0,0.0,0.0,0.0
2004-07-28,63.80444717407226,-49.999531644381484,0.0,0.0,0.0,0.0,0.0
2004-07-29,63.80444717407226,-49.999531644381484,0.0,0.0,0.0,0.0,0.0
2004-07-30,63.80444717407226,-49.999531644381484,0.0,0.0,0.0,0.0,0.0
2004-08-02,63.52705001831055,-66.66554430373546,0.0,0.0,0.0,0.0,0.0
2004-08-03,65.46893310546875,-18.181691571628125,0.0,-1.0,0.0,0.0,0.0
2004-08-04,65.19152069091797,-27.272592446131963,0.0002801120685547165,0.0,0.0,0.0,0.0
2004-08-05,66.02375030517578,-9.09085768549069,0.0,-1.0,0.0,0.0,0.0
2004-08-06,65.74633026123047,-18.18202106555669,0.00028004132923897807,-1.0,0.0,0.0,0.0
2004-08-09,66.02375030517578,-9.09085768549069,-0.0002799629280485494,-1.0,0.0,0.0,0.0
2004-08-10,65.74633026123047,-18.18202106555669,0.00028004132923897807,-1.0,0.0,0.0,0.0
2004-08-11,65.46893310546875,-27.27243439089137,0.00027993983006746603,0.0,0.0,0.0,0.0
2004-08-12,65.74633026123047,-18.18202106555669,0.0,-1.0,0.0,0.0,0.0
2004-08-13,65.19152069091797,-36.363347752713594,0.0005597383657260924,0.0,0.0,0.0,0.0
2004-08-16,64.91409301757811,-45.45476115102384,0.0,0.0,0.0,0.0,0.0
2004-08-17,65.46893310546875,-27.27243439089137,0.0,0.0,0.0,0.0,0.0
2004-08-18,64.98568725585939,-43.1087796087347,0.0,0.0,0.0,0.0,0.0
2004-08-19,65.5411376953125,-24.90637130752169,0.0,0.0,0.0,0.0,0.0
2004-08-20,65.5411376953125,-47.70448882700213,0.0,0.0,0.0,0.0,0.0
2004-08-23,65.81884002685547,-30.27390830527001,0.0,0.0,0.0,0.0,0.0
2004-08-24,66.37429046630861,-0.0,0.0,-1.0,0.0,0.0,0.0
2004-08-25,66.65200805664061,-12.499884599439069,-0.0002800280244963371,-1.0,0.0,0.0,0.0
2004-08-26,66.65200805664061,-12.499884599439069,0.0,-1.0,0.0,0.0,0.0
2004-08-27,67.48513031005861,-0.0,-0.0008402886063824111,-1.0,0.0,0.0,0.0
2004-08-30,67.20743560791016,-9.999946421712341,0.0002803189258919758,-1.0,0.0,0.0,0.0
2004-08-31,67.20743560791016,-9.999946421712341,0.0,-1.0,0.0,0.0,0.0
2004-09-01,68.04058074951172,-0.0,-0.0008407827023121373,-1.0,0.0,0.0,0.0
2004-09-02,67.76284027099611,-8.334022573702748,0.00028052242361975566,-1.0,0.0,0.0,0.0
2004-09-03,67.76284027099611,-8.334022573702748,0.0,-1.0,0.0,0.0,0.0
2004-09-06,68.31828308105469,-0.0,-0.0005608489874562306,-1.0,0.0,0.0,0.0
2004-09-07,68.31828308105469,-7.692351197472106,0.0,-1.0,0.0,0.0,0.0
2004-09-08,68.04058074951172,-16.666700783522305,0.0002805625878410378,-1.0,0.0,0.0,0.0
2004-09-09,68.04058074951172,-16.666714137019554,0.0,-1.0,0.0,0.0,0.0
2004-09-10,68.04058074951172,-16.666714137019554,0.0,-1.0,0.0,0.0,0.0
2004-09-13,68.31828308105469,-11.11173089763539,-0.0002804838945537069,-1.0,0.0,0.0,0.0
2004-09-14,68.59600067138672,-11.111215580814259,-0.0002805780037913319,-1.0,0.0,0.0,0.0
2004-09-15,68.31828308105469,-25.000000549244263,0.0002806567499020751,0.0,0.0,0.0,0.0
2004-09-16,68.59600067138672,-16.666846168788762,0.0,-1.0,0.0,0.0,0.0
2004-09-17,68.87371826171875,-0.0,-0.0002805780037913319,-1.0,0.0,0.0,0.0
2004-09-20,68.59600067138672,-33.33312226329409,0.0002806567499020751,0.0,0.0,0.0,0.0
2004-09-21,68.59600067138672,-33.33312226329409,0.0,0.0,0.0,0.0,0.0
2004-09-22,68.31828308105469,-49.99974271304461,0.0,0.0,0.0,0.0,0.0
2004-09-23,68.59600067138672,-33.33359686381188,0.0,0.0,0.0,0.0,0.0
2004-09-24,68.59600067138672,-33.33359686381188,0.0,0.0,0.0,0.0,0.0
2004-09-27,68.59600067138672,-33.33359686381188,0.0,0.0,0.0,0.0,0.0
2004-09-28,68.31828308105469,-50.00045461466586,0.0,0.0,0.0,0.0,0.0
2004-09-29,68.31828308105469,-50.00045461466586,0.0,0.0,0.0,0.0,0.0
2004-09-30,68.87371826171875,-24.99988886837475,0.0,0.0,0.0,0.0,0.0
2004-10-01,68.87371826171875,-24.99988886837475,0.0,0.0,0.0,0.0,0.0
2004-10-04,69.70690155029297,-14.285459797614157,0.0,-1.0,0.0,0.0,0.0
2004-10-05,69.42914581298828,-28.572925614839598,0.0002806165436670671,0.0,0.0,0.0,0.0
2004-10-06,69.70690155029297,-14.285459797614157,0.0,-1.0,0.0,0.0,0.0
2004-10-07,69.70690155029297,-14.285459797614157,0.0,-1.0,0.0,0.0,0.0
2004-10-08,69.70690155029297,-14.285459797614157,0.0,-1.0,0.0,0.0,0.0
2004-10-11,69.98460388183594,-0.0007411171442124632,-0.0002804838794242537,-1.0,0.0,0.0,0.0
2004-10-12,69.70690155029297,-14.285459797614157,0.0002805625727031469,-1.0,0.0,0.0,0.0
2004-10-13,69.70690155029297,-14.285459797614157,0.0,-1.0,0.0,0.0,0.0
2004-10-14,69.15144348144531,-42.85764429530954,0.000561021699537978,0.0,0.0,0.0,0.0
2004-10-15,69.15144348144531,-42.85764429530954,0.0,0.0,0.0,0.0,0.0
2004-10-18,69.42914581298828,-28.572925614839598,0.0,0.0,0.0,0.0,0.0
