,region,subregion,district,estate,building,first_op_date,floor_level,bedroom,sitting_room,floor,flat,area,net_area,price,tx_date,last_tx_date,last_price,gain,lat,lon
0,New Territories,Sha Tin,Shatin,City One Shatin,Block 31,1983-08-13,M,2,1,,D,395,327,5400000,2021-01-07,,0,0.0,22.3860034,114.2048905
1,New Territories,Sha Tin,Shatin,Castello,Block 2,1999-10-30,M,2,,22,E,718,547,7500000,2021-01-06,1998-09-30,2919500,156.89000000000001,22.38401,114.214844
2,New Territories,Sha Tin,Shatin,May Shing Court,Fai Shing House,1985-01-24,M,,,22,9,538,381,4980000,2021-01-06,2013-10-04,2900000,71.72,22.3797494,114.1754835
3,New Territories,Sha Tin,Shatin,City One Shatin,Block 31,1983-08-13,H,2,1,29,D,395,327,5600000,2021-01-06,2007-11-14,1623000,245.04,22.3860034,114.2048905
4,New Territories,Sha Tin,Shatin,Prima Villa,Block 2,2001-09-29,M,2,,22,F,549,417,7450000,2021-01-06,2009-09-28,2690000,176.95000000000002,22.3820495,114.2038501
5,New Territories,Sha Tin,Shatin,City One Shatin,Block 46,1986-01-25,M,2,1,16,G,410,304,5080000,2021-01-06,2004-06-25,1100000,361.82,22.3856949,114.2026331
6,New Territories,Sha Tin,Shatin,Belair Gardens,Block C (Carmel Heights),1982-06-01,,3,2,24,B,1970,725,8780000,2021-01-06,2002-08-31,2050000,328.29,22.384148,114.198527
7,New Territories,Sha Tin,Shatin,City One Shatin,Block 38,1985-05-27,H,2,1,27,B,395,284,5380000,2021-01-06,2014-10-20,3920000,37.24,22.3852485,114.2039444
8,New Territories,Sha Tin,Shatin,City One Shatin,Block 1,1981-01-29,L,3,2,8,E,544,451,7130000,2021-01-05,2012-04-17,3700000,92.7,22.3878205,114.2040506
9,New Territories,Sha Tin,Shatin,Golden Lion Garden,Golden Beauty Court (Block B),1986-12-17,L,1,2,6,4,418,270,4000000,2021-01-05,2012-02-28,1698000,135.57,22.36938,114.184255
10,New Territories,Sha Tin,Shatin,City One Shatin,Block 3,1981-05-25,H,3,2,21,F,544,451,7950000,2021-01-05,2010-07-29,3000000,165.0,22.388395,114.203415
11,New Territories,Sha Tin,Shatin,City One Shatin,Block 47,1986-01-25,L,2,1,12,E,395,284,5180000,2021-01-05,2013-01-21,3100000,67.1,22.385451,114.2029181
12,New Territories,Sha Tin,Shatin,Lap Wo House,Lap Wo House,1980-11-27,,,,3,D,0,362,3000000,2021-01-05,,0,0.0,22.376735999999998,114.178829
13,New Territories,Sha Tin,Shatin,Belair Gardens,Block G (Grenville Heights),1982-08-24,L,3,2,5,D,920,670,7900000,2021-01-05,2017-11-21,6990000,13.02,22.3847335,114.1993214
14,New Territories,Sha Tin,Shatin,City One Shatin,Block 29,1983-08-13,L,2,1,10,G,395,327,5600000,2021-01-05,,0,0.0,22.3863796,114.205259
15,New Territories,Sha Tin,Shatin,Yue Tin Court,Block B (Yue Wo House),1983-02-28,H,2,,25,6,591,483,6230000,2021-01-05,2017-05-23,5550000,12.25,22.3832341,114.20214899999999
16,New Territories,Sha Tin,Shatin,Festival City,Block 1,2010-02-03,H,3,,47,NB,1030,785,12580000,2021-01-05,2016-04-20,8800000,42.95,22.3696785,114.1754005
17,New Territories,Sha Tin,Shatin,Peak One,Zone B,2008-10-03,,1,,2,B02,536,415,6930000,2021-01-05,2016-12-01,5760000,20.31,22.381194999999998,114.181016
18,New Territories,Sha Tin,Shatin,City One Shatin,Block 49,1986-01-25,H,2,1,31,B,395,284,5360000,2021-01-05,2017-04-10,4100000,30.73,22.3850664,114.2028464
19,New Territories,Sha Tin,Shatin,Shatin New Town (Lucky Plaza),Block B2 ( Yae Lam Court ),1983-04-28,H,2,2,19,G,416,326,5000000,2021-01-05,2012-07-27,2930000,70.65,22.3833675,114.1907625
20,New Territories,Sha Tin,Shatin,Wai Wah Centre,Block 1,1986-06-10,H,2,2,27,B,483,358,6150000,2021-01-05,2011-01-07,2380000,158.4,22.380657,114.1868736
21,New Territories,Sha Tin,Shatin,Garden Rivera,Block B,1984-09-28,L,2,1,14,7,368,242,4390000,2021-01-05,2014-08-26,3000000,46.33,22.380841999999998,114.1952954
22,New Territories,Sha Tin,Shatin,Festival City,Block 2,2010-02-03,H,3,,37,SD,980,739,13150000,2021-01-04,2011-06-24,8708000,51.01,22.3700016,114.1756925
23,New Territories,Sha Tin,Shatin,Castello,Block 2,1999-10-30,L,2,,10,A,718,547,7800000,2021-01-04,2009-12-01,3400000,129.41,22.38401,114.214844
24,New Territories,Sha Tin,Shatin,Shatin Centre,Block A - (Tung Ning Building),1981-12-30,L,2,2,,E,0,288,5680000,2021-01-04,2010-05-18,1998000,184.28,22.382111,114.1909105
25,New Territories,Sha Tin,Shatin,Manlai Court,Block 2,1990-09-26,M,3,2,12,E,736,622,9300000,2021-01-04,1997-07-18,4180000,122.49000000000001,22.3748425,114.18184600000001
26,New Territories,Sha Tin,Shatin,Wai Wah Centre,Block 3,1986-06-10,L,2,2,7,F,483,358,5780000,2021-01-04,2010-08-10,2293000,152.07,22.381158,114.1873465
27,New Territories,Sha Tin,Shatin,City One Shatin,Block 25,1986-07-14,M,3,2,12,A,870,688,10000000,2021-01-04,2017-03-09,8100000,23.46,22.3871366,114.2048196
28,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 5,1985-10-16,L,2,,6,F,623,498,6280000,2021-01-04,2013-05-20,4010000,56.61,22.3979539,114.200282
29,New Territories,Sha Tin,Shatin,Fung Shing Court,Block A - (Wing Shing House),1985-04-15,L,,,,24,538,381,4680000,2021-01-04,,0,0.0,22.371216999999998,114.188079
30,New Territories,Sha Tin,Shatin,Jubilee Garden,Jubilee Court (Block Dupl),1986-05-08,L,3,2,10,G2,1117,674,8500000,2021-01-04,2012-09-05,5480000,55.11,22.396472,114.19980699999999
31,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 4,1985-10-16,M,2,,22,A,644,506,6300000,2021-01-04,1999-11-24,1710000,268.42,22.3977125,114.200106
32,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 4,1985-10-16,L,2,,7,C,623,498,6100000,2021-01-04,2010-07-23,2600000,134.62,22.3977125,114.200106
33,New Territories,Sha Tin,Shatin,Festival City,Block 1,2010-02-03,M,3,,31,NA,901,677,10880000,2021-01-04,2012-12-03,7680000,41.67,22.3696785,114.1754005
34,New Territories,Sha Tin,Shatin,Garden Rivera,Block C,1984-09-28,M,2,1,,3,368,242,4750000,2021-01-04,1997-08-12,1908000,148.95000000000002,22.3811891,114.1952544
35,New Territories,Sha Tin,Shatin,Granville Garden,Block 1,1997-06-24,M,3,2,,E,0,640,8250000,2021-01-04,1997-04-24,5498000,50.050000000000004,22.377496,114.170887
36,New Territories,Sha Tin,Shatin,May Shing Court,Fai Shing House,1985-01-24,L,,,3,19,538,381,4700000,2021-01-04,2017-04-03,3990000,17.79,22.3797494,114.1754835
37,New Territories,Sha Tin,Shatin,Yu Chui Court,Block A,2001-08-29,L,3,,6,8,826,650,6980000,2021-01-04,2016-08-26,4950000,41.01,22.381683,114.20418
38,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 5,1985-10-16,M,2,,22,F,623,498,6500000,2021-01-04,2001-05-18,1600000,306.25,22.3979539,114.200282
39,New Territories,Sha Tin,Shatin,Pristine Villa,Block 9,1995-01-16,H,3,2,,D,0,817,10000000,2021-01-04,1997-03-12,6080000,64.47,22.3825365,114.1827559
40,New Territories,Sha Tin,Shatin,Yu Chui Court,Block A,2001-08-29,M,3,,19,4,826,650,6880000,2020-12-31,,0,0.0,22.381683,114.20418
41,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 4,1985-10-16,L,2,,5,G,653,510,6000000,2020-12-31,2020-11-11,800000,650.0,22.3977125,114.200106
42,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 1,1986-05-08,H,2,,34,B,623,498,6550000,2020-12-31,2011-04-27,2900000,125.86,22.39699,114.199849
43,New Territories,Sha Tin,Shatin,Garden Rivera,Block C,1984-09-28,H,2,1,,3,0,242,4900000,2020-12-31,2003-02-25,609000,704.6,22.3811891,114.1952544
44,New Territories,Sha Tin,Shatin,Hilton Plaza,Block A,1985-09-03,L,2,2,4,5,437,274,4720000,2020-12-31,2012-02-21,2020000,133.66,22.3791236,114.18687
45,New Territories,Sha Tin,Shatin,Wai Wah Centre,Block 3,1986-06-10,L,2,2,6,G,404,297,5290000,2020-12-31,2020-05-08,4600000,15.0,22.381158,114.1873465
46,New Territories,Sha Tin,Shatin,City One Shatin,Block 3,1981-05-25,H,3,2,27,E,544,451,7900000,2020-12-31,1997-06-26,3500000,125.71000000000001,22.388395,114.203415
47,New Territories,Sha Tin,Shatin,Manlai Court,Block 3,1990-09-26,L,3,2,,H,0,622,9200000,2020-12-31,1997-08-30,4080000,125.49000000000001,22.3750404,114.182221
48,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 1,1986-05-08,L,2,,5,B,623,498,5980000,2020-12-31,1996-11-07,2010000,197.51,22.39699,114.199849
49,New Territories,Sha Tin,Shatin,Fung Shing Court,Block C (Fu Shing House),1985-04-15,L,,,8,15,539,381,4738000,2020-12-31,2017-12-01,3990000,18.75,22.372211,114.18856
50,New Territories,Sha Tin,Shatin,Festival City,Block 2,2010-02-03,L,3,,,NB,1030,785,12600000,2020-12-31,,0,0.0,22.3700016,114.1756925
51,New Territories,Sha Tin,Shatin,City One Shatin,Block 11,1981-05-25,H,3,2,25,C,570,484,8088000,2020-12-30,2005-08-20,2300000,251.65,22.387238,114.2036194
52,New Territories,Sha Tin,Shatin,Castello,Block 7,1999-10-30,M,2,,12,E,718,547,7900000,2020-12-30,2009-07-08,3220000,145.34,22.383646,114.21564
53,New Territories,Sha Tin,Shatin,Golden Lion Garden,Golden Glory Court (Block E),1986-12-17,H,1,2,22,7,452,260,4900000,2020-12-30,2017-02-21,3680000,33.15,22.3698065,114.184093
54,New Territories,Sha Tin,Shatin,King Tin Court,Hang Sam House,1983-09-30,L,2,,9,7,520,431,5650000,2020-12-30,,0,0.0,22.367245,114.179981
55,New Territories,Sha Tin,Shatin,City One Shatin,Block 46,1986-01-25,H,2,1,28,H,410,304,5500000,2020-12-30,2014-01-13,3290000,67.17,22.3856949,114.2026331
56,New Territories,Sha Tin,Shatin,The Riverpark,Block 1,2012-09-28,M,4,,23,C,1750,1333,23000000,2020-12-30,2012-10-16,15759000,45.95,22.3752696,114.1870914
57,New Territories,Sha Tin,Shatin,Sunshine Grove,Block 1,1998-12-29,H,3,,26,A,782,601,9200000,2020-12-30,1997-09-22,2903000,216.91,22.384604,114.203214
58,New Territories,Sha Tin,Shatin,Pictorial Garden,Ph1 - (Blk 3)Capilano Court,1991-04-08,H,3,2,,E,968,662,8200000,2020-12-30,2013-02-19,5350000,53.27,22.3946951,114.2079576
59,New Territories,Sha Tin,Shatin,City One Shatin,Block 47,1986-01-25,M,2,1,,F,0,284,5110000,2020-12-30,2009-03-06,1270000,302.36,22.385451,114.2029181
60,New Territories,Sha Tin,Shatin,Festival City,Block 1,2010-02-03,H,3,,41,SA,903,679,11000000,2020-12-30,2012-08-10,6900000,59.42,22.3696785,114.1754005
61,New Territories,Sha Tin,Shatin,Manlai Court,Block 2,1990-09-26,L,3,2,3,B,750,637,8000000,2020-12-30,2010-11-08,4138000,93.33,22.3748425,114.18184600000001
62,New Territories,Sha Tin,Shatin,City One Shatin,Block 50,1986-01-25,H,2,1,23,F,395,284,5500000,2020-12-30,2014-08-15,3645000,50.89,22.3850875,114.202571
63,New Territories,Sha Tin,Shatin,Parc Royale,Block 7,1995-10-09,L,3,2,,C,975,736,10500000,2020-12-30,,0,0.0,22.3632235,114.1754796
64,New Territories,Sha Tin,Shatin,Festival City,Block 5,2010-02-03,M,3,,,SB,0,785,12550000,2020-12-30,,0,0.0,22.370549999999998,114.176442
65,New Territories,Sha Tin,Shatin,King Tin Court,Bing Sam House,1983-10-29,L,2,,4,1,540,447,4800000,2020-12-29,2004-11-08,1100000,336.36,22.367147,114.17947
66,New Territories,Sha Tin,Shatin,Shatin Centre,Block G - (Sun Ning Building),1981-12-30,M,3,2,,D,467,378,6430000,2020-12-29,1996-12-31,1928000,233.51,22.3829296,114.1895553
67,New Territories,Sha Tin,Shatin,Castello,Block 2,1999-10-30,H,2,,33,E,726,580,8700000,2020-12-29,2014-06-11,5920000,46.96,22.38401,114.214844
68,New Territories,Sha Tin,Shatin,Festival City,Block 5,2010-02-03,M,4,,20,SC,1273,959,16800000,2020-12-29,2011-06-30,11180000,50.27,22.370549999999998,114.176442
69,New Territories,Sha Tin,Shatin,Festival City,Block 2,2011-12-28,M,3,,23,NB,1031,787,11000000,2020-12-29,2012-04-19,7447000,47.71,22.371406999999998,114.17695499999999
70,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 1,1986-05-08,L,1,,14,H,644,506,6200000,2020-12-29,2012-09-06,3450000,79.71000000000001,22.39699,114.199849
71,New Territories,Sha Tin,Shatin,Shatinpark,Escort Garden,1984-08-02,H,2,2,14,H,484,297,4855000,2020-12-29,2013-08-29,3080000,57.63,22.379507,114.1974395
72,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 5,1985-10-16,H,2,,29,A,644,506,6000000,2020-12-29,2011-04-13,3050000,96.72,22.3979539,114.200282
73,New Territories,Sha Tin,Shatin,Festival City,Block 5,2010-11-15,H,3,,49,NA,981,741,11980000,2020-12-29,2011-03-29,8242000,45.35,22.3696745,114.1746994
74,New Territories,Sha Tin,Shatin,City One Shatin,Block 44,1985-05-27,H,2,1,26,H,410,304,5600000,2020-12-29,2013-08-22,3400000,64.71000000000001,22.38524,114.203651
75,New Territories,Sha Tin,Shatin,Kam Shan Building,Kam Shan Building,1975-09-05,L,3,,3,M,0,443,6000000,2020-12-29,2005-08-26,900000,566.67,22.375812999999997,114.17702
76,New Territories,Sha Tin,Shatin,Shatin Centre,Block F - (Ka Ning Building),1981-12-30,L,3,2,,A,0,390,6220000,2020-12-29,,0,0.0,22.382617,114.189769
77,New Territories,Sha Tin,Shatin,City One Shatin,Block 22,1982-04-01,L,3,2,10,A,634,515,7700000,2020-12-28,2009-12-21,2808000,174.22,22.386411,114.2026281
78,New Territories,Sha Tin,Shatin,City One Shatin,Block 40,1985-05-27,H,2,1,32,H,410,304,5990000,2020-12-28,2010-05-25,1998000,199.8,22.3857815,114.203358
79,New Territories,Sha Tin,Shatin,Golden Lion Garden,Golden Beauty Court (Block B),1986-12-17,L,0,2,6,3,466,285,4500000,2020-12-28,2011-12-05,1790000,151.4,22.36938,114.184255
80,New Territories,Sha Tin,Shatin,Sunshine Grove,Block 1,1998-12-29,M,3,,17,A,782,601,8800000,2020-12-28,1997-09-19,2823000,211.73000000000002,22.384604,114.203214
81,New Territories,Sha Tin,Shatin,Mei Chung Court,Block E - (Hong Chung House),1996-04-15,M,3,,18,4,830,645,5068000,2020-12-28,,0,0.0,22.3808295,114.172277
82,New Territories,Sha Tin,Shatin,Castello,Block 3,1999-10-30,L,2,,9,A,718,547,7780000,2020-12-28,2017-08-16,6920000,12.43,22.384179,114.21524
83,New Territories,Sha Tin,Shatin,City One Shatin,Block 45,1985-05-27,L,2,1,,C,410,304,5380000,2020-12-28,2012-03-21,2370000,127.0,22.3849755,114.2039266
84,New Territories,Sha Tin,Shatin,Yu Chui Court,Block B,2001-08-29,H,3,,37,7,826,650,7380000,2020-12-28,,0,0.0,22.3819255,114.204522
85,New Territories,Sha Tin,Shatin,Castello,Block 5,1999-10-30,L,3,,9,C,975,755,9960000,2020-12-28,2006-09-14,3810000,161.42000000000002,22.3841746,114.2155898
86,New Territories,Sha Tin,Shatin,Belair Gardens,Block E (Estoril Heights),1982-08-24,M,3,2,10,B,920,670,8180000,2020-12-24,2017-12-20,8000000,2.25,22.384251,114.1991215
87,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,L,,,9,A,0,679,13200000,2020-12-24,,0,0.0,22.373871229025397,114.18040564962901
88,New Territories,Sha Tin,Shatin,May Shing Court,Kwai Shing House,1985-04-12,H,1,,31,8,453,338,4928000,2020-12-24,2014-06-05,2679000,83.95,22.3786055,114.1743149
89,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,M,,,27,A,0,679,13944000,2020-12-24,,0,0.0,22.373871229025397,114.18040564962901
90,New Territories,Sha Tin,Shatin,Festival City,Block 5,2010-02-03,H,4,,,SC,0,959,17500000,2020-12-24,2010-04-16,11793000,48.39,22.370549999999998,114.176442
91,New Territories,Sha Tin,Shatin,City One Shatin,Block 02,1981-01-29,L,2,1,,C,395,327,5400000,2020-12-24,,0,0.0,22.388109999999998,114.2037435
92,New Territories,Sha Tin,Shatin,Golden Lion Garden,Golden Comfort Court (Block D),1987-10-06,M,2,2,12,4,488,306,5380000,2020-12-24,2017-12-05,4515000,19.16,22.3671535,114.1810516
93,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5B,,L,,,10,C,0,576,11012000,2020-12-24,,0,0.0,22.373871229025397,114.18040564962901
94,New Territories,Sha Tin,Shatin,City One Shatin,Block 19,1982-04-01,L,3,2,9,A,562,451,7250000,2020-12-24,1997-11-07,3320000,118.37,22.3867314,114.20193
95,New Territories,Sha Tin,Shatin,City One Shatin,Block 1,1981-01-29,H,3,2,22,F,544,451,7780000,2020-12-24,2008-07-04,2650000,193.58,22.3878205,114.2040506
96,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,H,,,61,A,0,679,16955000,2020-12-24,,0,0.0,22.373871229025397,114.18040564962901
97,New Territories,Sha Tin,Shatin,Glamour Garden,Glamour Garden,1985-12-24,H,2,2,22,A,494,386,5292000,2020-12-24,2001-09-14,1490000,255.17000000000002,22.374588,114.17671
98,New Territories,Sha Tin,Shatin,Prima Villa,Block 1,2001-09-29,H,2,,32,B,549,419,7450000,2020-12-24,2017-06-09,6500000,14.620000000000001,22.3820295,114.2035034
99,New Territories,Sha Tin,Shatin,Chuen Fai Centre,Block A,1985-10-30,H,2,1,,1,397,295,4630000,2020-12-24,2011-09-27,2030000,128.08,22.380384,114.19720000000001
100,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,M,,,45,A,0,679,14905000,2020-12-23,,0,0.0,22.373871229025397,114.18040564962901
101,New Territories,Sha Tin,Shatin,City One Shatin,Block 30,1983-08-13,L,2,1,,G,395,327,5300000,2020-12-23,2011-06-07,2322000,128.25,22.3860284,114.2052325
102,New Territories,Sha Tin,Shatin,Jubilee Garden,Block 8,1985-10-16,H,2,,37,H,644,506,7050000,2020-12-23,2016-04-07,4830000,45.96,22.3984435,114.20098
103,New Territories,Sha Tin,Shatin,Grandeur Garden,Block 3,1985-06-25,L,2,2,5,B,416,314,5500000,2020-12-23,2010-02-23,1960000,180.61,22.3745659,114.1776534
104,New Territories,Sha Tin,Shatin,Festival City,Block 3,2011-12-28,L,3,,18,SB,1030,786,12768000,2020-12-23,2012-04-13,7321000,74.4,22.371669,114.177352
105,New Territories,Sha Tin,Shatin,Shatin Centre,Hoi Ning Building,1981-12-30,H,2,2,24,B,391,297,5550000,2020-12-23,2012-10-15,3050000,81.97,22.381868,114.1907095
106,New Territories,Sha Tin,Shatin,Festival City,Block 5,2010-11-15,M,3,,,SC,0,784,13510000,2020-12-23,,0,0.0,22.3696745,114.1746994
107,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 7B,,H,,,58,B,0,617,13970000,2020-12-23,,0,0.0,22.373871229025397,114.18040564962901
108,New Territories,Sha Tin,Shatin,New Town Plaza,Orchid Court (Block 3),1991-07-17,L,3,2,5,D,758,645,9000000,2020-12-23,2008-07-22,4650000,93.55,22.379537,114.187559
109,New Territories,Sha Tin,Shatin,King Tin Court,Block A - (Man Sam House),1983-10-29,L,2,,,6,565,467,5830000,2020-12-23,2012-08-15,2800000,108.21000000000001,22.3665566,114.179919
110,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,M,,,32,C,0,477,10279000,2020-12-23,,0,0.0,22.373871229025397,114.18040564962901
111,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6B,,L,,,7,C,0,519,11678000,2020-12-23,,0,0.0,22.373871229025397,114.18040564962901
112,New Territories,Sha Tin,Shatin,Ravana Garden,Block 4,1988-02-09,M,3,2,17,H,780,644,8850000,2020-12-23,,0,0.0,22.390750999999998,114.2047065
113,New Territories,Sha Tin,Shatin,Hilton Plaza,Block C,1985-09-03,H,2,2,,2,670,427,7400000,2020-12-23,2008-02-06,2400000,208.33,22.379751,114.186694
114,New Territories,Sha Tin,Shatin,City One Shatin,Block 16,1982-04-01,M,2,1,,C,395,327,5500000,2020-12-23,,0,0.0,22.387517,114.2016366
115,New Territories,Sha Tin,Shatin,Scenery Court,Block 2,1989-06-28,L,2,2,11,G,467,369,6538000,2020-12-22,2017-12-14,6000000,8.97,22.379534,114.1863665
116,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6B,,L,,,23,E,0,334,7649000,2020-12-22,,0,0.0,22.373871229025397,114.18040564962901
117,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,H,,,50,C,0,477,10881000,2020-12-22,,0,0.0,22.373871229025397,114.18040564962901
118,New Territories,Sha Tin,Shatin,Grandeur Garden,Block 3,1985-06-25,M,2,2,12,F,434,328,6180000,2020-12-22,,0,0.0,22.3745659,114.1776534
119,New Territories,Sha Tin,Shatin,Lai Shing Garden,Lai Shing Garden,1986-12-31,M,2,1,12,F,585,426,6000000,2020-12-22,1998-10-17,1710000,250.88,22.380398,114.195366
120,New Territories,Sha Tin,Shatin,Pristine Villa,Block 2,1995-01-16,L,3,2,1,D,985,809,9980000,2020-12-22,,0,0.0,22.380983,114.181618
121,New Territories,Sha Tin,Shatin,Scenery Court,Block 1,1989-06-28,H,2,2,23,H,569,459,8000000,2020-12-22,2013-06-18,4800000,66.67,22.3792199,114.1863705
122,New Territories,Sha Tin,Shatin,City One Shatin,Block 12,1981-04-16,L,3,2,8,C,570,484,7580000,2020-12-22,2009-06-12,2520000,200.79,22.3878369,114.202966
123,New Territories,Sha Tin,Shatin,Carado Garden,Block 3,1989-11-17,L,,,7,B,665,591,5380000,2020-12-22,1999-09-30,1350000,298.52,22.3683609,114.1762823
124,New Territories,Sha Tin,Shatin,World-Wide Gardens,Block 4 (Lily Court),1978-05-03,L,3,2,2,A,1445,1255,16000000,2020-12-22,,0,0.0,22.3641115,114.18019
125,New Territories,Sha Tin,Shatin,The Riverpark,Block 5,2012-09-28,L,3,,7,B,1227,936,16600000,2020-12-22,2012-07-11,9092000,82.58,22.3753409,114.1856262
126,New Territories,Sha Tin,Shatin,Yu Chui Court,Block L,2001-07-13,M,,,16,1,826,650,7130000,2020-12-22,2010-08-09,2350000,203.4,22.380878,114.2057405
127,New Territories,Sha Tin,Shatin,Kwong Lam Court,Block C - (Fook Lam House),1990-04-30,L,,,3,8,509,384,4050000,2020-12-22,2014-10-13,2935000,37.99,22.3806391,114.2168394
128,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,H,,,47,A,0,679,15651000,2020-12-22,,0,0.0,22.373871229025397,114.18040564962901
129,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 7B,,H,,,59,D,0,753,16940000,2020-12-22,,0,0.0,22.373871229025397,114.18040564962901
130,New Territories,Sha Tin,Shatin,Garden Rivera,Block E,1984-09-28,M,2,1,,3,368,242,4555000,2020-12-22,2011-03-23,1950000,133.59,22.381415,114.1958385
131,New Territories,Sha Tin,Shatin,The Riverpark,Block 1,2012-09-28,H,3,,33,D,953,720,13500000,2020-12-22,2012-07-06,7472000,80.67,22.3752696,114.1870914
132,New Territories,Sha Tin,Shatin,Castello,Block 6,1999-10-30,M,2,,13,H,718,547,8150000,2020-12-22,2010-01-13,3368000,141.98,22.384172,114.21593899999999
133,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5B,,H,,,62,D,0,521,13402000,2020-12-22,,0,0.0,22.373871229025397,114.18040564962901
134,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6B,,M,,,36,E,0,334,8409000,2020-12-22,,0,0.0,22.373871229025397,114.18040564962901
135,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5B,,L,,,25,A,0,668,13656000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
136,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6A,,L,,,7,B,0,594,13616000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
137,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6B,,H,,,53,C,0,866,18313000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
138,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 7B,,H,,,60,B,0,617,13989000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
139,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 7B,,H,,,56,D,0,753,15752000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
140,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6B,,L,,,21,E,0,334,7921000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
141,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6A,,L,,,12,B,0,632,11885000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
142,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,M,,,30,C,0,477,9933000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
143,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,M,,,43,A,0,679,14860000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
144,New Territories,Sha Tin,Shatin,May Shing Court,Fai Shing House,1985-01-24,H,,,32,11,538,381,4200000,2020-12-21,2014-09-05,3180000,32.08,22.3797494,114.1754835
145,New Territories,Sha Tin,Shatin,Pristine Villa,Block 4,1995-01-16,H,3,2,7,A,985,811,5250000,2020-12-21,1996-08-22,6280000,-16.4,22.3813995,114.182011
146,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,H,,,51,C,0,477,10913000,2020-12-21,,0,0.0,22.373871229025397,114.18040564962901
147,New Territories,Sha Tin,Shatin,Shatinpark,Stage 3 - Blk C - (Iris Garden),1985-01-04,M,2,2,,D,517,334,5270000,2020-12-19,2010-11-25,1990000,164.82,22.3798006,114.19816900000001
148,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,H,,,55,C,0,477,11056000,2020-12-18,,0,0.0,22.373871229025397,114.18040564962901
149,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5B,,L,,,15,A,0,668,12807000,2020-12-18,,0,0.0,22.373871229025397,114.18040564962901
150,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,L,,,12,A,0,679,13480000,2020-12-18,,0,0.0,22.373871229025397,114.18040564962901
151,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 5A,,M,,,42,C,0,477,10208000,2020-12-18,,0,0.0,22.373871229025397,114.18040564962901
152,New Territories,Sha Tin,Shatin,Grandeur Garden,Block 2,1985-06-25,M,2,2,13,H,463,340,6100000,2020-12-18,2011-09-16,2755000,121.42,22.374340999999998,114.1773669
153,New Territories,Sha Tin,Shatin,Grandeur Garden,Block 3,1985-06-25,H,2,2,18,E,463,340,6220000,2020-12-18,2013-06-28,3980000,56.28,22.3745659,114.1776534
154,New Territories,Sha Tin,Shatin,The Pavilia Farm,Tower 6A,,L,,,7,C,0,414,10587000,2020-12-18,,0,0.0,22.373871229025397,114.18040564962901
