,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
0,FLAT A 5/F HANG SHUN BUILDING  ,40,23/12/2020,3.65,263,313,13878,11661,2433,38
1,FLAT C 7/F SUNNY COURT  ,25,23/12/2020,4,288,462,13889,8658,2455,43
2,FLAT D 26/F WEST WING THE VERTEX ,0,23/12/2020,6.13,238,-,25773,-,-,-
3,FLAT F 7/F BLOCK 2 MANOR CENTRE ,34,23/12/2020,4.58,306,374,14967,12246,-,
4,FLAT C 1/F FUK LUNG BUILDING  ,28,23/12/2020,4.16,248,335,16774,12418,1297,8
5,FLAT A 14/F GREEN COURT  ,31,22/12/2020,4.21,293,436,14369,9656,5318,378
6,FLAT A 9/F MAN WOO BUILDING  ,39,22/12/2020,3.82,182,255,20989,14980,4193,241
7,FLAT B 18/F HIGH ONE GRAND  ,5,22/12/2020,5.64,296,-,19047,-,1156,9
8,FLAT A 6/F ON FAI BUILDING  ,40,22/12/2020,4.08,284,-,14366,-,-,
9,FLAT F 8/F TOWER 1 HEYA GREEN ,7,22/12/2020,9.98,622,777,16045,12844,1484,23
10,FLAT 15 17/F HOI TAK COURT  ,0,22/12/2020,3,-,-,-,-,-,-
11,FLAT F 8/F CHI FAI COURT  ,37,22/12/2020,3.5,263,335,13308,10448,5522,428
12,FLAT 14 36/F HOI TAK COURT  ,0,22/12/2020,3.1,-,-,-,-,-,-
13,FLAT 12 2/F HOI TAK COURT  ,0,22/12/2020,2.01,-,-,-,-,-,-
14,FLAT 11 12/F HOI TAK COURT  ,0,22/12/2020,2.1,-,-,-,-,-,-
15,FLAT 15 24/F HOI TAK COURT  ,0,22/12/2020,3.06,-,-,-,-,-,-
16,FLAT 11 5/F HOI TAK COURT  ,0,22/12/2020,2.03,-,-,-,-,-,-
17,FLAT 19 38/F HOI TAK COURT  ,0,22/12/2020,3.18,-,-,-,-,-,-
18,FLAT 7 13/F HOI TAK COURT  ,0,22/12/2020,2.88,-,-,-,-,-,-
19,FLAT 12 15/F HOI TAK COURT  ,0,22/12/2020,2.18,-,-,-,-,-,-
20,FLAT 11 15/F HOI TAK COURT  ,0,22/12/2020,2.12,-,-,-,-,-,-
21,FLAT 12 4/F HOI TAK COURT  ,0,22/12/2020,2.08,-,-,-,-,-,-
22,FLAT 18 2/F HOI TAK COURT  ,0,22/12/2020,2.77,-,-,-,-,-,-
23,FLAT 14 21/F HOI TAK COURT  ,0,22/12/2020,2.99,-,-,-,-,-,-
24,FLAT 12 6/F HOI TAK COURT  ,0,22/12/2020,2.1,-,-,-,-,-,-
25,FLAT 15 6/F HOI TAK COURT  ,0,22/12/2020,2.88,-,-,-,-,-,-
26,FLAT 13 20/F HOI TAK COURT  ,0,22/12/2020,3.01,-,-,-,-,-,-
27,FLAT 12 7/F HOI TAK COURT  ,0,22/12/2020,2.11,-,-,-,-,-,-
28,FLAT 7 9/F HOI TAK COURT  ,0,22/12/2020,2.83,-,-,-,-,-,-
29,FLAT 7 2/F HOI TAK COURT  ,0,22/12/2020,2.56,-,-,-,-,-,-
30,FLAT 12 14/F HOI TAK COURT  ,0,22/12/2020,2.17,-,-,-,-,-,-
31,FLAT 11 7/F HOI TAK COURT  ,0,22/12/2020,2.05,-,-,-,-,-,-
32,FLAT D 16/F GARDENIA  ,8,21/12/2020,5.36,270,372,19852,14409,3112,53
33,FLAT A4 6/F BLOCK A WING NING BUILDING ,36,21/12/2020,3.55,222,341,15991,10411,7750,390
34,FLAT D7 9/F BLOCK D MERLIN CENTRE ,35,21/12/2020,4.55,280,358,16250,12709,6199,569
35,FLAT A 25/F THE ASTRO   (with roof),1,21/12/2020,9.23,297,-,31074,-,-,-
36,FLAT B1 1/F BLOCK B HONG FAI BUILDING ,36,21/12/2020,3.63,210,313,17286,11597,5143,450
37,NO. 367 4/F 367 KI LUNG STREET  ,58,21/12/2020,3.4,548,-,6204,-,-,
38,FLAT J 22/F TOWER 3 SEASIDE SONATA ,0,21/12/2020,9.29,485,-,19163,-,-,-
39,FLAT F 19/F EAST WING THE VERTEX ,0,21/12/2020,9.49,408,-,23257,-,-,-
40,FLAT D 7/F EAST WING THE VERTEX ,0,21/12/2020,5.52,224,-,24629,-,-,-
41,FLAT 7 15/F HOI TAK COURT  ,0,21/12/2020,2.9,-,-,-,-,-,-
42,FLAT 19 5/F HOI TAK COURT  ,0,21/12/2020,2.87,-,-,-,-,-,-
43,FLAT 7 17/F HOI TAK COURT  ,0,21/12/2020,2.92,-,-,-,-,-,-
44,FLAT 20 3/F HOI TAK COURT  ,0,21/12/2020,2.78,-,-,-,-,-,-
45,FLAT 14 4/F HOI TAK COURT  ,0,21/12/2020,2.78,-,-,-,-,-,-
46,FLAT 17 4/F HOI TAK COURT  ,0,21/12/2020,2.84,-,-,-,-,-,-
47,FLAT 5 3/F HOI TAK COURT  ,0,21/12/2020,2.81,-,-,-,-,-,-
48,FLAT 18 3/F HOI TAK COURT  ,0,21/12/2020,2.85,-,-,-,-,-,-
49,FLAT 15 9/F HOI TAK COURT  ,0,21/12/2020,2.92,-,-,-,-,-,-
50,FLAT 13 6/F HOI TAK COURT  ,0,21/12/2020,2.86,-,-,-,-,-,-
51,FLAT 13 16/F HOI TAK COURT  ,0,21/12/2020,2.97,-,-,-,-,-,-
52,FLAT 12 3/F HOI TAK COURT  ,0,21/12/2020,2.06,-,-,-,-,-,-
53,FLAT 12 9/F HOI TAK COURT  ,0,21/12/2020,2.13,-,-,-,-,-,-
54,FLAT B 2/F KAM MOON LAU  ,38,18/12/2020,3.53,393,452,8982,7810,3209,47
55,FLAT A 19/F FORTUNE COURT  ,11,18/12/2020,5.5,324,498,16975,11044,4253,122
56,FLAT G 39/F TOWER 5 SEASIDE SONATA ,0,18/12/2020,9.58,505,-,18960,-,-,-
57,FLAT D 20/F AVA 61  ,0,18/12/2020,3.48,-,-,-,-,1240,9
58,FLAT 11 30/F HOI TAK COURT  ,0,18/12/2020,2.21,-,-,-,-,-,-
59,FLAT 11 32/F HOI TAK COURT  ,0,18/12/2020,2.22,-,-,-,-,-,-
60,FLAT 14 39/F HOI TAK COURT  ,0,18/12/2020,3.13,-,-,-,-,-,-
61,FLAT B 3/F HIGH ONE  ,4,18/12/2020,4.76,273,-,17436,-,1914,7
62,FLAT 14 35/F HOI TAK COURT  ,0,18/12/2020,3.1,-,-,-,-,-,-
63,FLAT D 40/F TOWER 3 SEASIDE SONATA ,0,18/12/2020,9.49,503,-,18865,-,-,-
64,FLAT 15 32/F HOI TAK COURT  ,0,18/12/2020,3.13,-,-,-,-,-,-
65,FLAT 7 33/F HOI TAK COURT  ,0,18/12/2020,3.05,-,-,-,-,-,-
66,FLAT 11 33/F HOI TAK COURT  ,0,18/12/2020,2.23,-,-,-,-,-,-
67,FLAT 14 33/F HOI TAK COURT  ,0,18/12/2020,3.08,-,-,-,-,-,-
68,FLAT 20 31/F HOI TAK COURT  ,0,18/12/2020,3.09,-,-,-,-,-,-
69,FLAT 15 19/F HOI TAK COURT  ,0,18/12/2020,3.02,-,-,-,-,-,-
70,FLAT 13 29/F HOI TAK COURT  ,0,18/12/2020,3.08,-,-,-,-,-,-
71,FLAT 14 6/F HOI TAK COURT  ,0,18/12/2020,2.83,-,-,-,-,-,-
72,FLAT 7 12/F HOI TAK COURT  ,0,18/12/2020,2.87,-,-,-,-,-,-
73,FLAT 7 16/F HOI TAK COURT  ,0,18/12/2020,2.91,-,-,-,-,-,-
74,FLAT 15 5/F HOI TAK COURT  ,0,18/12/2020,2.86,-,-,-,-,-,-
75,FLAT 13 14/F HOI TAK COURT  ,0,18/12/2020,2.95,-,-,-,-,-,-
76,FLAT 14 9/F HOI TAK COURT  ,0,18/12/2020,2.87,-,-,-,-,-,-
77,FLAT 13 13/F HOI TAK COURT  ,0,18/12/2020,2.94,-,-,-,-,-,-
78,FLAT 13 15/F HOI TAK COURT  ,0,18/12/2020,2.96,-,-,-,-,-,-
79,FLAT 13 12/F HOI TAK COURT  ,0,18/12/2020,2.93,-,-,-,-,-,-
80,FLAT 14 20/F HOI TAK COURT  ,0,18/12/2020,2.98,-,-,-,-,-,-
81,FLAT 13 10/F HOI TAK COURT  ,0,18/12/2020,2.91,-,-,-,-,-,-
82,FLAT 15 4/F HOI TAK COURT  ,0,18/12/2020,2.82,-,-,-,-,-,-
83,FLAT 11 14/F HOI TAK COURT  ,0,18/12/2020,2.11,-,-,-,-,-,-
84,FLAT 12 12/F HOI TAK COURT  ,0,18/12/2020,2.16,-,-,-,-,-,-
85,FLAT 13 7/F HOI TAK COURT  ,0,18/12/2020,2.87,-,-,-,-,-,-
86,FLAT 19 7/F HOI TAK COURT  ,0,18/12/2020,2.89,-,-,-,-,-,-
87,FLAT 5 11/F HOI TAK COURT  ,0,18/12/2020,3.01,-,-,-,-,-,-
88,FLAT 12 11/F HOI TAK COURT  ,0,18/12/2020,2.15,-,-,-,-,-,-
89,FLAT 16 32/F HOI TAK COURT  ,0,18/12/2020,3.18,-,-,-,-,-,-
90,FLAT C 7/F HIGH ONE  ,4,17/12/2020,3.7,193,-,19171,-,2193,4
91,FLAT B 18/F YIU FAI MANSION  ,31,17/12/2020,3.7,219,316,16895,11709,5587,480
92,FLAT A2 24/F BLOCK A HONG FAI BUILDING ,36,17/12/2020,4.05,253,368,16008,11005,8435,140
93,NO. 30 M/F 30 KIM SHIN LANE  ,61,17/12/2020,3.75,454,-,8260,-,-,
94,FLAT 19 31/F HOI TAK COURT  ,0,17/12/2020,3.12,-,-,-,-,-,-
95,FLAT 12 32/F HOI TAK COURT  ,0,17/12/2020,2.29,-,-,-,-,-,-
96,FLAT 19 35/F HOI TAK COURT  ,0,17/12/2020,3.15,-,-,-,-,-,-
97,FLAT 15 35/F HOI TAK COURT  ,0,17/12/2020,3.15,-,-,-,-,-,-
98,FLAT 11 35/F HOI TAK COURT  ,0,17/12/2020,2.24,-,-,-,-,-,-
99,FLAT 10 34/F HOI TAK COURT  ,0,17/12/2020,3.04,-,-,-,-,-,-
100,FLAT C 21/F ONE NEW YORK  ,13,17/12/2020,7.58,468,657,16197,11537,740,-5
101,FLAT 12 26/F HOI TAK COURT  ,0,17/12/2020,2.25,-,-,-,-,-,-
102,FLAT 20 27/F HOI TAK COURT  ,0,17/12/2020,3.06,-,-,-,-,-,-
103,FLAT D 11/F LUN MAY BUILDING  ,36,17/12/2020,3.28,187,334,17540,9820,8761,246
104,FLAT 20 14/F HOI TAK COURT  ,0,17/12/2020,2.94,-,-,-,-,-,-
105,FLAT 11 13/F HOI TAK COURT  ,0,17/12/2020,2.1,-,-,-,-,-,-
106,FLAT 19 11/F HOI TAK COURT  ,0,17/12/2020,2.94,-,-,-,-,-,-
107,FLAT 14 10/F HOI TAK COURT  ,0,17/12/2020,2.88,-,-,-,-,-,-
108,FLAT 14 15/F HOI TAK COURT  ,0,17/12/2020,2.93,-,-,-,-,-,-
109,FLAT 5 7/F HOI TAK COURT  ,0,17/12/2020,2.94,-,-,-,-,-,-
110,FLAT 20 9/F HOI TAK COURT  ,0,17/12/2020,2.89,-,-,-,-,-,-
111,FLAT 17 5/F HOI TAK COURT  ,0,17/12/2020,2.88,-,-,-,-,-,-
112,FLAT 14 7/F HOI TAK COURT  ,0,17/12/2020,2.84,-,-,-,-,-,-
113,FLAT 3 21/F HOI TAK COURT  ,0,17/12/2020,3.86,-,-,-,-,-,-
114,FLAT 21 31/F HOI TAK COURT  ,0,17/12/2020,3.44,-,-,-,-,-,-
115,FLAT 10 4/F HOI TAK COURT  ,0,17/12/2020,2.73,-,-,-,-,-,-
116,FLAT 5 9/F HOI TAK COURT  ,0,17/12/2020,2.98,-,-,-,-,-,-
117,FLAT A 10/F TOWER 2 HEYA AQUA ,4,16/12/2020,8.93,525,-,17006,-,1945,33
118,FLAT C 3/F PEACE BUILDING  ,38,16/12/2020,2.08,213,248,9765,8387,4300,202
119,FLAT 12 24/F HOI TAK COURT  ,0,16/12/2020,2.24,-,-,-,-,-,-
120,FLAT 12 19/F HOI TAK COURT  ,0,16/12/2020,2.21,-,-,-,-,-,-
121,FLAT 12 21/F HOI TAK COURT  ,0,16/12/2020,2.22,-,-,-,-,-,-
122,FLAT 12 27/F HOI TAK COURT  ,0,16/12/2020,2.26,-,-,-,-,-,-
123,FLAT 20 24/F HOI TAK COURT  ,0,16/12/2020,3.03,-,-,-,-,-,-
124,FLAT 11 24/F HOI TAK COURT  ,0,16/12/2020,2.18,-,-,-,-,-,-
125,FLAT 7 24/F HOI TAK COURT  ,0,16/12/2020,2.98,-,-,-,-,-,-
126,FLAT 14 32/F HOI TAK COURT  ,0,16/12/2020,3.07,-,-,-,-,-,-
127,FLAT 20 20/F HOI TAK COURT  ,0,16/12/2020,3,-,-,-,-,-,-
128,FLAT 14 24/F HOI TAK COURT  ,0,16/12/2020,3.01,-,-,-,-,-,-
129,FLAT 19 26/F HOI TAK COURT  ,0,16/12/2020,3.08,-,-,-,-,-,-
130,FLAT 7 29/F HOI TAK COURT  ,0,16/12/2020,3.02,-,-,-,-,-,-
131,FLAT 13 39/F HOI TAK COURT  ,0,16/12/2020,3.16,-,-,-,-,-,-
132,FLAT 13 26/F HOI TAK COURT  ,0,16/12/2020,3.06,-,-,-,-,-,-
133,FLAT 15 33/F HOI TAK COURT  ,0,16/12/2020,3.13,-,-,-,-,-,-
134,FLAT 19 29/F HOI TAK COURT  ,0,16/12/2020,3.11,-,-,-,-,-,-
135,FLAT 14 28/F HOI TAK COURT  ,0,16/12/2020,3.04,-,-,-,-,-,-
136,FLAT 20 28/F HOI TAK COURT  ,0,16/12/2020,3.07,-,-,-,-,-,-
137,FLAT 20 35/F HOI TAK COURT  ,0,16/12/2020,3.12,-,-,-,-,-,-
138,FLAT 16 35/F HOI TAK COURT  ,0,16/12/2020,3.21,-,-,-,-,-,-
139,FLAT 20 33/F HOI TAK COURT  ,0,16/12/2020,3.1,-,-,-,-,-,-
140,FLAT 20 32/F HOI TAK COURT  ,0,16/12/2020,3.1,-,-,-,-,-,-
141,FLAT 7 35/F HOI TAK COURT  ,0,16/12/2020,3.07,-,-,-,-,-,-
142,FLAT 16 34/F HOI TAK COURT  ,0,16/12/2020,3.2,-,-,-,-,-,-
143,FLAT F 23/F EAST WING THE VERTEX ,0,16/12/2020,9.68,408,-,23728,-,-,-
144,FLAT 12 23/F HOI TAK COURT  ,0,16/12/2020,2.24,-,-,-,-,-,-
145,FLAT 21 6/F HOI TAK COURT  ,0,16/12/2020,3.17,-,-,-,-,-,-
146,FLAT 5 35/F HOI TAK COURT  ,0,16/12/2020,3.22,-,-,-,-,-,-
147,FLAT 19 34/F HOI TAK COURT  ,0,16/12/2020,3.15,-,-,-,-,-,-
148,FLAT 15 31/F HOI TAK COURT  ,0,16/12/2020,3.12,-,-,-,-,-,-
149,FLAT 21 4/F HOI TAK COURT  ,0,16/12/2020,3.14,-,-,-,-,-,-
150,FLAT 20 6/F HOI TAK COURT  ,0,16/12/2020,2.85,-,-,-,-,-,-
151,FLAT 20 12/F HOI TAK COURT  ,0,16/12/2020,2.92,-,-,-,-,-,-
152,FLAT 10 5/F HOI TAK COURT  ,0,16/12/2020,2.74,-,-,-,-,-,-
153,FLAT 11 6/F HOI TAK COURT  ,0,16/12/2020,2.04,-,-,-,-,-,-
154,FLAT 7 10/F HOI TAK COURT  ,0,16/12/2020,2.85,-,-,-,-,-,-
155,FLAT 19 20/F HOI TAK COURT  ,0,16/12/2020,3.04,-,-,-,-,-,-
156,FLAT 10 15/F HOI TAK COURT  ,0,16/12/2020,2.89,-,-,-,-,-,-
157,FLAT 19 3/F HOI TAK COURT  ,0,16/12/2020,2.81,-,-,-,-,-,-
158,FLAT 14 5/F HOI TAK COURT  ,0,16/12/2020,2.82,-,-,-,-,-,-
159,FLAT 5 2/F HOI TAK COURT  ,0,16/12/2020,2.7,-,-,-,-,-,-
160,FLAT 5 12/F HOI TAK COURT  ,0,16/12/2020,3.02,-,-,-,-,-,-
161,FLAT 18 4/F HOI TAK COURT  ,0,16/12/2020,2.87,-,-,-,-,-,-
162,FLAT 5 16/F HOI TAK COURT  ,0,16/12/2020,3.06,-,-,-,-,-,-
163,FLAT 20 8/F HOI TAK COURT  ,0,16/12/2020,2.87,-,-,-,-,-,-
164,FLAT 19 9/F HOI TAK COURT  ,0,16/12/2020,2.92,-,-,-,-,-,-
165,FLAT 21 3/F HOI TAK COURT  ,0,16/12/2020,3.11,-,-,-,-,-,-
166,FLAT 19 14/F HOI TAK COURT  ,0,16/12/2020,2.97,-,-,-,-,-,-
167,FLAT 5 5/F HOI TAK COURT  ,0,16/12/2020,2.9,-,-,-,-,-,-
168,FLAT 20 13/F HOI TAK COURT  ,0,16/12/2020,2.93,-,-,-,-,-,-
169,FLAT 8 10/F HOI TAK COURT  ,0,16/12/2020,2.87,-,-,-,-,-,-
170,FLAT 16 13/F HOI TAK COURT  ,0,16/12/2020,3.01,-,-,-,-,-,-
171,FLAT 11 17/F HOI TAK COURT  ,0,16/12/2020,2.13,-,-,-,-,-,-
172,FLAT 16 8/F HOI TAK COURT  ,0,16/12/2020,2.95,-,-,-,-,-,-
173,FLAT 9 34/F HOI TAK COURT  ,0,16/12/2020,3.08,-,-,-,-,-,-
174,FLAT 3 3/F HOI TAK COURT  ,0,16/12/2020,3.58,-,-,-,-,-,-
175,FLAT 15 14/F HOI TAK COURT  ,0,16/12/2020,2.97,-,-,-,-,-,-
176,FLAT 20 2/F HOI TAK COURT  ,0,16/12/2020,2.7,-,-,-,-,-,-
177,FLAT 5 6/F HOI TAK COURT  ,0,16/12/2020,2.92,-,-,-,-,-,-
178,FLAT 3 4/F HOI TAK COURT  ,0,16/12/2020,3.62,-,-,-,-,-,-
179,FLAT 20 15/F HOI TAK COURT  ,0,16/12/2020,2.95,-,-,-,-,-,-
180,FLAT B 31/F HIGH ONE GRAND  ,5,16/12/2020,5.3,296,-,17905,-,2103,-1
181,FLAT 4 18/F HOI TAK COURT  ,0,16/12/2020,4.13,-,-,-,-,-,-
182,FLAT 11 27/F HOI TAK COURT  ,0,15/12/2020,2.19,-,-,-,-,-,-
183,FLAT 7 23/F HOI TAK COURT  ,0,15/12/2020,2.98,-,-,-,-,-,-
184,FLAT F 6/F YAU LOY BUILDING  ,36,15/12/2020,3.68,250,337,14720,10920,1120,14
185,NO. 214A 1/F KAM SHA MANSION  ,56,15/12/2020,3.8,344,-,11047,-,1844,41
186,FLAT 7 20/F HOI TAK COURT  ,0,15/12/2020,2.95,-,-,-,-,-,-
187,FLAT 20 23/F HOI TAK COURT  ,0,15/12/2020,3.03,-,-,-,-,-,-
188,FLAT 18 24/F HOI TAK COURT  ,0,15/12/2020,3.08,-,-,-,-,-,-
189,FLAT 21 27/F HOI TAK COURT  ,0,15/12/2020,3.4,-,-,-,-,-,-
190,FLAT 21 20/F HOI TAK COURT  ,0,15/12/2020,3.34,-,-,-,-,-,-
191,FLAT 15 22/F HOI TAK COURT  ,0,15/12/2020,3.05,-,-,-,-,-,-
192,FLAT F 17/F EAST WING THE VERTEX ,0,15/12/2020,9.4,408,-,23029,-,-,-
193,FLAT 5 19/F HOI TAK COURT  ,0,15/12/2020,3.1,-,-,-,-,-,-
194,FLAT 19 21/F HOI TAK COURT  ,0,15/12/2020,3.04,-,-,-,-,-,-
195,FLAT 5 21/F HOI TAK COURT  ,0,15/12/2020,3.11,-,-,-,-,-,-
196,FLAT 10 24/F HOI TAK COURT  ,0,15/12/2020,2.97,-,-,-,-,-,-
197,FLAT 17 19/F HOI TAK COURT  ,0,15/12/2020,3.04,-,-,-,-,-,-
198,FLAT 13 22/F HOI TAK COURT  ,0,15/12/2020,3.03,-,-,-,-,-,-
199,FLAT 13 33/F HOI TAK COURT  ,0,15/12/2020,3.12,-,-,-,-,-,-
200,FLAT 11 19/F HOI TAK COURT  ,0,15/12/2020,2.15,-,-,-,-,-,-
201,FLAT 12 33/F HOI TAK COURT  ,0,15/12/2020,2.29,-,-,-,-,-,-
202,FLAT 19 2/F HOI TAK COURT  ,0,15/12/2020,2.73,-,-,-,-,-,-
203,FLAT 19 19/F HOI TAK COURT  ,0,15/12/2020,3.03,-,-,-,-,-,-
204,FLAT 12 37/F HOI TAK COURT  ,0,15/12/2020,2.32,-,-,-,-,-,-
205,FLAT 17 24/F HOI TAK COURT  ,0,15/12/2020,3.08,-,-,-,-,-,-
206,FLAT 18 16/F HOI TAK COURT  ,0,15/12/2020,3.01,-,-,-,-,-,-
207,FLAT 10 40/F HOI TAK COURT  ,0,15/12/2020,3.05,-,-,-,-,-,-
208,FLAT 14 11/F HOI TAK COURT  ,0,15/12/2020,2.89,-,-,-,-,-,-
209,FLAT 7 14/F HOI TAK COURT  ,0,15/12/2020,2.89,-,-,-,-,-,-
210,FLAT 4 3/F HOI TAK COURT  ,0,15/12/2020,3.85,-,-,-,-,-,-
211,FLAT 4 8/F HOI TAK COURT  ,0,15/12/2020,3.98,-,-,-,-,-,-
212,FLAT 16 6/F HOI TAK COURT  ,0,15/12/2020,2.93,-,-,-,-,-,-
213,FLAT 5 15/F HOI TAK COURT  ,0,15/12/2020,3.05,-,-,-,-,-,-
214,FLAT 20 11/F HOI TAK COURT  ,0,15/12/2020,2.91,-,-,-,-,-,-
215,FLAT 2 12/F HOI TAK COURT  ,0,15/12/2020,3.76,-,-,-,-,-,-
216,FLAT 4 10/F HOI TAK COURT  ,0,15/12/2020,4.01,-,-,-,-,-,-
217,FLAT 4 9/F HOI TAK COURT  ,0,15/12/2020,4,-,-,-,-,-,-
218,FLAT 5 17/F HOI TAK COURT  ,0,15/12/2020,3.07,-,-,-,-,-,-
219,FLAT 10 12/F HOI TAK COURT  ,0,15/12/2020,2.86,-,-,-,-,-,-
220,FLAT 16 10/F HOI TAK COURT  ,0,15/12/2020,2.98,-,-,-,-,-,-
221,FLAT 4 34/F HOI TAK COURT  ,0,15/12/2020,4.3,-,-,-,-,-,-
222,FLAT 14 18/F HOI TAK COURT  ,0,14/12/2020,2.96,-,-,-,-,-,-
223,FLAT B 22/F TOWER 5 SEASIDE SONATA ,0,14/12/2020,14.02,771,-,18189,-,-,-
224,FLAT 14 30/F HOI TAK COURT  ,0,14/12/2020,3.06,-,-,-,-,-,-
225,FLAT 12 31/F HOI TAK COURT  ,0,14/12/2020,2.28,-,-,-,-,-,-
226,FLAT 11 31/F HOI TAK COURT  ,0,14/12/2020,2.22,-,-,-,-,-,-
227,FLAT 18 23/F HOI TAK COURT  ,0,14/12/2020,3.07,-,-,-,-,-,-
228,FLAT 11 25/F HOI TAK COURT  ,0,14/12/2020,2.18,-,-,-,-,-,-
229,FLAT 7 26/F HOI TAK COURT  ,0,14/12/2020,3,-,-,-,-,-,-
230,FLAT 10 20/F HOI TAK COURT  ,0,14/12/2020,2.94,-,-,-,-,-,-
231,FLAT 15 27/F HOI TAK COURT  ,0,14/12/2020,3.09,-,-,-,-,-,-
232,FLAT 13 27/F HOI TAK COURT  ,0,14/12/2020,3.07,-,-,-,-,-,-
233,FLAT 11 26/F HOI TAK COURT  ,0,14/12/2020,2.19,-,-,-,-,-,-
234,FLAT F 30/F TOWER 3 SEASIDE SONATA ,0,14/12/2020,9.44,506,-,18650,-,-,-
235,FLAT 20 25/F HOI TAK COURT  ,0,14/12/2020,3.04,-,-,-,-,-,-
236,FLAT 15 23/F HOI TAK COURT  ,0,14/12/2020,3.06,-,-,-,-,-,-
237,FLAT 20 30/F HOI TAK COURT  ,0,14/12/2020,3.08,-,-,-,-,-,-
238,FLAT 12 25/F HOI TAK COURT  ,0,14/12/2020,2.25,-,-,-,-,-,-
239,FLAT 11 28/F HOI TAK COURT  ,0,14/12/2020,2.2,-,-,-,-,-,-
240,FLAT 21 40/F HOI TAK COURT  ,0,14/12/2020,3.47,-,-,-,-,-,-
241,FLAT 7 34/F HOI TAK COURT  ,0,14/12/2020,3.06,-,-,-,-,-,-
242,FLAT 16 4/F HOI TAK COURT  ,0,14/12/2020,2.87,-,-,-,-,-,-
243,FLAT 12 30/F HOI TAK COURT  ,0,14/12/2020,2.28,-,-,-,-,-,-
244,FLAT 14 22/F HOI TAK COURT  ,0,14/12/2020,3,-,-,-,-,-,-
245,FLAT 15 26/F HOI TAK COURT  ,0,14/12/2020,3.08,-,-,-,-,-,-
246,FLAT 11 34/F HOI TAK COURT  ,0,14/12/2020,2.23,-,-,-,-,-,-
247,FLAT 13 19/F HOI TAK COURT  ,0,14/12/2020,3,-,-,-,-,-,-
248,FLAT 7 7/F HOI TAK COURT  ,0,14/12/2020,2.79,-,-,-,-,-,-
249,FLAT 7 31/F HOI TAK COURT  ,0,14/12/2020,3.04,-,-,-,-,-,-
250,FLAT 21 9/F HOI TAK COURT  ,0,14/12/2020,3.21,-,-,-,-,-,-
251,FLAT 16 9/F HOI TAK COURT  ,0,14/12/2020,2.97,-,-,-,-,-,-
252,FLAT 15 11/F HOI TAK COURT  ,0,14/12/2020,2.94,-,-,-,-,-,-
253,FLAT 16 21/F HOI TAK COURT  ,0,14/12/2020,3.09,-,-,-,-,-,-
254,FLAT 17 35/F HOI TAK COURT  ,0,14/12/2020,3.17,-,-,-,-,-,-
255,FLAT 14 31/F HOI TAK COURT  ,0,14/12/2020,3.07,-,-,-,-,-,-
256,FLAT 20 5/F HOI TAK COURT  ,0,14/12/2020,2.84,-,-,-,-,-,-
257,FLAT 19 32/F HOI TAK COURT  ,0,14/12/2020,3.13,-,-,-,-,-,-
258,FLAT 19 10/F HOI TAK COURT  ,0,14/12/2020,2.93,-,-,-,-,-,-
259,FLAT 14 23/F HOI TAK COURT  ,0,14/12/2020,3.01,-,-,-,-,-,-
260,FLAT 17 31/F HOI TAK COURT  ,0,14/12/2020,3.14,-,-,-,-,-,-
261,FLAT 9 9/F HOI TAK COURT  ,0,14/12/2020,2.85,-,-,-,-,-,-
262,FLAT 3 13/F HOI TAK COURT  ,0,14/12/2020,3.76,-,-,-,-,-,-
263,FLAT 8 3/F HOI TAK COURT  ,0,14/12/2020,2.71,-,-,-,-,-,-
264,FLAT 3 10/F HOI TAK COURT  ,0,14/12/2020,3.72,-,-,-,-,-,-
265,FLAT G 38/F TOWER 5 SEASIDE SONATA ,0,11/12/2020,9.75,505,-,19301,-,-,-
266,FLAT 11 40/F HOI TAK COURT  ,0,11/12/2020,2.24,-,-,-,-,-,-
267,FLAT C 29/F TOWER 2 HEYA STAR ,5,11/12/2020,8.78,543,-,16169,-,2158,30
268,FLAT 21 18/F HOI TAK COURT  ,0,11/12/2020,3.32,-,-,-,-,-,-
269,FLAT 8 29/F HOI TAK COURT  ,0,11/12/2020,3.05,-,-,-,-,-,-
270,FLAT 13 37/F HOI TAK COURT  ,0,11/12/2020,3.15,-,-,-,-,-,-
271,FLAT 5 26/F HOI TAK COURT  ,0,11/12/2020,3.15,-,-,-,-,-,-
272,FLAT 5 32/F HOI TAK COURT  ,0,11/12/2020,3.2,-,-,-,-,-,-
273,FLAT 8 27/F HOI TAK COURT  ,0,11/12/2020,3.03,-,-,-,-,-,-
274,FLAT 1 34/F HOI TAK COURT  ,0,11/12/2020,4,-,-,-,-,-,-
275,FLAT 5 34/F HOI TAK COURT  ,0,11/12/2020,3.22,-,-,-,-,-,-
276,FLAT 10 31/F HOI TAK COURT  ,0,11/12/2020,3.02,-,-,-,-,-,-
277,FLAT 9 29/F HOI TAK COURT  ,0,11/12/2020,3.05,-,-,-,-,-,-
278,FLAT 17 30/F HOI TAK COURT  ,0,11/12/2020,3.13,-,-,-,-,-,-
279,FLAT 10 25/F HOI TAK COURT  ,0,11/12/2020,2.97,-,-,-,-,-,-
280,FLAT 16 37/F HOI TAK COURT  ,0,11/12/2020,3.22,-,-,-,-,-,-
