2018-03-15,2019-06-01,-0.48903765431697443,11
2018-04-14,2019-06-01,-0.46253373006652587,10
2018-05-14,2019-06-01,-0.4719295432008831,10
2018-06-13,2019-06-01,-0.18232032746606786,8
2018-07-13,2019-06-01,-0.20524522227733116,8
2018-08-12,2019-06-01,-0.1884721487692716,8
2018-09-11,2019-06-01,0.0396735086408252,7
2018-10-11,2019-06-01,0.05973564224786037,5
2018-11-10,2019-06-01,-0.0991548448093662,6
2018-12-10,2019-06-01,-0.18816658831121724,7
2019-01-09,2019-06-01,-0.01577091944399314,6
2019-02-08,2019-06-01,-0.09142911278175117,5
