dates,compound_vader_score,vader_label,hsi_average
2020-11-26,0.1806,2,0.004652483822028264
2020-11-30,0.25,2,-0.019062784203810388
2020-12-07,0.0,1,-0.01353638320023126
2020-12-14,0.296,2,-0.0049988530349284925
2020-12-18,0.296,2,-0.005699355759095367
2020-12-30,0.0,1,0.01693194036594952
2021-01-05,0.148,2,0.013508117026533274
2021-01-29,-0.2263,0,-0.018818614047397774
