dates,compound_vader_score,vader_label,hsi_average
2021-01-26,0.0,1,-0.01677959278906255
2021-01-27,-0.177625,0,-0.008764572239591583
2021-01-28,0.148,2,-0.012591456744321269
2021-02-01,0.0,1,0.015286108107117578
2021-02-02,-0.5719,0,-0.004405316802464526
2021-02-03,-0.166,0,6.997961260619406e-05
2021-02-04,0.1101,2,0.0006860951999383455
