dates,compound_vader_score,vader_label,hsi_average
2020-12-18,0.4995,2,-0.005699355759095367
2020-12-22,0.0,1,-0.005389379167884854
2020-12-24,0.0,1,0.001658566726986497
2020-12-28,0.4215,2,0.0009989862288344157
2020-12-29,0.2023,2,0.002946005746469652
2020-12-31,0.38239999999999996,2,0.0013363514896724527
2021-01-08,0.1591,2,0.008982668949904836
2021-01-11,0.5267,2,-0.003419505513934333
2021-01-12,0.5859,2,0.013711083894020643
2021-01-19,0.4466,2,0.01862907936467027
