Date,Open,High,Low,Close,Volume
2000-06-27,3.856135113191654,4.9272837841206405,3.749020348251453,4.3649306297302255,144919900
2000-06-28,4.498826356277589,5.864541664321628,4.418490372001242,5.8377628326416025,161230500
2000-06-29,5.837761666953187,6.105548908754042,5.328966009684289,5.462859630584717,97672200
2000-06-30,5.355746598306816,5.757427593179825,5.1950740982048496,5.677091598510742,59992500
2000-07-03,5.7574264115403615,6.453673428577049,5.623532774062675,6.239443302154541,101762500
2000-07-04,6.346558094024657,6.6411236634175825,6.185885640233468,6.346558094024657,88102500
2000-07-05,6.480450513896513,6.5072288255732325,6.212663311020847,6.292999267578125,43383000
2000-07-06,6.1591061531069,6.319778589688497,5.864540104501243,5.9716548919677725,36248000
2000-07-07,5.998434030441872,6.346557746380983,5.971655204482922,6.2126641273498535,28401300
2000-07-10,6.293001232683128,6.507230857575365,6.1323287586320925,6.480452537536621,42934000
2000-07-11,6.560789380981362,6.721461876137744,6.453674554465036,6.507231712341309,51793000
2000-07-12,6.6143448245602485,7.203476427598464,6.534008348625304,7.0963616371154785,76800500
2000-07-13,7.203476847604739,7.8729449656119375,7.1231408777493295,7.739051342010497,71864900
2000-07-14,7.846166143733603,8.11395339110695,7.6051577232503185,7.631936550140381,52277000
2000-07-17,7.739050959695955,8.060395844770206,7.631936168259077,7.926502227783202,45665000
2000-07-18,7.926505452032193,7.953284288475089,7.631939272687963,7.658718109130858,24923500
2000-07-19,7.926505452032193,7.953284288475089,7.631939272687963,7.658718109130858,24923500
2000-07-20,7.765830168883514,7.846166138738923,7.65871537215509,7.739051342010497,16001000
2000-07-21,7.872946150402104,8.006839794153038,7.739052506651173,7.792610168457031,29325500
2000-07-24,7.765832944138628,7.7926117805815265,7.578381599802166,7.658718109130858,21065000
2000-07-25,7.658714993809202,7.980059368119836,7.631936168259077,7.926502227783202,25721300
2000-07-26,8.0068416726214,8.354965534504666,8.0068416726214,8.194293022155763,46386200
2000-07-27,8.033616212870157,8.542411804199219,8.033616212870157,8.542411804199219,33966500
2000-07-28,8.622749856351007,8.703085828927955,8.194290144158744,8.408519744873049,32309500
2000-07-31,8.301401665052047,8.890533600425641,8.247844030649555,8.863754272460938,27325500
2000-08-01,8.944095835058226,9.158325461326326,8.836980511160457,9.10476779937744,35496900
2000-08-02,9.15832540324539,9.211883064854618,8.81020213507655,8.917316436767578,21850500
2000-08-03,8.783422629740349,9.104767571876774,8.783422629740349,8.944095611572266,11216000
2000-08-04,9.051209614680491,9.265439228575868,8.997651955824804,9.21188259124756,21150500
2000-08-07,9.318996789049656,9.4261121056302,9.158324835706203,9.23866081237793,12781000
2000-08-08,9.211882493996477,9.345776128958477,9.158324835706203,9.23866081237793,11512200
2000-08-09,9.372555028154872,9.372555028154872,8.729865131898995,8.917316436767578,31178400
2000-08-10,8.890535724229848,8.970871684261084,8.194288864492691,8.274624824523926,42561700
2000-08-11,8.194291457539503,8.408521092590524,8.060397807941682,8.221070289611816,24757000
2000-08-14,8.354963173219137,8.676308107098219,8.247847854750317,8.59597110748291,16254000
2000-08-15,8.729862303368956,8.836977591881388,8.595968703491963,8.703083992004395,18231000
2000-08-16,8.729865540439823,9.051210503606084,8.70308721914575,9.024432182312012,17990100
2000-08-17,9.02443159172452,9.051209911266136,8.729864969129707,8.944095611572266,22084000
2000-08-18,8.94409541592132,9.05120971327208,8.836980097043178,8.997652053833008,10828000
2000-08-21,9.104767741636161,9.131546061677062,8.836980455117454,8.917316436767578,8364000
2000-08-22,8.94409123482813,8.997647847703714,8.863754272460938,8.863754272460938,4980000
2000-08-23,8.890537823896238,8.890537823896238,8.515635226507356,8.569192886352539,11344000
2000-08-24,8.542413373010401,8.649528173367553,8.3549626000763,8.408519744873049,11874000
2000-08-25,8.435296792250414,8.75664163626061,8.381739147994198,8.703083992004395,7827500
2000-08-28,8.836977834157173,8.836977834157173,8.488854669238222,8.542411804199219,5492000
2000-08-29,8.515635589587747,8.622750913845179,8.46207843822275,8.488857269287111,6751000
2000-08-30,8.569192903624995,8.569192903624995,8.435299264505854,8.462078094482424,6609000
2000-08-31,8.435298894529051,8.676307842983679,8.408520065727018,8.649528503417969,10184000
2000-09-01,8.729864577172199,8.756643917038872,8.569192624081612,8.622750282287598,5855500
2000-09-04,8.729861259460451,8.810198227001703,8.676304643135582,8.729861259460451,8989000
2000-09-05,8.783423467132232,9.02443245209366,8.756645145037632,8.970874786376953,23666000
2000-09-06,9.051210503606084,9.077989846427633,8.917316854080765,9.024432182312012,12949000
2000-09-07,9.077986130361447,9.104764440693843,8.729861966877978,8.783419609069824,10638000
