,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
0,FLAT B 22/F GRACEFUL MANSION (BLOCK H2) PHASE 12 SIENA TWO DISCOVERY BAY,18,23/12/2020,6.28,-,815,-,7706,6009,132
1,FLAT A 14/F GREENERY COURT (BLOCK 1) PH 5-GREENVALE VILLAGE DISCOVERY BAY,30,23/12/2020,6.2,693,856,8947,7243,1484,10
2,FLAT E 11/F GRACEFUL MANSION (BLOCK H2) PHASE 12 SIENA TWO DISCOVERY BAY,18,22/12/2020,5.25,447,603,11745,8706,4155,156
3,FLAT B 5/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,21/12/2020,7.51,551,-,13632,-,-,-
4,FLAT E 1/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,21/12/2020,10.13,755,-,13411,-,-,-
5,FLAT F 4/F TWILIGHT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,18/12/2020,6.7,709,859,9450,7800,5921,290
6,FLAT A 3/F GREENBELT COURT (BLOCK 9) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,18/12/2020,5.94,649,776,9153,7655,1162,9
7,FLAT B 14/F GREENMONT COURT (BLOCK 8) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,18/12/2020,6.15,757,868,8124,7085,3856,86
8,FLAT E NO. 8 8 SEAHORSE LANE PH 1-BEACH VIL. SEAHORSE LANE DISCOVERY BAY,38,18/12/2020,10,962,-,10395,-,2536,11
9,FLAT D 11/F JOVIAL COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,17/12/2020,7.3,755,889,9669,8211,2559,30
10,FLAT A 11/F NEO HORIZON II  (BLOCK II) PHASE 10 NEO HORIZON  DISCOVERY BAY,20,17/12/2020,6.15,580,747,10603,8233,1893,17
11,FLAT C 10/F BLOCK 6 PHASE 16 POGGIBONSI DISCOVERY BAY,0,17/12/2020,10.53,715,-,14727,-,-,-
12,FLAT C 3/F CRYSTAL COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,16/12/2020,7.02,624,727,11250,9656,3045,67
13,FLAT E 15/F SUNRISE PH 1-PARKRIDGE VILLAGE DISCOVERY BAY,38,15/12/2020,4.6,440,530,10450,8675,1279,8
14,FLAT J NO. 9 9 PARKLAND DRIVE PH 3-HEADLAND VIL.PARKLAND DR. DISCOVERY BAY,33,15/12/2020,12.18,1183,1259,10296,9674,5197,74
15,FLAT 10 7/F D B PLAZA PH 6-DB PLAZA DISCOVERY BAY,29,15/12/2020,4.95,464,604,10668,8195,7812,173
16,FLAT C 6/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,14/12/2020,7.84,556,-,14097,-,-,-
17,FLAT A 3/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,14/12/2020,13.88,1066,-,13021,-,-,-
18,FLAT E 19/F THE LUSTRE (BLOCK 5) PHASE 13 CHIANTI DISCOVERY BAY,14,14/12/2020,11,977,1266,11259,8689,4851,49
19,FLAT B 10/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,14/12/2020,7.98,551,-,14483,-,-,-
20,FLAT C 7/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,14/12/2020,7.78,556,-,13984,-,-,-
21,FLAT B NO. 35 35 SEAHORSE LANE PH 1-BEACH VIL. SEAHORSE LANE DISCOVERY BAY (with garden),37,14/12/2020,19.68,1295,-,15197,-,-,
22,FLAT A 15/F STARVIEW PH 1-PARKRIDGE VILLAGE DISCOVERY BAY,38,11/12/2020,6.51,588,-,11070,-,-,
23,FLAT A 11/F BRILLIANCE COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,9/12/2020,8.75,776,919,11276,9521,3658,70
24,FLAT E 12/F BLOSSOM COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,9/12/2020,5.5,545,628,10092,8758,3467,104
25,FLAT B 3/F 32 DISCOVERY BAY ROAD PH 4-PENINSULA VL COASTLINE DISCOVERY BAY,24,9/12/2020,13.9,1282,1471,10842,9449,6840,173
26,FLAT E NO. 3 3 PARKLAND DRIVE PH 1-PARKRIDGE VILLAGE DISCOVERY BAY,33,9/12/2020,13.3,1270,1356,10472,9808,1511,9
27,FLAT E 9/F CHERISH COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,9/12/2020,5.8,545,628,10642,9236,3271,84
28,FLAT C 3/F 3 VISTA AVENUE PH 7-LA VISTA DISCOVERY BAY,26,8/12/2020,5.48,452,504,12124,10873,1924,22
29,FLAT B 23/F THE BARION (BLOCK 2) PHASE 13 CHIANTI DISCOVERY BAY,14,8/12/2020,9.05,779,1000,11617,9050,1916,21
30,FLAT D 17/F THE BARION (BLOCK 2) PHASE 13 CHIANTI DISCOVERY BAY,14,7/12/2020,9.88,904,1163,10929,8495,5061,73
31,FLAT A 18/F BRILLIANCE COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,7/12/2020,8.9,776,919,11469,9684,2172,28
32,FLAT A G/F-1/F 25 CAPERIDGE DRIVE PH 4-PENINSULA VL CAPERIDGE DISCOVERY BAY (with garden),30,4/12/2020,16.2,1384,1597,11705,10144,4345,80
33,FLAT D 15/F ONDA COURT PH 8-LA COSTA DISCOVERY BAY,25,4/12/2020,7.8,628,760,12420,10263,5903,202
34,FLAT B 10/F SERENE COURT PHASE 9 LA SERENE DISCOVERY BAY,20,3/12/2020,7.25,555,723,13063,10028,-,
35,FLAT E 6/F TWILIGHT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,2/12/2020,5.4,545,661,9908,8169,4308,161
36,FLAT A G/F 1 CAPERIDGE DRIVE PH 4-PENINSULA VL CAPERIDGE DISCOVERY BAY (with garden),29,2/12/2020,16.4,1171,1295,14005,12664,2063,15
37,FLAT C 10/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,2/12/2020,8.01,556,-,14405,-,-,-
38,FLAT C 17/F PEACEFUL MANSION (BLOCK H5) PHASE 12 SIENA TWO DISCOVERY BAY,18,1/12/2020,7.5,629,860,11924,8721,916,3
39,FLAT E 2/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,30/11/2020,10.33,763,-,13532,-,-,-
40,FLAT D 7/F AMALFI THREE PHASE 14 AMALFI DISCOVERY BAY,9,27/11/2020,8.6,753,958,11421,8977,2947,4
41,FLAT G NO. 23 23 SEABIRD LANE PH 1-BEACH VIL. SEABIRD LANE DISCOVERY BAY,38,26/11/2020,16,1119,1133,14298,14122,3871,48
42,FLAT E 15/F PEACEFUL MANSION (BLOCK H5) PHASE 12 SIENA TWO DISCOVERY BAY,18,26/11/2020,5.15,438,590,11758,8729,6327,234
43,FLAT B 16/F SEAVIEW PH 1-PARKRIDGE VILLAGE DISCOVERY BAY,38,25/11/2020,5.65,588,713,9609,7924,8662,102
44,FLAT F 9/F THE PREMIER (BLOCK 6) PHASE 13 CHIANTI DISCOVERY BAY,14,24/11/2020,10,989,1293,10111,7734,4813,31
45,FLAT D 2/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,24/11/2020,9.49,710,-,13372,-,-,-
46,FLAT D 16/F AMALFI TWO PHASE 14 AMALFI DISCOVERY BAY,9,23/11/2020,13,953,1215,13641,10700,2844,-11
47,FLAT D 2/F CRYSTAL COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,20/11/2020,6.68,624,727,10705,9188,5145,214
48,FLAT E 16/F CELESTIAL MANSION (BLOCK H1) PHASE 12 SIENA TWO DISCOVERY BAY,18,20/11/2020,9.85,864,1200,11400,8208,4090,86
49,FLAT F 18/F ELEGANCE COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,20/11/2020,8.28,776,919,10670,9010,5643,144
50,FLAT A 3/F BLOSSOM COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,19/11/2020,4.92,546,629,9011,7822,4889,-9
51,FLAT G 6/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,18/11/2020,12.28,963,1180,12752,10407,7923,164
52,FLAT D 20/F THE BARION (BLOCK 2) PHASE 13 CHIANTI DISCOVERY BAY,14,18/11/2020,8.45,767,990,11017,8535,2157,22
53,FLAT D 8/F VERDANT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,17/11/2020,7.7,757,891,10172,8642,1619,33
54,FLAT F 5-6/F BLOCK L8 PHASE 15 POSITANO DISCOVERY BAY,9,17/11/2020,16,1405,-,11388,-,2317,-20
55,FLAT D 1/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,16/11/2020,9.19,702,-,13094,-,-,-
56,FLAT C 23/F NEO HORIZON I (BLOCK I) PHASE 10 NEO HORIZON  DISCOVERY BAY,20,16/11/2020,6.55,578,752,11332,8710,1100,9
57,FLAT C 8/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,16/11/2020,7.25,628,760,11545,9539,2956,29
58,FLAT G 15/F VERDANT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,13/11/2020,6.38,609,718,10476,8886,8241,109
59,FLAT C 17/F BLOCK 8 PHASE 16 POGGIBONSI DISCOVERY BAY,0,13/11/2020,16.02,881,-,18184,-,-,-
60,FLAT C 17/F GREENISH COURT (BLOCK 4) PH 5-GREENVALE VILLAGE DISCOVERY BAY,29,13/11/2020,7.5,744,865,10081,8671,8062,215
61,FLAT G 17/F THE PREMIER (BLOCK 6) PHASE 13 CHIANTI DISCOVERY BAY,14,12/11/2020,5.65,517,672,10928,8408,1148,9
62,FLAT C 3/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,12/11/2020,5.75,591,699,9729,8226,3131,60
63,FLAT B NO. 25 25 SEAHORSE LANE PH 1-BEACH VIL. SEAHORSE LANE DISCOVERY BAY (with garden),38,12/11/2020,19.7,1295,1368,15212,14401,4298,73
64,FLAT F 15/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,12/11/2020,8.8,776,919,11340,9576,1438,21
65,FLAT 30 5/F D B PLAZA PH 6-DB PLAZA DISCOVERY BAY,29,11/11/2020,6.35,633,813,10032,7811,3606,74
66,FLAT C 21/F WOODBURY COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,10/11/2020,10.6,980,1134,10816,9347,3226,44
67,FLAT A 16/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,6/11/2020,8.33,776,919,10735,9064,2076,15
68,FLAT D 2/F BLOSSOM COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,4/11/2020,4.95,545,628,9083,7882,2196,19
69,FLAT H 5/F SKYLINE MANSION (BLOCK M2) PHASE 11 SIENA ONE DISCOVERY BAY,18,3/11/2020,5,482,648,10373,7716,6771,228
70,FLAT A 4/F PINE VIEW (BLOCK H1) PH 2-MIDVALE VILLAGE DISCOVERY BAY,35,3/11/2020,8,729,870,10974,9195,1218,33
71,FLAT E 21/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,3/11/2020,4.55,398,472,11432,9640,1870,17
72,FLAT D 25/F GRACEFUL MANSION (BLOCK H2) PHASE 12 SIENA TWO DISCOVERY BAY,18,2/11/2020,10,844,1165,11848,8584,1785,18
73,FLAT B 8/F VERDANT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,2/11/2020,7,771,903,9079,7752,3091,44
74,FLAT F 12/F THE PREMIER (BLOCK 6) PHASE 13 CHIANTI DISCOVERY BAY,14,30/10/2020,11.5,989,1298,11628,8860,5451,57
75,FLAT F 12/F THE LUSTRE (BLOCK 5) PHASE 13 CHIANTI DISCOVERY BAY,14,29/10/2020,10.65,989,1296,10768,8218,4815,49
76,FLAT A 1/F WOODGREEN COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,29/10/2020,7.55,769,895,9818,8436,2082,26
77,FLAT B 9/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,29/10/2020,5.7,439,527,12984,10816,519,-5
78,FLAT E 16/F BRILLIANCE COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,27/10/2020,4.55,398,472,11432,9640,3560,133
79,FLAT F 9/F STARVIEW PH 1-PARKRIDGE VILLAGE DISCOVERY BAY,38,27/10/2020,4.52,440,530,10273,8528,5270,319
80,FLAT C 17/F GRACEFUL MANSION (BLOCK H2) PHASE 12 SIENA TWO DISCOVERY BAY,18,23/10/2020,7.25,629,858,11526,8450,2901,23
81,FLAT D 8/F SKYLINE MANSION (BLOCK M2) PHASE 11 SIENA ONE DISCOVERY BAY,18,23/10/2020,5.7,501,678,11377,8407,1932,21
82,FLAT A 2/F CRYSTAL COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,22/10/2020,6.65,722,835,9211,7964,3134,71
83,FLAT G 15/F THE LUSTRE (BLOCK 5) PHASE 13 CHIANTI DISCOVERY BAY,14,22/10/2020,5.4,517,673,10445,8024,3837,116
84,FLAT D 3/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,21/10/2020,9.66,708,-,13645,-,-,-
85,FLAT D 22/F GREENFIELD COURT (BLOCK 3) PH 5-GREENVALE VILLAGE DISCOVERY BAY,30,20/10/2020,9,876,1068,10274,8427,2187,18
86,FLAT E 9/F SKYLINE MANSION (BLOCK M2) PHASE 11 SIENA ONE DISCOVERY BAY,18,19/10/2020,5.65,501,678,11277,8333,5683,135
87,FLAT F 19/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,19/10/2020,7.8,776,919,10052,8487,4462,93
88,FLAT B 2/F 1 VISTA AVENUE PH 7-LA VISTA DISCOVERY BAY,26,19/10/2020,9.8,877,976,11174,10041,3842,72
89,FLAT F 20/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,19/10/2020,8.45,776,919,10889,9195,3989,102
90,FLAT E 13/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,19/10/2020,5.7,439,527,12984,10816,3997,138
91,FLAT A G/F 42 CAPERIDGE DRIVE PH 4-PENINSULA VL CRESTMONT DISCOVERY BAY (with garden),25,16/10/2020,14.2,1108,1282,12816,11076,-,
92,FLAT E 9/F PEACEFUL MANSION (BLOCK H5) PHASE 12 SIENA TWO DISCOVERY BAY,18,12/10/2020,5.24,438,592,11959,8848,3613,110
93,FLAT E 8/F NEO HORIZON I (BLOCK I) PHASE 10 NEO HORIZON  DISCOVERY BAY,20,12/10/2020,4.55,440,575,10341,7913,2782,38
94,FLAT C 10/F GREENDALE COURT (BLOCK 6) PH 5-GREENVALE VILLAGE DISCOVERY BAY,29,12/10/2020,7.2,744,865,9677,8324,1299,20
95,FLAT D 16/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,6/10/2020,12.93,708,-,18268,-,-,-
96,FLAT E 12/F CRYSTAL COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,5/10/2020,3.69,368,432,10027,8542,2906,60
97,FLAT F 18/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,5/10/2020,5.8,439,527,13212,11006,7263,152
98,FLAT B 2/F BLOCK 48 PHASE 11 SIENA ONE DISCOVERY BAY,18,5/10/2020,12.6,962,1235,13098,10202,1382,25
99,NO. 267 NO. 267 267 SEABEE LANE PH 3-HEADLAND VIL.SEABEE LANE DISCOVERY BAY,31,30/9/2020,80,4853,5168,16485,15480,7128,321
100,FLAT C 17/F WOODGREEN COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,29/9/2020,8,980,1134,8163,7055,4518,43
101,FLAT F 12/F CRYSTAL COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,28/9/2020,7.1,689,796,10305,8920,2902,43
102,FLAT C 8/F GREENBURG COURT (BLOCK 2) PH 5-GREENVALE VILLAGE DISCOVERY BAY,30,28/9/2020,8.15,876,1068,9304,7631,4704,167
103,FLAT E 9/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,28/9/2020,5.36,439,527,12210,10171,1771,11
104,FLAT C 2-3/F BLOCK L1 PHASE 15 POSITANO DISCOVERY BAY,9,28/9/2020,20,1455,-,13746,-,2050,16
105,FLAT A 10/F PINE VIEW (BLOCK H1) PH 2-MIDVALE VILLAGE DISCOVERY BAY,35,25/9/2020,7.88,729,870,10809,9057,4549,128
106,FLAT C 10/F PINE VIEW (BLOCK H1) PH 2-MIDVALE VILLAGE DISCOVERY BAY,35,25/9/2020,6,703,864,8535,6944,2704,29
107,FLAT C 6/F ONDA COURT PH 8-LA COSTA DISCOVERY BAY,25,25/9/2020,6.8,628,760,10828,8947,4133,160
108,FLAT F 8/F BLOCK 6 PHASE 16 POGGIBONSI DISCOVERY BAY,0,25/9/2020,5.29,350,-,15123,-,-,-
109,FLAT A 9/F CRESTLINE MANSION (BLOCK M1) PHASE 11 SIENA ONE DISCOVERY BAY,18,25/9/2020,9.15,809,1108,11310,8258,1368,5
110,FLAT B 6/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,24/9/2020,7.63,551,-,13844,-,-,-
111,FLAT C 15/F CELESTIAL MANSION (BLOCK H1) PHASE 12 SIENA TWO DISCOVERY BAY,18,23/9/2020,9.53,840,1135,11345,8396,3396,46
112,FLAT A 27/F CELESTIAL MANSION (BLOCK H1) PHASE 12 SIENA TWO DISCOVERY BAY,18,23/9/2020,6.36,600,832,10600,7644,3917,141
113,FLAT C 1/F BLOCK 30 PHASE 12 SIENA TWO DISCOVERY BAY,18,22/9/2020,5.28,442,565,11946,9345,4589,120
114,FLAT C 15/F JOYFUL MANSION (BLOCK H3) PHASE 12 SIENA TWO DISCOVERY BAY,18,22/9/2020,9.3,825,1122,11273,8289,2962,43
115,FLAT F 17/F GLAMOUR COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,22/9/2020,8.25,776,919,10631,8977,3269,47
116,FLAT E 15/F ELEGANCE COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,21/9/2020,4.55,398,472,11432,9640,1509,21
117,FLAT E 5/F MOUNTAIN VIEW PH 1-PARKRIDGE VILLAGE DISCOVERY BAY,38,21/9/2020,4.34,440,530,9864,8189,2792,54
118,FLAT F 5/F GREENMONT COURT (BLOCK 8) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,21/9/2020,8.5,947,1088,8976,7813,1561,24
119,FLAT E 3/F VERDANT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,21/9/2020,7.34,757,891,9696,8238,5339,158
120,FLAT A 15/F THE HEMEX (BLOCK 3) PHASE 13 CHIANTI DISCOVERY BAY,14,17/9/2020,9.26,892,1160,10379,7981,4746,61
121,FLAT C 9/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,15/9/2020,7.94,556,-,14282,-,-,-
122,FLAT A 15/F GRACEFUL MANSION (BLOCK H2) PHASE 12 SIENA TWO DISCOVERY BAY,18,15/9/2020,7,660,933,10606,7503,4029,139
123,FLAT B 3/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,15/9/2020,7.39,551,-,13419,-,-,-
124,FLAT E 9/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,11/9/2020,12.69,763,-,16630,-,-,-
125,FLAT A 3/F TWILIGHT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,11/9/2020,4.7,545,665,8624,7068,7825,180
126,FLAT C 17/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,7/9/2020,8.75,556,-,15730,-,-,-
127,FLAT B 17/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,7/9/2020,8.72,551,-,15817,-,-,-
128,FLAT D 17/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,7/9/2020,13.66,708,-,19298,-,-,-
129,FLAT E 17/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,7/9/2020,14.87,763,-,19491,-,-,-
130,FLAT A 17/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,7/9/2020,20.8,1066,-,19516,-,-,-
131,FLAT D 2-3/F BLOCK L18 PHASE 15 POSITANO DISCOVERY BAY,9,4/9/2020,21.5,1708,-,12588,-,2057,-28
132,FLAT C 1/F 12 VISTA AVENUE (VISTA COURT) PH 7-LA VISTA DISCOVERY BAY,26,4/9/2020,7.25,619,781,11712,9283,1723,23
133,FLAT F 10/F SKYLINE MANSION (BLOCK M2) PHASE 11 SIENA ONE DISCOVERY BAY,18,4/9/2020,7.5,617,850,12156,8824,5642,88
134,FLAT C 10/F VERDANT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,31/8/2020,8,757,891,10568,8979,6697,256
135,FLAT B 4/F BLOSSOM COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,28/8/2020,4.18,410,472,10195,8856,5452,260
136,FLAT A 9/F ELEGANCE COURT PH 3-HILLGROVE VILLAGE DISCOVERY BAY,32,28/8/2020,8.2,776,919,10567,8923,8616,112
137,FLAT D NO. 35 35 SEAHORSE LANE PH 1-BEACH VIL. SEAHORSE LANE DISCOVERY BAY,37,28/8/2020,18.5,1442,1442,12829,12829,8557,95
138,FLAT G NO. 35 35 SEABIRD LANE PH 1-BEACH VIL. SEABIRD LANE DISCOVERY BAY,38,27/8/2020,16,1119,1133,14298,14122,4414,43
139,FLAT B 15/F BLOCK 8 PHASE 16 POGGIBONSI DISCOVERY BAY,0,26/8/2020,26.22,1379,-,19014,-,-,-
140,FLAT F 3/F ONDA COURT PH 8-LA COSTA DISCOVERY BAY,25,25/8/2020,5.45,439,527,12415,10342,2443,26
141,FLAT 27 5/F D B PLAZA PH 6-DB PLAZA DISCOVERY BAY,29,25/8/2020,6.3,662,829,9517,7600,1456,-1
142,FLAT B 3/F 3 VISTA AVENUE PH 7-LA VISTA DISCOVERY BAY,26,21/8/2020,10,877,976,11403,10246,2097,20
143,FLAT A 2/F BLOCK 10 PH 8-LA COSTA DISCOVERY BAY,25,21/8/2020,11.8,929,1037,12702,11379,8439,26
144,FLAT A 20/F THE BARION (BLOCK 2) PHASE 13 CHIANTI DISCOVERY BAY,14,20/8/2020,10.13,915,1170,11071,8658,1168,0
145,FLAT C 2/F BAY VIEW (BLOCK H4) PH 2-MIDVALE VILLAGE DISCOVERY BAY,35,18/8/2020,6.6,703,830,9388,7952,8384,86
146,NO. 84 NO. 84 84 SEABEE LANE PH 3-HEADLAND VIL.SEABEE LANE DISCOVERY BAY,32,18/8/2020,24.9,1406,1642,17710,15164,4461,68
147,FLAT D 3/F COSTA COURT PH 8-LA COSTA DISCOVERY BAY,25,17/8/2020,6.7,628,760,10669,8816,4711,123
148,FLAT C 8/F CORAL COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,17/8/2020,7,624,727,11218,9629,-,
149,FLAT A 4/F WOODLAND COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,14/8/2020,7.98,769,895,10377,8916,3458,81
150,FLAT C 16/F ONDA COURT PH 8-LA COSTA DISCOVERY BAY,25,13/8/2020,7.63,628,760,12150,10039,3449,99
151,FLAT C 3/F PINE VIEW (BLOCK H1) PH 2-MIDVALE VILLAGE DISCOVERY BAY,35,13/8/2020,6,703,864,8535,6944,1097,11
152,FLAT 13 5/F D B PLAZA PH 6-DB PLAZA DISCOVERY BAY,29,12/8/2020,7,662,829,10574,8444,2003,21
153,FLAT B G/F-1/F 27 CAPERIDGE DRIVE PH 4-PENINSULA VL CAPERIDGE DISCOVERY BAY (with garden),30,11/8/2020,17.5,1381,1594,12672,10979,5508,106
154,FLAT D NO. 9 9 PARKLAND DRIVE PH 3-HEADLAND VIL.PARKLAND DR. DISCOVERY BAY,33,11/8/2020,11.3,1183,1259,9552,8975,5854,135
155,FLAT B 15/F JOYFUL MANSION (BLOCK H3) PHASE 12 SIENA TWO DISCOVERY BAY,18,10/8/2020,7.09,572,780,12386,9083,1957,27
156,FLAT C 1/F WOODLAND COURT PH 3-PARKVALE VILLAGE DISCOVERY BAY,32,10/8/2020,10.8,980,1134,11020,9524,3475,78
157,FLAT A 1/F BLOCK 10 PHASE 12 SIENA TWO DISCOVERY BAY,18,7/8/2020,13.3,1058,1362,12571,9765,3409,43
158,FLAT C 2-3/F BLOCK L17 PHASE 15 POSITANO DISCOVERY BAY,9,6/8/2020,20,1703,-,11744,-,2240,-14
159,FLAT F 16/F GREENBURG COURT (BLOCK 2) PH 5-GREENVALE VILLAGE DISCOVERY BAY,30,5/8/2020,6.48,693,856,9351,7570,3473,103
160,FLAT D 3/F BLOCK 32 PHASE 12 SIENA TWO DISCOVERY BAY,18,5/8/2020,5.3,451,590,11752,8983,1244,10
161,FLAT B 15/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,5/8/2020,8.22,551,-,14926,-,-,-
162,FLAT E 15/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,5/8/2020,13.82,763,-,18117,-,-,-
163,FLAT C 12/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,5/8/2020,8.18,556,-,14705,-,-,-
164,FLAT B 1/F BLOCK 1 PHASE 9 LA SERENE DISCOVERY BAY,20,4/8/2020,12.5,1055,1238,11848,10097,3329,32
165,FLAT A 3/F 5 VISTA AVENUE PH 7-LA VISTA DISCOVERY BAY,26,4/8/2020,10,850,948,11765,10549,2013,22
166,FLAT G 14/F HAVEN COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,30,4/8/2020,6.05,609,723,9934,8368,4186,184
167,FLAT C 6/F BLOCK 6 PHASE 16 POGGIBONSI DISCOVERY BAY,0,3/8/2020,10.03,715,-,14031,-,-,-
168,FLAT D 23/F GREENWOOD COURT (BLOCK 7) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,31/7/2020,7.8,870,999,8966,7808,3452,32
169,FLAT C 6/F BLOCK 46 PHASE 12 SIENA TWO DISCOVERY BAY,18,30/7/2020,5.45,442,565,12330,9646,5861,163
170,FLAT B 4/F 1 PARKVALE DRIVE PH 3-PARKVALE VILLAGE DISCOVERY BAY,33,29/7/2020,4.5,449,500,10022,9000,3059,47
171,FLAT C 4/F TWILIGHT COURT PH 4-PENINSULA VL CAPELAND DISCOVERY BAY,28,29/7/2020,6.6,709,859,9309,7683,5955,343
172,FLAT C 9/F BLOCK 6 PHASE 16 POGGIBONSI DISCOVERY BAY,0,29/7/2020,10.54,715,-,14743,-,-,-
173,FLAT D 5/F GREENWOOD COURT (BLOCK 7) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,28/7/2020,7.9,870,999,9080,7908,3744,103
174,FLAT A 12/F NEO HORIZON II  (BLOCK II) PHASE 10 NEO HORIZON  DISCOVERY BAY,20,28/7/2020,6.58,580,747,11345,8809,1323,29
175,FLAT C 5/F BLOCK 5 PHASE 16 POGGIBONSI DISCOVERY BAY,0,28/7/2020,7.54,556,-,13561,-,-,-
176,FLAT G 1/F GREENMONT COURT (BLOCK 8) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,28/7/2020,5.5,757,868,7266,6336,4540,185
177,FLAT H 1/F GREENMONT COURT (BLOCK 8) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,28/7/2020,4.5,649,776,6934,5799,3985,165
178,FLAT G 1/F GREENBELT COURT (BLOCK 9) PH 5-GREENVALE VILLAGE DISCOVERY BAY,26,27/7/2020,5.5,757,868,7266,6336,4400,100
