Date,Open,High,Low,Close,Volume
2000-01-03,59.13033612569173,59.39668899112278,57.265866067674416,57.53221893310547,3908164
2000-01-04,56.46681213378906,56.7331650212126,55.934106358942,56.46681213378906,6895378
2000-01-05,53.803298304923146,54.336004228734254,53.004239419206456,53.53694534301758,14657098
2000-01-06,53.80328168574068,54.335987445005436,51.27292932923307,51.67245864868164,10632084
2000-01-07,52.471533495395356,53.803298304923146,51.93882757158421,53.53694534301758,8368286
2000-01-10,54.86868984222412,54.86868984222412,53.00421979904175,53.27057266235352,6201139
2000-01-11,53.270581303810594,53.270581303810594,51.93881677121532,52.20516967773438,8366294
2000-01-12,51.0065658767502,51.67244793780439,51.0065658767502,51.27291870117188,7369722
2000-01-13,51.67245254713743,51.805628971227996,50.87339400259408,51.53927612304688,5281865
2000-01-14,52.07198181940911,52.338334667590246,51.139746850775175,51.53927612304688,5930363
2000-01-17,52.47152433247145,52.47152433247145,51.13975975550518,51.40611267089844,4628898
2000-01-18,51.406108140945435,51.406108140945435,50.607049465179436,51.13975524902344,3157976
2000-01-19,50.34067519037078,51.139733526725855,49.541616854015686,49.6747932434082,13908521
2000-01-20,49.408443325855686,49.94114891427464,48.6093849432273,48.74256134033203,10790069
2000-01-21,47.810351429723255,48.47623376161354,47.67717496334519,48.20988082885742,15114204
2000-01-24,49.54163897326693,49.80799187097265,48.87575672900259,49.40846252441406,11414778
2000-01-25,48.742586694369656,49.00893962712578,47.810351429723255,48.20988082885742,13997737
2000-01-26,48.476225259859284,49.008931031945636,48.20987237381609,48.60940170288086,7499739
2000-01-27,48.74258028014972,49.80799187097265,48.74258028014972,49.40846252441406,7140986
2000-01-28,50.607053409465706,50.87340632214711,50.34070049678429,50.473876953125,11642131
2000-01-31,49.27528536416651,49.408461811096686,48.74257957644579,49.14210891723633,8232734
2000-02-01,49.27529842957207,49.54165139405625,48.87576898284581,49.00894546508789,8027696
2000-02-02,48.6093849432273,49.807972517169894,48.47620854612257,48.74256134033203,9805418
2000-02-03,48.60940170288086,49.008931031945636,48.07669593079449,48.60940170288086,10432032
2000-02-04,48.60940170288086,49.008931031945636,48.07669593079449,48.60940170288086,0
2000-02-07,48.60940170288086,49.008931031945636,48.07669593079449,48.60940170288086,0
2000-02-08,47.544000293431644,47.94352970766217,47.011294407790956,47.41082382202149,19295358
2000-02-09,48.07669141995349,48.74257357258442,47.41080926732255,48.34304428100586,12382961
2000-02-10,47.67717966063772,48.34306205813266,47.67717966063772,47.81035614013672,9652102
2000-02-11,47.94351044123853,48.7425689485925,47.27762835177688,48.07668685913086,19089385
2000-02-14,46.87809674944196,47.410802394321976,46.07903828212193,46.61174392700195,26168879
2000-02-15,46.345393384623726,46.87809905571135,45.94586413130802,46.74492263793945,18810191
2000-02-16,47.410813615128795,49.80798958443307,47.27763717238968,49.27528381347656,17841441
2000-02-17,49.0089354156166,50.20752351002026,49.0089354156166,49.54164123535156,10789190
2000-02-18,49.541636804032,49.807989690075175,48.20987237381609,48.60940170288086,10116832
2000-02-21,47.943515031697366,48.476220754271786,47.14445644783574,47.677162170410156,8839331
2000-02-22,47.27761459350586,47.410790972642495,46.87808545609595,47.27761459350586,11567491
2000-02-23,46.74494237062276,47.27764826658427,46.611765896632384,47.01129531860352,15418845
2000-02-24,47.410804769669205,48.20986327702319,47.27762835177688,48.07668685913086,8222217
2000-02-25,48.476220754271786,48.476220754271786,47.41080930912295,47.677162170410156,5538684
2000-02-28,47.677176764841825,47.81035323625201,46.3454120507401,47.41082382202149,14537673
2000-02-29,47.943501191980715,47.943501191980715,47.27761923098097,47.54397201538086,7043558
2000-03-01,48.07667758418064,48.20985397638059,47.011266446581075,47.54397201538086,11562599
2000-03-02,47.54399507695978,47.54399507695978,46.47858342257413,46.87811279296875,8791949
2000-03-03,46.611745446322644,47.01127469300541,46.345392615200794,46.47856903076172,10539867
2000-03-06,46.61175777457353,46.87811067614252,46.07905197143555,46.07905197143555,12136705
2000-03-07,45.41316070333559,45.945866400735426,45.279984278985644,45.54633712768555,11561868
2000-03-08,44.88045278913275,47.27762830902708,44.88045278913275,46.74492263793945,18341869
2000-03-09,47.27764216336338,47.54399507695978,46.611759879372336,46.87811279296875,10370819
2000-03-10,46.74492263793945,47.01127547348327,46.47856980239563,46.74492263793945,7541900
2000-03-13,46.26301193237305,47.0770238725321,46.127343275679856,46.26301193237305,7209079
2000-03-14,46.3987015580709,46.3987015580709,45.856026686046675,45.99169540405274,7866243
2000-03-15,46.127343275679856,46.26301193237305,45.720337305600346,46.26301193237305,7118215
2000-03-16,46.39870648051417,47.21271887490915,46.263037748114996,46.6700439453125,6463759
2000-03-17,48.569398964775935,49.11207381354438,48.16239282819961,48.840736389160156,15601690
2000-03-20,47.75539592161017,48.433739613678505,47.75539592161017,48.0267333984375,6563039
2000-03-21,48.1623904636928,48.29805916922433,47.212709524972105,47.484046936035156,5551367
