dates,compound_vader_score,vader_label,hsi_average
2021-01-26,0.2787,2,-0.01677959278906255
2021-01-27,0.0,1,-0.008764572239591583
2021-01-28,-0.0937,0,-0.012591456744321269
2021-01-29,0.09866666666666667,2,-0.018818614047397774
2021-02-02,0.12726666666666667,2,-0.004405316802464526
2021-02-03,0.2023,2,6.997961260619406e-05
