dates,compound_vader_score,vader_label,hsi_average
2021-02-03,0.23206666666666667,2,6.997961260619406e-05
2021-02-04,0.096775,2,0.0006860951999383455
2021-02-05,0.07884444444444444,2,-0.0005599763159743342
