dates,compound_vader_score,vader_label,hsi_average
2020-12-18,0.10115,2,-0.005699355759095367
2020-12-21,0.296,2,-0.004387886473629032
2020-12-29,0.0,1,0.002946005746469652
2020-12-31,0.0,1,0.0013363514896724527
2021-01-05,0.12972,2,0.013508117026533274
2021-01-13,0.5106,2,-0.002604114203775093
2021-01-25,0.0,1,0.016231563238370446
2021-01-27,0.296,2,-0.008764572239591583
2021-02-05,0.0,1,-0.0005599763159743342
