dates,compound_vader_score,vader_label,hsi_average
2021-01-04,0.28459999999999996,2,0.014238484300987316
2021-01-06,0.2394666666666667,2,0.002859521446764507
2021-01-11,0.0,1,-0.003419505513934333
2021-01-12,0.0,1,0.013711083894020643
2021-01-13,0.6486,2,-0.002604114203775093
2021-01-19,0.3182,2,0.01862907936467027
2021-01-25,0.4571666666666667,2,0.016231563238370446
2021-02-02,0.296,2,-0.004405316802464526
2021-02-04,0.0,1,0.0006860951999383455
