dates,compound_vader_score,vader_label,hsi_average
2020-11-18,0.296,2,0.0041631167436351315
2020-11-20,0.0,1,0.001691602349264444
2020-12-24,0.8271,2,0.001658566726986497
2021-01-06,0.36065,2,0.002859521446764507
2021-01-28,0.296,2,-0.012591456744321269
2021-01-29,0.0,1,-0.018818614047397774
