2021-02-25, *UBS Revises up ND PAPER (02689.HK) TP to $7.31; Rated Sell ,2689,news-daily
2021-02-23," <Research Report>Macquarie Ratings, TPs on CN Resources Stocks (Table) ",2689,news-daily
2021-02-23," <Research Report>Macquarie: Commodity 'Super Cycle' To Come; Chalco, CMOC, China Oriental, Ganfeng See Biggest Headroom ",2689,news-daily
2021-02-22," <Result Ann>ND PAPER (02689.HK) Interim Net Profit RMB4B, Up 75.6%; Interim Div RMB10 Cents ",2689,news-daily
2021-01-29," <Research Report>Daiwa Downgrades ND PAPER (02689.HK) to Outperform, Near-term GPM May Hit Peak ",2689,news-daily
2021-01-28," <Positive Profit Alert>ND PAPER Forecasts Interim NP to Hike Min. 60% YoY, if Exchange Gains Excluded ",2689,news-daily
2021-01-06, <Research Report>UBS Lifts ND PAPER (02689.HK) TP to $6.74; Rated Sell ,2689,news-daily
2021-01-06, *UBS Lifts ND PAPER (02689.HK) TP to $6.74; Rated Sell ,2689,news-daily
2020-12-24, *CICC: ND PAPER (02689.HK) Mid-term Growth Room May Beat ,2689,news-daily
2020-11-20, <Research Report>Daiwa Ramps up ND PAPER (02689.HK) TP to $13; Rated Buy ,2689,news-daily
2020-11-20, *Daiwa Ramps up ND PAPER (02689.HK) TP to $13; Rated Buy ,2689,news-daily
2020-11-18, CN Paper Leaders To Hike Price Next Mth on Rising Operating Cost: Report ,2689,news-daily
2020-09-24," <Research Report>HSBC Global Research Lifts ND PAPER (02689.HK) TP to $12.5, Rated Buy ",2689,news-daily
2020-09-24," *HSBC Global Research Lifts ND PAPER (02689.HK) TP to $12.5, Rated Buy ",2689,news-daily
2020-09-24," <Research Report>C Suisse Adds ND PAPER (02689.HK) TP to $11.2, Rated Outperform ",2689,news-daily
2020-09-24," *C Suisse Adds ND PAPER (02689.HK) TP to $11.2, Rated Outperform ",2689,news-daily
2020-09-23, <Research Report>Daiwa Lifts ND PAPER (02689.HK) TP to $12; Expects Profitability to Strengthen ,2689,news-daily
2020-09-23, *Daiwa Lifts ND PAPER (02689.HK) TP to $12; Expects Profitability to Strengthen  ,2689,news-daily
2020-09-23," <Research Report>G Sachs Lifts ND PAPER (02689.HK) TP to $12; Expects Both Margin, Mkt Shr to Expand  ",2689,news-daily
2020-09-23," ND PAPER Rockets 12% on Interim NP & DPS Growth, Brokers' TP Hike ",2689,news-daily
2020-09-23,M Stanley: Mkt Sees ND PAPER (02689.HK) to Ride On RMB Appreciation; Weak Fundamentals Keeps Eroding Profit,2689,news-daily
2020-09-23,*M Stanley: Mkt Sees ND PAPER (02689.HK) to Ride On RMB Appreciation; Weak Fundamentals Keeps Eroding Profit,2689,news-daily
2020-09-22,"ND PAPER (02689.HK) Annual NP Rises 7.5% to RMB4.168B, Final DPS 22 Fen",2689,news-daily
