2021-03-02, XINYI GLASS Assumes Better Float Glass ASP YoY in 2021  ,868,news-daily
2021-03-02, <Research Report>BofAS Heightens XINYI GLASS (00868.HK) TP to $26.6; Rated Buy ,868,news-daily
2021-03-02," <Research Report>C Suisse Lifts XINYI GLASS (00868.HK) TP to $29, Rated Outperform ",868,news-daily
2021-03-02, *BofAS Heightens XINYI GLASS (00868.HK) TP to $26.6; Rated Buy ,868,news-daily
2021-03-02," *C Suisse Lifts XINYI GLASS (00868.HK) TP to $29, Rated Outperform ",868,news-daily
2021-03-02," <Result Ann>XINYI GLASS (00868.HK) Annual Net Profit $6.422B, Up 43%; Final Div 62 Cents ",868,news-daily
2021-02-26, *JPM Upgrades XINYI GLASS (00868.HK) to Overweight with TP Lifted to $27  ,868,news-daily
2021-02-23," <Research Report>Macquarie Ratings, TPs on CN Resources Stocks (Table) ",868,news-daily
2021-02-23," <Research Report>Macquarie: Commodity 'Super Cycle' To Come; Chalco, CMOC, China Oriental, Ganfeng See Biggest Headroom ",868,news-daily
2021-01-27, <Research Report>UBS: MTD Southbound Net Fund Inflow $250B; Lists Top-10 Southbound Holdings/ Names to Add ,868,news-daily
2021-01-27," <Research Report>UBS' Top-10 HK Shr Holdings by Southbound Investors, Fund Inflow/ Outflow Stat. (Table)   ",868,news-daily
2021-01-15, *HSBC Global Research Heightens XINYI GLASS (00868.HK) TP to $30.3; Rated Buy ,868,news-daily
2021-01-11, Glass Sector Dives 5%-11% but FUYAO GLASS Soars 12% to New High  ,868,news-daily
2020-12-24," Investors Bet on New Econ, CN Consumer Names; Wind Power, PV Sectors Ride On National Policies ",868,news-daily
2020-12-23," XINYI SOLAR, FLAT GLASS Climb 6%, 13% on National Policy, M Stanley's Blessing ",868,news-daily
2020-12-21," 'Energy in PRC New Era' White Paper: 2019 CN Installed Capacity of Hydropower, Wind Power, Solar PV Power, Biomass Power Top Global Chart ",868,news-daily
2020-12-21, <Research Report>Macquarie Raises XINYI GLASS (00868.HK) TP to $23; Rated Outperform ,868,news-daily
2020-12-21, *Macquarie Raises XINYI GLASS (00868.HK) TP to $23; Rated Outperform ,868,news-daily
2020-12-17," HSI Ranges Bound on Slender Turnover; CN Policies Favour Wind Power, PV Sectors ",868,news-daily
2020-12-16," <Research Report>Citi Hikes XINYI GLASS (00868.HK) TP to $23.7, Rated Buy ",868,news-daily
2020-12-16,"*Citi Hikes XINYI GLASS (00868.HK) TP to $23.7, Rated Buy",868,news-daily
2020-12-16,JPM Ramps up XINYI GLASS (00868.HK) TP to $20; Rated Neutral,868,news-daily
2020-12-16,*JPM Ramps up XINYI GLASS (00868.HK) TP to $20; Rated Neutral,868,news-daily
2020-12-16,XINYI GLASS (00868.HK) Sees Annual NP Up 20%-35%,868,news-daily
2020-12-04,*C Suisse Lifts XINYI GLASS (00868.HK) TP to $21; Rated Outperform,868,news-daily
2020-12-03,CHINA GLASS Proposed Offer by XINYI GLASS at $0.9/ Shr,868,news-daily
2020-11-11,"MSCI HK Small Cap Index To Add 9 Stocks, Delete 12",868,news-daily
2020-11-11,"MSCI HK Index To Add 2 Stocks, Delete 4 ",868,news-daily
2020-10-29,JPM: PV Glass Prices Up Over 10% WoW; Hails Overweight on XINYI SOLAR (00968.HK),868,news-daily
2020-10-15,XINYI GLASS (00868.HK) CEO Buys Over $24.47M Shrs,868,news-daily
2020-09-29,"*HSBC Research Raises XINYI GLASS (00868.HK) TP to $17, Rated Buy",868,news-daily
2020-09-21,XINYI GLASS (00868.HK) CEO Buys Shrs for $10.28M,868,news-daily
2020-09-07,XINYI GLASS (00868.HK) CEO Buys 1.12M Shrs,868,news-daily
2020-09-02,XINYI GLASS (00868.HK) Chair Buys 1M Shrs,868,news-daily
2020-09-01,XINYI GLASS (00868.HK) Chair Buys 2.046M Shrs at Nearly $27.65M,868,news-daily
2020-08-18,XINYI GLASS (00868.HK) CEO Buys 752K Shrs,868,news-daily
