2021-03-01," <Research Report>CICC's Forecast on HSTI, HSCEI Adjustment, Potential Fund Flow (Table) ",2688,news-daily
2021-02-04," <Research Report>HSBC Global Research Latest Ratings, TPs on Gas Stocks (Table) ",2688,news-daily
2021-01-29, <Research Report>Nomura Downgrades ENN ENERGY (02688.HK) to Neutral with TP Added to $132 ,2688,news-daily
2021-01-28," <Research Report>G Sachs Expects Impact of Rising Gas Cost on Distributor Margins Controllable; Lifts TPs on ENN ENERGY, CHINA GAS etc.  ",2688,news-daily
2021-01-28," *G Sachs Adds ENN ENERGY (02688.HK) TP to $140, CHINA GAS HOLD (00384.HK)'s to $35 ",2688,news-daily
2021-01-13," <Research Report>JPMorgan Latest Ratings, TPs on CN Gas Stocks (Table) ",2688,news-daily
2021-01-13, <Research Report>JPM Tweaks TPs on Gas Stocks; Top Pick CHINA RES GAS (01193.HK) ,2688,news-daily
2021-01-04, Citi's Latest H-Shr Top Picks (Table) ,2688,news-daily
2021-01-04, <Research Report>Daiwa Downgrades CHINA RES GAS (01193.HK) to Hold with TP Added to $41 ,2688,news-daily
2020-12-10, SFC MMT: ENN ENERGY Ex-CFO Once Engaged in Insider Dealing of CHINA GAS HOLD Shrs ,2688,news-daily
2020-12-08," BOCOMI: Value Stocks to Keep Outrunning Next Yr; Hails 12 HK Names Incl. Tencent, Sunny Optical  ",2688,news-daily
2020-11-25, *UBS Raises ENN ENERGY (02688.HK) TP to $130; Rated Buy  ,2688,news-daily
2020-11-02, *Daiwa Raises ENN ENERGY (02688.HK) TP to $113; Rated Buy  ,2688,news-daily
2020-10-29, *Citi Ramps up ENN ENERGY (02688.HK) TP to $110; Rated Buy  ,2688,news-daily
2020-10-29, *HSBC Global Research Adds ENN ENERGY (02688.HK) TP to $100; Rated Hold ,2688,news-daily
2020-10-29, *C Suisse Adds ENN ENERGY (02688.HK) TP to $115; Rated Outperform  ,2688,news-daily
2020-10-19, CHINA GAS HOLD (00384.HK) Reclaims 100MA on Cooperation Deals with Various Guangdong Cities ,2688,news-daily
2020-09-21, *JPM Chops ENN ENERGY (02688.HK) TP to $95.5; Rated Neutral ,2688,news-daily
