2021-03-02, <Research Report>C Suisse Adds XINYI SOLAR (00968.HK) TP to $22; Rated Outperform ,968,news-daily
2021-03-02, <Research Report>JPM Inches Up XINYI SOLAR (00968.HK) TP to $24; Rated Overweight ,968,news-daily
2021-03-02, *JPM Inches Up XINYI SOLAR (00968.HK) TP to $24; Rated Overweight ,968,news-daily
2021-03-02, *C Suisse Adds XINYI SOLAR (00968.HK) TP to $22; Rated Outperform ,968,news-daily
2021-03-01," XINYI SOLAR: 2021E Solar Glass Price Still Promising, Prospect Looks Shiny  ",968,news-daily
2021-03-01," <Result Ann>XINYI SOLAR (00968.HK) 2020 Net Profit $4.56B, Up 89%; Final DPS Adds to 17 Cents ",968,news-daily
2021-02-24," Photovoltaic Stocks Unexcited by PRC Policy; GCL-POLY ENERGY, GCL NEWENERGY Tumble 11% ",968,news-daily
2021-02-23, <Research Report>Daiwa Downgrades XINYI SOLAR (00968.HK) to Hold with $20.4 TP ,968,news-daily
2021-02-23, *Daiwa Downgrades XINYI SOLAR (00968.HK) to Hold with $20.4 TP  ,968,news-daily
2021-02-22," State Council: CN Gins Up Use of Renewable Energy, Nudges Wind Power & PV Power Development ",968,news-daily
2021-02-04, MSCI China Tech 100 Index Released; MEITUAN-W's Weight Highest at 12.85% ,968,news-daily
2021-02-02, GCL-POLY ENERGY Shr Leaps 23%; Buying Orders Reappear in Related Solar Power Stocks ,968,news-daily
2021-01-25," <Research Report>HSBC Global Research's Ratings, TPs on CN New Energy Stocks (Table)  ",968,news-daily
2021-01-25, <Research Report>HSBC Research Lifts CN New Energy Shr TPs on Structural Sector Growth; Top Pick Wind Power Names ,968,news-daily
2021-01-25," <Research Report>Citi Adds TPs on FLAT GLASS (06865.HK), XINYI SOLAR (00968.HK); Boosts Earnings Estimates ",968,news-daily
2021-01-19," HSI Popular with Southbound Funds, Fit to Attempt High ",968,news-daily
2021-01-13, Societe Generale Sees Slightly Higher Warrants/CBBCs Mkt Turnover This Yr; Techs Remain Focus  ,968,news-daily
2021-01-12," Stay On Guard for Latent Mkt Consolidation, Digestion on High Ground ",968,news-daily
2021-01-12, <Research Report>BofAS Downgrades XINYI SOLAR (00968.HK) to Neutral with TP Up to $22.1  ,968,news-daily
2021-01-12, *BofAS Downgrades XINYI SOLAR (00968.HK) to Neutral with TP Up to $22.1  ,968,news-daily
2021-01-11,Glass Sector Dives 5%-11% but FUYAO GLASS Soars 12% to New High ,968,news-daily
2021-01-06,"JPM Latest Ratings, TPs on New Energy Stocks (Table)",968,news-daily
2021-01-06,"JPM Hikes New Energy Names' TPs; Top-picks XINYI SOLAR, Daqo New Energy, CHINA LONGYUAN",968,news-daily
2021-01-06,"*JPM Hikes New Energy Names' TPs; Top-picks XINYI SOLAR, Daqo New Energy, CHINA LONGYUAN",968,news-daily
2021-01-04,"BofAS Lifts TPs on XINYI SOLAR (00968.HK), FLAT GLASS (06865.HK) to $22, $40",968,news-daily
2021-01-04,"*BofAS Lifts TPs on XINYI SOLAR (00968.HK), FLAT GLASS (06865.HK) to $22, $40",968,news-daily
2020-12-31,"G Sachs, M Stanley's HK Stock Top Picks ",968,news-daily
2020-12-24,"Investors Bet on New Econ, CN Consumer Names; Wind Power, PV Sectors Ride On National Policies",968,news-daily
2020-12-23,"XINYI SOLAR, FLAT GLASS Climb 6%, 13% on National Policy, M Stanley's Blessing",968,news-daily
2020-12-23,JPM Hails CN Stocks for 4 Key Investment Themes (Table),968,news-daily
2020-12-23,"PRC 2021 Wind, Solar Power New Installation Goal 120M kW: Report",968,news-daily
2020-12-22,"M Stanley Raises TPs on XINYI SOLAR (00968.HK), FLAT GLASS (06865.HK) to $21, $34",968,news-daily
2020-12-22,"*M Stanley Raises TPs on XINYI SOLAR (00968.HK), FLAT GLASS (06865.HK) to $21, $34",968,news-daily
2020-12-21,NEA: CN New Energy Development Not Need National Subsidies in Future ,968,news-daily
2020-12-21,"NEA: To Expedite Exploration & Use of Non-fossil Energy, Incl. Wind Power, Solar Energy, Biomass",968,news-daily
2020-12-21,"'Energy in PRC New Era' White Paper: 2019 CN Installed Capacity of Hydropower, Wind Power, Solar PV Power, Biomass Power Top Global Chart",968,news-daily
2020-12-21,"FLAT GLASS, XINYI SOLAR Jump 12%-13% on BofAS' Bullish View",968,news-daily
2020-12-21,Macquarie Raises XINYI GLASS (00868.HK) TP to $23; Rated Outperform,968,news-daily
2020-12-21,BofAS: FLAT GLASS (06865.HK) Vietnam Production Lines Commence Operation Timely; Restated Buy,968,news-daily
2020-12-18,"Macquarie Adds XINYI SOLAR (00968.HK) TP to $17.9, Kept Outperform",968,news-daily
2020-12-18,"*Macquarie Adds XINYI SOLAR (00968.HK) TP to $17.9, Kept Outperform",968,news-daily
2020-12-18,"JPM Hikes XINYI SOLAR (00968.HK) TP to $18.8, Rated Overweight",968,news-daily
2020-12-18,"*JPM Hikes XINYI SOLAR (00968.HK) TP to $18.8, Rated Overweight",968,news-daily
2020-12-18,BlackRock Unloads Nearly 14M XINYI SOLAR (00968.HK) Shrs for $188M,968,news-daily
2020-12-17,"HSI Ranges Bound on Slender Turnover; CN Policies Favour Wind Power, PV Sectors",968,news-daily
2020-12-17,M Stanley Sees 2021 PV Glass Supply to Remain Tense,968,news-daily
2020-12-17,*M Stanley Sees 2021 PV Glass Supply to Remain Tense,968,news-daily
2020-12-17,XINYI SOLAR Mulls Shr Placement at 6.7% Discount for Over $3.8B Net Proceeds,968,news-daily
2020-12-16,JPM Ramps up XINYI GLASS (00868.HK) TP to $20; Rated Neutral,968,news-daily
2020-12-16,XINYI GLASS (00868.HK) Sees Annual NP Up 20%-35%,968,news-daily
2020-12-16,XINYI SOLAR (00968.HK) Sees Annual NP Up 75%-95%,968,news-daily
2020-12-15,"EBSHK: HSI May Attempt 29,000 in 2021E; Bigger Room for Old Econ Rebound",968,news-daily
2020-12-14,*Daiwa Upgrades XINYI SOLAR (00968.HK) to Outperform with TP Up to $15.3,968,news-daily
2020-12-11,*Citi Adds XINYI SOLAR (00968.HK) TP to $16.5; Rated Buy ,968,news-daily
2020-11-30,"*UBS Lifts XINYI SOLAR (00968.HK) TP to $17.8, Rated Buy ",968,news-daily
2020-11-27,UBS' CN/HK Picks under 4 Key 2021 Investment Themes (Table) ,968,news-daily
2020-11-27,"UBS Fixes End-21E HSI Target at 28,500; Hails 4 Key Themes Incl. Cyclical Revival, Innovation",968,news-daily
2020-11-27,"*UBS Fixes 2021E HSI Target at 28,500; Hails 4 Key Themes Incl. Cyclical Revival, Innovation",968,news-daily
2020-11-24,"SFCE, Comtec Solar Rocket Nearly 58-82%; HSBC Sees PRC Solar, Wind Capacity Uptick for Carbon Neutrality",968,news-daily
2020-11-24,HSBC Research's Ratings & TPs on CN PV Stocks (Table),968,news-daily
2020-11-24,"HSBC Research: PRC May See Major Uptick in Solar, Wind Capacity to Achieve Carbon Neutrality",968,news-daily
2020-11-23,"PRC Strives for Peaking Carbon Emission by 2030; Needs to Lift PV, Wind Power Installation Ratio: Scholar",968,news-daily
2020-11-23,"PV, Energy-saving Sectors Speculated; BE Clean Energy/Comtec Solar/Solargiga/GCL-Poly Energy Up Over 10%",968,news-daily
2020-11-20,Beijing Unrolls Policy to Back PV Power Generation Adoption,968,news-daily
2020-11-11,G Sachs Picks Beneficiaries under CN 'New Infra' Investment Theme (Table),968,news-daily
2020-11-11,G Sachs' PRC 14th FYP Beneficiary Ideas (Table) ,968,news-daily
2020-11-03,"*BofAS Raises XINYI SOLAR (00968.HK) TP to $17.5, Rated Buy",968,news-daily
2020-11-03,"*C Suisse Lifts XINYI SOLAR (00968.HK) TP to $16.7, Rated Outperform",968,news-daily
2020-10-29,JPM: PV Glass Prices Up Over 10% WoW; Hails Overweight on XINYI SOLAR (00968.HK),968,news-daily
2020-10-27,*JPM Cuts XINYI SOLAR (00968.HK) TP to $16.1; Rated Overweight ,968,news-daily
2020-10-19,*Daiwa Downgrades XINYI SOLAR (00968.HK) to Hold with TP Cut to $13.5 ,968,news-daily
2020-10-15,"G Sachs Hikes TPs on FLAT GLASS (06865.HK), XINYI SOLAR (00968.HK); Both Rated Buy",968,news-daily
2020-10-15,"*G Sachs Hikes TPs on FLAT GLASS (06865.HK), XINYI SOLAR (00968.HK); Both Rated Buy",968,news-daily
2020-10-12,HSBC Global Research Ramps up TPs on CN Solar Power Related Stocks ,968,news-daily
2020-10-12,*HSBC Global Research Ramps up TPs on CN Solar Power Related Stocks ,968,news-daily
2020-10-12,BOCI: HK Stocks with Active Southbound Trading Last 2 Weeks (Table),968,news-daily
2020-10-09,CN Photovoltaic Glass Prices Jump to Record High; Tight Demand/ Supply May Go On: Statistics,968,news-daily
2020-10-08,"PV, Wind Power Sectors Jump 6%-33%; Flat Glass, Xinyi Solar Bust Peaks",968,news-daily
2020-10-08,UBS Hikes XINYI SOLAR (00968.HK) TP to $17; Rated Buy,968,news-daily
2020-10-08,*UBS Hikes XINYI SOLAR (00968.HK) TP to $17; Rated Buy,968,news-daily
