2021-02-23," <Research Report>Macquarie Ratings, TPs on CN Resources Stocks (Table) ",2899,news-daily
2021-02-23," <Research Report>Macquarie: Commodity 'Super Cycle' To Come; Chalco, CMOC, China Oriental, Ganfeng See Biggest Headroom ",2899,news-daily
2021-02-22," <Research Report>JPM: Copper Price Strength May Go On; Top Picks Incl. MMG, CMOC ",2899,news-daily
2021-02-22, *BofAS: Reflation May Shore Up Copper Prices ,2899,news-daily
2021-02-22, HSI Leads Uptrend to 3rd Week; Mkt Spotlights HSBC's Div ,2899,news-daily
2021-02-17," <Research Report>Citi's Latest TPs, Ratings on CN Metal Names (Table) ",2899,news-daily
2021-02-17," <Research Report>Citi Restates Optimism on Metal Names; Lifts TPs on Zijin, Jiangxi Copper, CMOC, MMG ",2899,news-daily
2021-02-17," *Citi Restates Optimism on Metal Names; Lifts TPs on Zijin, Jiangxi Copper, CMOC, MMG ",2899,news-daily
2021-02-16," <Research Report>G Sachs Adds ZIJIN MINING (02899.HK) to CL Buy List, Lifts TP to $15.7 ",2899,news-daily
2021-02-16," *G Sachs Adds ZIJIN MINING (02899.HK) to CL Buy List, Lifts TP to $15.7 ",2899,news-daily
2021-01-31, <Positive Profit Alert>ZIJIN MINING (02899.HK): 2020E NP RMB6.45-6.65B ,2899,news-daily
2020-11-24, HKD1B Southbound Trading Net Inflow to XIAOMI-W ,2899,news-daily
2020-11-24," *BofAS Lifts ZIJIN MINING TP to $9; Upgrades JIANGXI COPPER, CHALCO to Buy ",2899,news-daily
2020-11-19, <Research Report>M Stanley's Latest Ratings & TPs on Gold Miners (Table) ,2899,news-daily
2020-11-19," SD GOLD, CHINAGOLDINTL Dive Over 3%-4% on Sliding Gold Prices, M Stanley's Cut on 21E Gold Prices  ",2899,news-daily
2020-11-19," <Research Report>M Stanley Trims 2021E Gold Prices to US$1,835/oz; Tweaks TPs on Gold Miners ",2899,news-daily
2020-11-19," *M Stanley Trims 2021E Gold Prices to US$1,835/oz; Tweaks TPs on Gold Miners ",2899,news-daily
