2021-02-23, <IPO News>FWD Shifts to SG IPO/ SPAC Merger on Failure to Meet WVR Requirement in HK: Rumor ,6823,news-daily
2021-02-09, 6 Digital TV Programme Channels To Use New Transmitting Frequencies from 1 Dec  ,6823,news-daily
2021-02-08, <Research Report>Deutsche Upgrades HKT-SS (06823.HK) to Buy with TP Added to $12 ,6823,news-daily
2021-02-08, *Deutsche Upgrades HKT-SS (06823.HK) to Buy with TP Added to $12  ,6823,news-daily
2021-02-08, <Research Report>Citi Hikes PCCW (00008.HK) TP to $5.1; Rated Buy ,6823,news-daily
2021-02-05, <Research Report>JPM Chops HKT-SS (06823.HK) TP to $13; Rated Overweight ,6823,news-daily
2021-02-05, *JPM Chops HKT-SS (06823.HK) TP to $13; Rated Overweight ,6823,news-daily
2021-02-04, <Result Ann>HKT-SS (06823.HK) 2020 EBITDA Slips 2% to $12.527B; Final DPU 40.97 Cents ,6823,news-daily
2021-02-03," HKT-SS, KTSPL, Hip Hing Engineering Team Up for Dedicated 5G Infrastructure at Construction Site ",6823,news-daily
2021-01-21, Fubon Bank Teams up with HKT-SS to Foster Digital Banking Services ,6823,news-daily
2020-12-16," HKT-SS, FWD, UM HEALTHCARE Offer Free Telemedicine Service To 400 Underprivileged Families  ",6823,news-daily
2020-12-11, HKT-SS To Provide 5G Coverage across 6 HENDERSON LAND's Malls  ,6823,news-daily
2020-12-02," AIA HK, HKT-SS, Gleneagles Hospital Launch Telemedicine Service  ",6823,news-daily
2020-11-26," *HSBC Research Upgrades HKT-SS (06823.HK) to Buy, Lifts PCCW (00008.HK) TP ",6823,news-daily
2020-11-25, <Policy Address>Carrie Lam: Plans to Release More 5G Spectrum in Different Frequency Bands in 2021 ,6823,news-daily
2020-10-20," S. Korean Carrier SK Paces Up Global AR/VR Mkt Development, Starting from HK ",6823,news-daily
2020-10-06, <Research Report>C Suisse Downgrades PCCW (00008.HK) to Neutral; Lifts HKT-SS (06823.HK) TP ,6823,news-daily
2020-10-06, *C Suisse Downgrades PCCW (00008.HK) to Neutral; Lifts HKT-SS (06823.HK) TP  ,6823,news-daily
2020-10-05, Mox Bank on Alleged User Data Leak: Probing Cause of Glitch ,6823,news-daily
