2021-03-01," MENGNIU DAIRY: Danone Plans to Convert Almost 10% Direct Stake, Mulling Divestment  ",2319,news-daily
2021-02-11, <Research Report>M Stanley Adds MENGNIU DAIRY (02319.HK) TP to $56; Rated Overweight ,2319,news-daily
2021-02-11, *M Stanley Adds MENGNIU DAIRY (02319.HK) TP to $56; Rated Overweight ,2319,news-daily
2021-02-09," PRC 2020 Registered Newborn Babies Slump 14.8% to 10.04M, Hinting at Deteriorating Aging Problem ",2319,news-daily
2021-01-26, <Research Report>UBS Adds MENGNIU DAIRY (02319.HK) TP to $56; Rated Buy ,2319,news-daily
2021-01-26, *UBS Adds MENGNIU DAIRY (02319.HK) TP to $56; Rated Buy  ,2319,news-daily
2021-01-25, MENGNIU DAIRY Issues RMB4B Equivalent HKD CB to Employees; Conversion Price at 25% Discount  ,2319,news-daily
2021-01-21," HSI Once Deepens Loss to Over 200 Pts, Yet HSBC Hikes Over 2% ",2319,news-daily
2021-01-14," HSI Widens Gain to Over 200 Pts, Led by CNOOC/ WuXi Bio/ Techs; Yet Mengniu, Techtronic Ind Dive Over 3-5% ",2319,news-daily
2021-01-08, <Research Report>Citi Cites CHINA RES BEER (00291.HK)'s Forecast that Sector May Post Promising Growth in 1Q21 ,2319,news-daily
2021-01-06, HSTI Busts Peak; Meituan/ Kingsoft/ SMIC/ JD/ Weimob Hike Over 4%-8% ,2319,news-daily
2021-01-05," HSI Once Reclaims All Over-300-pt Loss; HKEX, Mengniu Drift Higher by Over 2%-3.5% ",2319,news-daily
2021-01-05," <Research Report>Citi Latest Ratings, TPs on CN Staples (Table) ",2319,news-daily
2021-01-05," <Research Report>Citi: 2021 CN Consumer Top-picks Incl. Mengniu, CR Beer, China Feihe, Li Ning, 4 Other Names  ",2319,news-daily
2020-12-30," HSI Gain Sharpens to Over 500 Pts to Cross 27,000; HKEX Up Almost 3% to Mark New High  ",2319,news-daily
2020-12-30," <Research Report>M Stanley Adds MENGNIU DAIRY (02319.HK) TP to $50, Rated Overweight ",2319,news-daily
2020-12-30," *M Stanley Adds MENGNIU DAIRY (02319.HK) TP to $50, Rated Overweight ",2319,news-daily
2020-12-30," HSI Once Widens Upswing to Over 300 Pts to Surpass 26,900; Mengniu, Wuxi Bio Bust Peaks ",2319,news-daily
2020-12-23, <Research Report>JPM Hails CN Stocks for 4 Key Investment Themes (Table) ,2319,news-daily
2020-12-15, MENGNIU DAIRY Wing Adds Milkground A-shrs at RMB3B ,2319,news-daily
2020-12-09,"G Sachs Latest Ratings, TPs on CN Staples (Table)",2319,news-daily
2020-12-09,"G Sachs Raises Brewers' TPs: CR Beer, Tsingtao, Mengniu to Benefit from Potential Price Hikes",2319,news-daily
2020-12-09,"HSI Extends Rally to Over 350 Pts, Recovers 10 MA",2319,news-daily
2020-12-08,"*DBS Ousts CNOOC (00883.HK) from Top-picks, Upbeat on CN Developers, Autos, CN Insurers, CN Staples, Etc.",2319,news-daily
2020-12-03,G Sachs Hikes MENGNIU DAIRY (02319.HK) TP to $46.3; 2021 Earnings May Revive Strongly,2319,news-daily
2020-12-03,*G Sachs Hikes MENGNIU DAIRY (02319.HK) TP to $46.3; 2021 Earnings May Revive Strongly,2319,news-daily
2020-11-20,CICC Expects MENGNIU DAIRY 2H20 Liquid Milk Growth to Sustain; Next Yr's Milk Price May Stay at Upside Phase,2319,news-daily
2020-11-20,*CICC Expects MENGNIU DAIRY 2H20 Liquid Milk Growth to Sustain; Next Yr's Milk Price May Stay at Upside Phase,2319,news-daily
2020-11-11,G Sachs' PRC 14th FYP Beneficiary Ideas (Table) ,2319,news-daily
2020-10-20,UBS Upgrades MENGNIU DAIRY (02319.HK) to Buy for Latent Price Hike of Liquid Milk,2319,news-daily
2020-09-22,"HSI Dives 240 Pts after Midday, Once Missing 23,700; Galaxy, Geely Plunge Over 4%",2319,news-daily
2020-09-21,M Stanley Believes MENGNIU DAIRY (02319.HK) Shr Rise in 30 Days; Rated Overweight,2319,news-daily
2020-09-21,*M Stanley Believes MENGNIU DAIRY (02319.HK) Shr Rise in 30 Days; Rated Overweight,2319,news-daily
2020-09-18,"*G Sachs: CN Dairy, Beer Sectors See Mild Revival This Quarter, Trim Marketing Expenses",2319,news-daily
2020-08-28,"Brokers' Latest Views, Ratings, TPs on MENGNIU DAIRY (02319.HK) Post Results (Table)",2319,news-daily
2020-08-28,Citi Adds MENGNIU DAIRY TP to $44.36; Top-pick in CN Consumer Staples ,2319,news-daily
2020-08-28,"Macquarie Upgrades MENGNIU DAIRY (02319.HK) to Outperform, TP Raised to $49",2319,news-daily
2020-08-28,*Citi Adds MENGNIU DAIRY TP to $44.36; Top-pick in CN Consumer Staples for Expected Strong 2H20 Recovery,2319,news-daily
2020-08-28,"*Macquarie Upgrades MENGNIU DAIRY (02319.HK) to Outperform, TP Raised to $49",2319,news-daily
2020-08-28,"HSI Extends Rally to Over 450 Pts, Mengniu Booms 13%",2319,news-daily
2020-08-28,"G Sachs Lifts MENGNIU DAIRY TP to $40.3 on Decent Results, Fastest Liquid Milk Growth",2319,news-daily
2020-08-28,HSI Sharpens Gains to Nearly 200 Pts on Financials; Mengniu Spikes 9% on Broker's Blessing,2319,news-daily
