2021-01-04, <Research Report>Daiwa Downgrades CHINA RES GAS (01193.HK) to Hold with TP Added to $41 ,3,news-daily
2020-12-18," <Research Report>UBS: MSCI HK Index End-21E Target 12,300 ",3,news-daily
2020-12-18," *UBS: MSCI HK Index End-21E Target 12,300 ",3,news-daily
2020-12-11, HKT-SS To Provide 5G Coverage across 6 HENDERSON LAND's Malls  ,3,news-daily
2020-11-24," <Research Report>Citi Latest Ratings, TPs on HK Utilities (Table) ",3,news-daily
2020-11-24," *Citi: HK Utilities Div Yield Up to 4.8%, Peak since SARs Outbreak; Lifts TP on CLP ",3,news-daily
2020-11-12, <Research Report>Daiwa Upgrades HK & CHINA GAS (00003.HK) to Outperform with TP Added to $13 ,3,news-daily
2020-10-27, TOWNGAS CHINA Contributes RMB4.7B to Buy 25% Stake of Shanghai Gas  ,3,news-daily
2020-08-19," <Research Report>Nomura Cuts HK & CHINA GAS (00003.HK) TP to $10.46, Rated Underweight ",3,news-daily
2020-08-17, *HK & CHINA GAS 1H20 NP Sinks 31.4% to $2.667B; Interim DPS Kept at 12 Cents  ,3,news-daily
2020-08-17, <Blue Chip Results>HK & CHINA GAS 1H20 NP Sinks 31.4% to $2.667B; Interim DPS Kept at 12 Cents ,3,news-daily
2020-08-06," *HSBC Global Research Upgrades POWER ASSETS to Buy, Downgrades CKI HOLDINGS to Hold  ",3,news-daily
2020-07-28, <Research Report>M Stanley: Ban on Dine-in Services Negative to HK & CHINA GAS (00003.HK) Commercial Gas Demand ,3,news-daily
2020-07-28, *M Stanley: Ban on Dine-in Services Negative to HK & CHINA GAS (00003.HK) Commercial Gas Demand ,3,news-daily
2020-07-27, <Research Report>Daiwa Downgrades HK & CHINA GAS (00003.HK) to Underperform with TP Cut to $10.6	 ,3,news-daily
2020-07-27, *Daiwa Downgrades HK & CHINA GAS (00003.HK) to Underperform with TP Cut to $10.6  ,3,news-daily
2020-06-05, HK & CHINA GAS: Biz To Improve in 2H20; No Buyback Plan ,3,news-daily
2020-06-05," HK & CHINA GAS Sees 2020 Gas Sales to Slide 2-3% in HK, Grow 5% in CN ",3,news-daily
