,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
0,FLAT F 21/F BLOCK 1 BROADVIEW COURT ,19,23/12/2020,5.6,422,505,13270,11089,-,
1,FLAT 7 23/F TUNG YIP HOUSE LEI TUNG ESTATE ,33,23/12/2020,2.9,381,-,7612,-,-,
2,FLAT D 8/F FU WING YUEN (BLOCK H-19) CHI FU FA YUEN ,39,23/12/2020,6,-,518,-,11583,-,
3,FLAT C 20/F TOWER 1 JING HUI GARDEN ,31,23/12/2020,5.7,406,529,14039,10775,6116,385
4,FLAT 7 27/F TUNG YAT HOUSE LEI TUNG ESTATE ,32,22/12/2020,3.45,381,-,9055,-,-,
5,FLAT 5 35/F CHOI ON HOUSE (BLOCK B) YUE ON COURT ,32,22/12/2020,6.75,493,604,13692,11175,-,
6,FLAT B 9/F HUNG FOOK COURT  ,28,21/12/2020,5.2,300,464,17333,11207,1555,31
7,FLAT A 7/F FU LAI YUEN (BLOCK H-1) CHI FU FA YUEN ,42,21/12/2020,6.55,439,518,14920,12645,3038,71
8,FLAT F 18/F FU KING YUEN (BLOCK H-4) CHI FU FA YUEN ,42,18/12/2020,9.1,588,694,15476,13112,3943,128
9,FLAT E 16/F BILLION COURT  ,30,18/12/2020,6,386,486,15544,12346,3442,200
10,FLAT 9 15/F KA KIT HOUSE (BLOCK D) KA LUNG COURT ,29,18/12/2020,7.12,554,712,12852,10000,-,
11,FLAT 6 11/F HOI LUNG COURT (BLOCK N) ABERDEEN CENTRE ,41,18/12/2020,6.62,432,526,15324,12586,2538,45
12,FLAT A 5/F BLOCK 5 POKFULAM GARDENS ,41,18/12/2020,10,705,833,14184,12005,1986,6
13,FLAT C 32/F TOWER 8 LARVOTTO ,10,17/12/2020,13,596,771,21812,16861,1212,13
14,FLAT 5 5/F KING FAI HOUSE (BLOCK E) YUE FAI COURT ,40,17/12/2020,5.57,419,502,13294,11096,-,
15,FLAT 13 8/F TUNG ON HOUSE LEI TUNG ESTATE ,32,17/12/2020,3.67,490,-,7486,-,-,
16,FLAT J 16/F JUMBO COURT  ,41,17/12/2020,6.88,413,494,16659,13927,6109,446
17,FLAT H 9/F FU CHAK YUEN (BLOCK H-18) CHI FU FA YUEN ,39,16/12/2020,5.68,439,518,12938,10965,-,
18,FLAT B 22/F BLOCK 1 SOUTH WAVE COURT ,25,16/12/2020,6.8,589,715,11545,9510,-,
19,FLAT 1 24/F HOI WU COURT (BLOCK D) ABERDEEN CENTRE ,41,16/12/2020,6.9,438,529,15753,13043,5127,281
20,FLAT D 20/F BLOCK 5 POKFULAM GARDENS ,41,16/12/2020,11,705,833,15603,13205,2961,45
21,FLAT 3 22/F BLOCK B ABBA HOUSE ,37,15/12/2020,5.4,325,422,16615,12796,8620,980
22,FLAT A 18/F TOWER 1 MARINELLA ,8,15/12/2020,63.9,1949,2501,32786,25550,3299,17
23,FLAT A 15/F BLOCK 1 WATERFRONT SOUTH ,21,14/12/2020,9.52,600,870,15867,10943,8067,226
24,FLAT D 18/F BLOCK 19 BAGUIO VILLA ,41,14/12/2020,23.5,1363,1520,17241,15461,6255,339
25,FLAT F 16/F FU YI YUEN (BLOCK H-7) CHI FU FA YUEN ,42,14/12/2020,8.3,588,694,14116,11960,2260,33
26,FLAT E 39/F BLOCK 1 SHAM WAN TOWERS ,16,14/12/2020,8.98,483,643,18592,13966,3189,74
27,FLAT A 21/F MAY COURT  ,24,14/12/2020,5.5,278,485,19784,11340,8775,161
28,FLAT C 8/F BLOCK 3 SHAM WAN TOWERS ,16,14/12/2020,9.48,511,670,18552,14149,4853,180
29,FLAT C 18/F POKFULAM TERRACE  ,17,14/12/2020,7.8,523,688,14914,11337,4782,171
30,FLAT G 9/F FU CHAK YUEN (BLOCK H-18) CHI FU FA YUEN ,39,11/12/2020,7.5,588,694,12755,10807,3853,92
31,FLAT 3 29/F BLOCK A ABBA HOUSE ,37,11/12/2020,7.4,460,584,16087,12671,2943,85
32,FLAT K 4/F BLOCK 1 BROADVIEW COURT ,19,10/12/2020,6.45,591,707,10914,9123,-,
33,FLAT D 5/F BLOCK 2 WATERFRONT SOUTH ,21,10/12/2020,7.2,479,688,15031,10465,1502,22
34,FLAT 2 15/F HOI CHUN COURT (BLOCK A) ABERDEEN CENTRE ,41,10/12/2020,6.3,438,529,14384,11909,2926,52
35,FLAT B 7/F SUNNY COURT  ,31,9/12/2020,5.06,340,485,14882,10433,5278,475
36,FLAT G 25/F TOWER 3 MARINA HABITAT ,22,8/12/2020,7.22,427,561,16909,12870,-,
37,FLAT C 35/F TOWER 7 LARVOTTO ,10,7/12/2020,17.5,784,1013,22321,17275,1486,10
38,FLAT B 28/F WORLD FAIR COURT  ,42,7/12/2020,5.45,400,475,13625,11474,-,
39,FLAT H 42/F TOWER 3 MARINA HABITAT ,22,7/12/2020,9.78,605,803,16165,12179,-,
40,FLAT A 25/F FU YIP YUEN (BLOCK H-9) CHI FU FA YUEN ,41,7/12/2020,6.75,439,518,15376,13031,5757,255
41,FLAT B 19/F BLOCK 21 BAGUIO VILLA ,41,7/12/2020,16.35,906,1020,18046,16029,8770,216
42,FLAT B 18/F H．BONAIRE  ,4,4/12/2020,7.23,320,-,22594,-,2016,6
43,NO. 66 2/F 66 SHEK PAI WAN ROAD  ,59,4/12/2020,3.85,662,-,5816,-,4470,185
44,FLAT H 24/F FU LAI YUEN (BLOCK H-1) CHI FU FA YUEN ,42,4/12/2020,6.92,439,518,15763,13359,3443,72
45,FLAT D 41/F BLOCK 1 SHAM WAN TOWERS ,16,3/12/2020,9.1,482,638,18880,14263,1370,38
46,FLAT 3 24/F WAH HAU HOUSE (BLOCK 2) WAH KWAI ESTATE ,30,3/12/2020,4.4,598,773,7358,5692,-,
47,FLAT 7 15/F BLOCK B ABBA HOUSE ,37,3/12/2020,6.9,454,589,15198,11715,4792,204
48,FLAT 2 12/F WAH HAU HOUSE (BLOCK 2) WAH KWAI ESTATE ,30,3/12/2020,2.38,376,485,6330,4907,-,
49,FLAT A 52/F BLOCK 2 SHAM WAN TOWERS  (with roof),16,3/12/2020,13,483,643,26915,20218,6012,189
50,FLAT B 52/F BLOCK 2 SHAM WAN TOWERS  (with roof),16,3/12/2020,10,483,643,20704,15552,6012,122
51,FLAT F 12/F SOUTH COAST  ,4,2/12/2020,4.13,214,-,19299,-,1820,11
52,FLAT E 13/F PELENE MANSION  ,41,2/12/2020,4.6,285,401,16140,11471,1350,27
53,FLAT A 31/F TOWER 6 LARVOTTO ,10,2/12/2020,25,1188,1486,21044,16824,1165,19
54,FLAT H 15/F FU ON YUEN (BLOCK H-3) CHI FU FA YUEN ,42,2/12/2020,6.78,439,518,15444,13089,2382,41
55,FLAT 3 9/F KONG HING COURT (BLOCK J) ABERDEEN CENTRE ,39,2/12/2020,6.5,448,542,14509,11993,1477,16
56,FLAT B 6/F KAM FAT BUILDING  ,34,1/12/2020,7.07,447,619,15817,11422,-,
57,FLAT 1 32/F TUNG PING HOUSE LEI TUNG ESTATE ,33,30/11/2020,3.02,381,-,7927,-,-,
58,FLAT 5 19/F HOI YING COURT (BLOCK L) ABERDEEN CENTRE ,41,30/11/2020,8.5,572,666,14860,12763,8008,243
59,FLAT C 17/F FULL JADE MANSION  ,28,30/11/2020,4.4,236,342,18644,12865,3679,193
60,FLAT C 11/F WORLD FAIR COURT  ,42,27/11/2020,5.35,397,478,13476,11192,1568,43
61,FLAT G 25/F BLOCK 5 POKFULAM GARDENS ,41,27/11/2020,8.8,456,526,19298,16730,1516,36
62,FLAT B 26/F SHUN KING COURT  ,25,27/11/2020,5.23,250,398,20920,13141,1539,34
63,FLAT G 49/F BLOCK 1 SHAM WAN TOWERS ,16,27/11/2020,10,482,642,20747,15576,3844,110
64,FLAT E 13/F NING FUNG MANSION  ,39,27/11/2020,4.98,291,371,17113,13423,2687,126
65,FLAT A 4/F BILLION COURT  ,30,26/11/2020,5.58,370,460,15081,12130,2463,47
66,FLAT A 5/F FU YI YUEN (BLOCK H-7) CHI FU FA YUEN ,42,26/11/2020,6.68,439,518,15216,12896,2240,27
67,FLAT 3 13/F KONG FU COURT (BLOCK E) ABERDEEN CENTRE ,38,26/11/2020,6.75,448,542,15067,12454,8593,183
68,FLAT D 26/F FU YAR YUEN (BLOCK H-12) CHI FU FA YUEN ,40,25/11/2020,7.12,439,518,16219,13745,2922,49
69,FLAT B 8/F KINGSTON MANSION  ,19,25/11/2020,7.8,538,779,14498,10013,3200,106
70,FLAT 2 2/F HOI SHAN COURT (BLOCK C) ABERDEEN CENTRE ,41,24/11/2020,5.4,438,529,12329,10208,5876,301
71,FLAT F 17/F BLOCK 2 POKFULAM GARDENS ,41,24/11/2020,7.12,456,526,15614,13536,2605,30
72,FLAT A 20/F FU LAI YUEN (BLOCK H-1) CHI FU FA YUEN ,42,24/11/2020,7.05,439,518,16059,13610,-,
73,FLAT H 49/F BLOCK 1 SHAM WAN TOWERS ,16,24/11/2020,10.3,484,649,21281,15871,5762,186
74,FLAT B 10/F BLOCK 21 BAGUIO VILLA ,41,24/11/2020,15.5,906,1020,17108,15196,4897,165
75,FLAT C 35/F BLOCK 3 SHAM WAN TOWERS ,16,23/11/2020,10,517,670,19342,14925,2793,39
76,FLAT H 15/F TOWER 2 MARINA HABITAT ,22,23/11/2020,9.63,605,803,15917,11993,-,
77,FLAT D 23/F FU ON YUEN (BLOCK H-3) CHI FU FA YUEN ,42,23/11/2020,6.8,439,518,15490,13127,1882,21
78,FLAT A 48/F BLOCK 1 SHAM WAN TOWERS ,16,20/11/2020,10,488,645,20492,15504,6148,253
79,FLAT 7 3/F BLOCK B AP LEI CHAU CENTRE ,37,20/11/2020,6.15,391,515,15729,11942,7344,528
80,FLAT C 22/F BLOCK 6 POKFULAM GARDENS ,41,20/11/2020,7.88,466,535,16910,14729,2597,46
81,FLAT 3 24/F HOI SHAN COURT (BLOCK C) ABERDEEN CENTRE ,41,19/11/2020,6.85,432,526,15856,13023,3777,166
82,FLAT 4 26/F HOI LUNG COURT (BLOCK N) ABERDEEN CENTRE ,41,19/11/2020,8.58,572,666,15000,12883,6780,338
83,FLAT D 15/F SOUTH COAST  ,4,19/11/2020,5.28,254,-,20787,-,-,
84,FLAT C 26/F TOWER 7 LARVOTTO ,10,18/11/2020,16.8,784,1013,21429,16584,3736,18
85,FLAT E 22/F FU ON YUEN (BLOCK H-3) CHI FU FA YUEN ,42,18/11/2020,6.75,439,518,15376,13031,7044,309
86,FLAT D 6/F FU YI YUEN (BLOCK H-7) CHI FU FA YUEN ,42,17/11/2020,6.88,439,518,15672,13282,5083,300
87,FLAT E 23/F FU FAI YUEN (BLOCK H-2) CHI FU FA YUEN ,42,17/11/2020,6.6,439,518,15034,12741,-,
88,FLAT C 6/F BLOCK 1 SHAM WAN TOWERS ,16,17/11/2020,9.8,581,782,16867,12532,6134,221
89,FLAT H 38/F BLOCK 3 SHAM WAN TOWERS ,16,17/11/2020,16.28,743,957,21911,17011,1996,19
90,FLAT G 44/F TOWER 2 MARINA HABITAT ,22,16/11/2020,7.38,427,561,17283,13155,-,
91,FLAT A 17/F BAYSHORE APARTMENTS  ,20,16/11/2020,8.5,567,790,14991,10759,3528,114
92,FLAT A 7/F BLOCK 2 BROADVIEW COURT ,19,13/11/2020,6.63,591,707,11215,9375,-,
93,FLAT A 19/F TOWER 3 LARVOTTO ,10,13/11/2020,40.8,1581,1998,25806,20420,3751,18
94,FLAT H 12/F BLOCK 2 POKFULAM GARDENS ,41,12/11/2020,10.55,703,828,15007,12742,2873,43
95,FLAT 6 23/F BLOCK B ABBA HOUSE ,37,12/11/2020,7.98,450,589,17733,13548,-,
96,FLAT A 22/F BLOCK 24 BAGUIO VILLA ,41,12/11/2020,16,906,1020,17660,15686,5198,230
97,FLAT 5 2/F SHUN LEE BUILDING  ,39,12/11/2020,4.98,362,-,13757,-,-,
98,FLAT D 12/F SOUTH COAST  ,4,11/11/2020,5.21,254,-,20492,-,1588,3
99,FLAT 3 19/F KONG HING COURT (BLOCK J) ABERDEEN CENTRE ,39,11/11/2020,6.8,448,542,15179,12546,-,
100,FLAT B 18/F BLOCK 3 SOUTH WAVE COURT ,25,11/11/2020,6.24,589,716,10591,8712,-,
101,FLAT 6 3/F BLOCK A AP LEI CHAU CENTRE ,37,11/11/2020,6.2,386,521,16062,11900,6753,597
102,FLAT B 9/F POKFULAM TERRACE  ,17,10/11/2020,8.11,523,688,15507,11788,1449,25
103,FLAT 3 17/F KING FAI HOUSE (BLOCK E) YUE FAI COURT ,40,10/11/2020,5.68,384,460,14792,12348,-,
104,FLAT B 20/F BLOCK 24 BAGUIO VILLA ,41,10/11/2020,14.8,906,1020,16336,14510,7955,281
105,FLAT D 2/F COBLE COURT  ,33,9/11/2020,7.05,383,461,18407,15293,4123,373
106,FLAT F 5/F TOWER 1 MARINA HABITAT ,22,9/11/2020,8.15,527,700,15465,11643,-,
107,FLAT B 17/F TOWER 1 MARINELLA ,8,9/11/2020,43.8,1368,1799,32018,24347,3268,16
108,FLAT A 9/F BLOCK 19 BAGUIO VILLA ,41,9/11/2020,17.08,906,1020,18852,16745,5264,232
109,FLAT H 22/F FU ON YUEN (BLOCK H-3) CHI FU FA YUEN ,42,6/11/2020,7.3,439,518,16629,14093,1597,46
110,FLAT 17 11/F TUNG HING HOUSE LEI TUNG ESTATE ,33,6/11/2020,1.98,294,-,6735,-,-,
111,FLAT B 8/F KA FOOK COURT  ,39,6/11/2020,8.1,657,780,12329,10385,5862,463
112,FLAT B 12/F BLOCK 5 POKFULAM GARDENS ,41,5/11/2020,7.8,466,535,16738,14579,1480,25
113,FLAT E 15/F FU ON YUEN (BLOCK H-3) CHI FU FA YUEN ,42,5/11/2020,6.68,439,518,15216,12896,1486,25
114,FLAT C 35/F TOWER 5 LARVOTTO ,10,5/11/2020,17.48,763,990,22910,17657,3491,22
115,FLAT B 11/F FU WAH YUEN (BLOCK H-10) CHI FU FA YUEN ,40,4/11/2020,8.76,588,694,14898,12622,2328,39
116,FLAT A 15/F TOWER 6 MARINELLA ,8,4/11/2020,71.2,1807,2323,39402,30650,-,
117,FLAT D 3/F HAPPY VIEW BUILDING  ,39,3/11/2020,5.2,336,428,15476,12150,2135,45
118,FLAT 1 25/F MEI FAI COURT (BLOCK Q) ABERDEEN CENTRE ,39,3/11/2020,10.48,664,832,15783,12596,-,
119,FLAT K 1/F BLOCK 1 SOUTH WAVE COURT ,25,2/11/2020,3.53,431,524,8190,6737,-,
120,FLAT A 12/F FU LAI YUEN (BLOCK H-1) CHI FU FA YUEN ,42,30/10/2020,6.65,439,518,15148,12838,1134,3
121,FLAT B 24/F FU YAN YUEN (BLOCK H-8) CHI FU FA YUEN ,41,30/10/2020,8.8,588,694,14966,12680,-,
122,FLAT F 39/F BLOCK 2 SHAM WAN TOWERS ,16,30/10/2020,8.8,483,643,18219,13686,3144,71
123,FLAT B 29/F H．BONAIRE  ,4,30/10/2020,7.28,321,-,22679,-,1273,-9
124,FLAT B 1/F BLOCK 4 POKFULAM GARDENS ,41,30/10/2020,6.5,466,535,13948,12150,5607,269
125,"NO. 43 2/F 43-45 MAIN STREET, AP LEI CHAU  ",44,29/10/2020,5.15,409,450,12592,11444,4790,306
126,FLAT G 42/F TOWER 2 MARINA HABITAT ,22,29/10/2020,7.18,427,561,16815,12799,-,
127,FLAT F 31/F TOWER 1 MARINA HABITAT ,22,29/10/2020,8,527,700,15180,11429,-,
128,FLAT C 18/F BLOCK 2 GRANDVIEW GARDEN ,35,28/10/2020,5.98,329,454,18176,13172,3640,153
129,FLAT A 29/F TOWER 9 LARVOTTO ,10,28/10/2020,21.5,1051,1312,20457,16387,3737,19
130,FLAT C 22/F FU CHUN YUEN (BLOCK H-14) CHI FU FA YUEN ,39,28/10/2020,8.1,588,694,13776,11671,-,
131,FLAT H 18/F BLOCK 5 POKFULAM GARDENS ,41,28/10/2020,11.55,703,828,16430,13949,6614,425
132,FLAT A 2/F FU CHAK YUEN (BLOCK H-18) CHI FU FA YUEN ,39,28/10/2020,6.68,439,518,15216,12896,1112,14
133,FLAT C 21/F SOUTH VIEW GARDEN  ,25,28/10/2020,5.68,348,523,16322,10860,5699,344
134,FLAT B 5/F TOWER 1 MARINA HABITAT ,22,28/10/2020,7.05,427,559,16511,12612,-,
135,FLAT 4 25/F TUNG YIP HOUSE LEI TUNG ESTATE ,33,27/10/2020,4.34,490,-,8853,-,-,
136,BLOCK 38 16/F BLOCK 38 BAGUIO VILLA ,45,27/10/2020,26.45,1296,1590,20409,16635,2940,49
137,FLAT B 15/F BAYSHORE APARTMENTS  ,20,27/10/2020,7.68,471,673,16306,11412,5535,198
138,FLAT B 2/F 210 ABERDEEN MAIN ROAD  ,49,27/10/2020,4.24,354,-,11972,-,-,
139,FLAT B 15/F BLOCK 2 POKFULAM GARDENS ,41,23/10/2020,8.1,466,535,17382,15140,-,
140,FLAT 1 1/F KA PING HOUSE (BLOCK B) KA LUNG COURT ,29,23/10/2020,4.8,401,515,11970,9320,-,
141,FLAT B 10/F WAI KING MANSION  ,26,23/10/2020,6.68,437,658,15286,10152,1370,26
142,FLAT 6 35/F TUNG CHEONG HOUSE LEI TUNG ESTATE ,33,23/10/2020,3.25,381,-,8530,-,-,
143,FLAT 5 15/F HOI SHAN COURT (BLOCK C) ABERDEEN CENTRE ,41,23/10/2020,8.6,572,666,15035,12913,2186,45
144,FLAT D 25/F BLOCK 5 POKFULAM GARDENS ,41,23/10/2020,11.75,705,833,16667,14106,-,
145,FLAT A 3/F 174-176 ABERDEEN MAIN ROAD  ,52,23/10/2020,3.94,350,-,11257,-,-,
146,FLAT C 33/F TOWER 5 LARVOTTO ,10,22/10/2020,17.18,763,990,22516,17354,3405,16
147,FLAT 4 16/F MEI FAI COURT (BLOCK Q) ABERDEEN CENTRE ,39,22/10/2020,8.38,583,750,14374,11173,-,
148,FLAT 6 17/F KONG WING COURT (BLOCK I) ABERDEEN CENTRE ,39,22/10/2020,6.6,448,547,14732,12066,3896,175
149,FLAT C 36/F TOWER 3 MARINA HABITAT ,22,22/10/2020,8.58,527,703,16281,12205,-,
150,FLAT B 3/F SUN MING BUILDING  ,54,22/10/2020,8.64,480,-,18003,-,1777,110
151,FLAT K 36/F BLOCK 3 BROADVIEW COURT ,19,21/10/2020,7.75,591,707,13113,10962,-,
152,FLAT 3 25/F TIN FAI HOUSE (BLOCK F) YUE FAI COURT ,39,21/10/2020,5.8,384,460,15104,12609,-,
153,FLAT E 2/F SUN MING BUILDING  ,54,21/10/2020,6.41,356,-,18015,-,2064,102
154,FLAT A 7/F ALBERT HOUSE  ,47,21/10/2020,4.88,-,-,-,-,-,
155,FLAT B 50/F BLOCK 2 SHAM WAN TOWERS ,16,21/10/2020,10,483,643,20704,15552,6079,213
156,FLAT E 9/F BLOCK 2 SHAM WAN TOWERS ,16,21/10/2020,8.8,484,645,18182,13643,4571,110
157,FLAT B 5/F SOUTH WALK．AURA  ,1,20/10/2020,5.76,265,-,21750,-,-,-
158,FLAT E 4/F SUN MING BUILDING  ,54,20/10/2020,6.41,356,-,18015,-,3169,331
159,FLAT D 5/F KAM FUNG BUILDING  ,34,19/10/2020,5.92,421,530,14062,11170,3080,92
160,FLAT C 41/F TOWER 3 MARINA HABITAT ,22,19/10/2020,8.9,527,703,16888,12660,-,
161,FLAT 8 7/F BLOCK A KA WO BUILDING ,42,19/10/2020,4.9,371,464,13208,10560,2805,76
162,FLAT E 6/F BILLION COURT  ,30,19/10/2020,6.29,386,486,16295,12942,3494,142
163,FLAT C 11/F SIU KWAN MANSION  ,27,19/10/2020,5.6,306,430,18301,13023,4838,271
164,FLAT 7 17/F ON FAI HOUSE (BLOCK D) YUE FAI COURT ,40,19/10/2020,5.8,384,460,15104,12609,-,
165,FLAT 23 25/F TUNG SING HOUSE LEI TUNG ESTATE ,32,16/10/2020,3.27,381,-,8577,-,-,
166,FLAT A 50/F BLOCK 1 SHAM WAN TOWERS ,16,16/10/2020,9.8,488,645,20082,15194,6169,263
167,FLAT B 4/F FU ON YUEN (BLOCK H-3) CHI FU FA YUEN ,42,16/10/2020,8.59,588,694,14609,12378,3539,99
168,FLAT 8 9/F KING FAI HOUSE (BLOCK E) YUE FAI COURT ,40,16/10/2020,5,419,502,11933,9960,-,
169,FLAT G 25/F FU CHEONG YUEN (BLOCK H-16) CHI FU FA YUEN ,39,14/10/2020,9.48,588,694,16122,13660,1830,41
170,FLAT D 5/F TIN WAN COURT  ,19,14/10/2020,6.95,560,820,12411,8476,3494,109
171,FLAT 1 11/F ON FAI HOUSE (BLOCK D) YUE FAI COURT ,40,12/10/2020,5.85,419,502,13962,11653,-,
172,FLAT B 8/F TOWER 9 LARVOTTO ,10,12/10/2020,20.88,1060,1326,19698,15747,3709,31
173,NO. 16 5/F SHUN LEE BUILDING   (with roof),53,12/10/2020,5,562,-,8897,-,-,
174,FLAT D 9/F FU YAR YUEN (BLOCK H-12) CHI FU FA YUEN ,40,12/10/2020,6.78,439,518,15444,13089,1449,26
175,FLAT A 19/F NING FUNG MANSION  ,39,12/10/2020,5.08,284,346,17887,14682,3064,154
176,FLAT F 20/F FU YI YUEN (BLOCK H-7) CHI FU FA YUEN ,42,9/10/2020,8.5,588,694,14456,12248,4461,134
177,FLAT C 23/F BLOCK 6 POKFULAM GARDENS ,41,9/10/2020,7.82,466,535,16781,14617,4131,179
178,FLAT E 20/F TOWER 2 MARINA HABITAT ,22,9/10/2020,7.05,422,562,16706,12544,-,
179,FLAT 5 15/F YAT FAI HOUSE (BLOCK B) YUE FAI COURT ,40,9/10/2020,6.08,419,502,14511,12112,-,
180,FLAT B 28/F TOWER 3 MARINELLA ,8,9/10/2020,46,1386,1755,33189,26211,3260,24
181,FLAT C 36/F JADEWATER  ,12,9/10/2020,8.75,519,747,16859,11714,3949,41
182,FLAT G 34/F TOWER 3 MARINA HABITAT ,22,9/10/2020,7.43,427,561,17400,13244,-,
183,FLAT 3 22/F HOI SHAN COURT (BLOCK C) ABERDEEN CENTRE ,41,8/10/2020,6.5,432,526,15046,12357,3850,144
184,FLAT 6 20/F KONG HING COURT (BLOCK J) ABERDEEN CENTRE ,39,8/10/2020,6.8,448,542,15179,12546,1604,36
185,FLAT C 22/F KIN FAI BUILDING   (with roof),41,8/10/2020,5.46,310,423,17613,12908,2009,32
186,FLAT C 10/F JUMBO BUILDING  ,32,8/10/2020,6,396,561,15152,10695,4871,285
187,FLAT 2 11/F HOI TIN COURT (BLOCK M) ABERDEEN CENTRE ,41,8/10/2020,6.58,438,529,15023,12439,1118,27
188,FLAT 5 31/F WAH YIN HOUSE (BLOCK 5) WAH KWAI ESTATE ,29,7/10/2020,2.8,407,525,6880,5333,-,
189,FLAT G 4/F FU WAH YUEN (BLOCK H-10) CHI FU FA YUEN ,40,7/10/2020,7.88,588,694,13401,11354,3880,111
190,FLAT F 23/F TOWER 2 MARINA HABITAT ,22,7/10/2020,8.38,527,702,15901,11937,-,
191,FLAT A 21/F FU HING YUEN (BLOCK H-20) CHI FU FA YUEN ,39,7/10/2020,6.72,439,518,15308,12973,-,
192,HOUSE 12 NO. 9 HOUSE 12 MARINELLA  (with garden),8,7/10/2020,137.8,2738,3922,50329,35135,-,-
193,FLAT D 12/F BLOCK 26 BAGUIO VILLA ,41,7/10/2020,18.48,976,1135,18934,16282,8024,362
194,FLAT 11 31/F WAH SIN HOUSE (BLOCK 4) WAH KWAI ESTATE ,29,6/10/2020,2.83,397,513,7128,5517,-,
195,FLAT 4 7/F TUNG YIP HOUSE LEI TUNG ESTATE ,33,6/10/2020,3.96,490,-,8082,-,-,
196,FLAT B 12/F BLOCK 1 POKFULAM GARDENS ,41,5/10/2020,7.5,466,535,16094,14019,5316,268
197,FLAT C 33/F TOWER 9 LARVOTTO ,10,5/10/2020,12.68,596,771,21275,16446,3695,24
198,FLAT D 15/F TOWER 9 LARVOTTO ,10,5/10/2020,9.06,463,592,19568,15304,1962,14
199,FLAT 3 13/F SHAN ON HOUSE (BLOCK F) YUE ON COURT ,32,30/9/2020,6.38,469,575,13603,11096,-,
200,FLAT A 22/F BLOCK 2 GRANDVIEW GARDEN ,35,29/9/2020,6.89,361,503,19083,13696,8572,181
201,FLAT A 26/F TOWER 1 LARVOTTO ,10,29/9/2020,61,1942,2545,31411,23969,3711,24
202,FLAT D 39/F BLOCK 1 SHAM WAN TOWERS ,16,29/9/2020,8.9,482,638,18465,13950,6081,261
203,FLAT B 4/F BLOCK 16 BAGUIO VILLA ,41,29/9/2020,26.5,1386,1580,19120,16772,1583,43
204,FLAT B 15/F TOWER 1 JING HUI GARDEN ,31,29/9/2020,5.29,406,529,13034,10004,669,-4
205,FLAT 3 8/F HOI TIN COURT (BLOCK M) ABERDEEN CENTRE ,41,28/9/2020,6.35,432,526,14699,12072,-,
206,FLAT 4 21/F BLOCK B ABBA HOUSE ,37,28/9/2020,5.74,325,444,17671,12935,2607,53
207,FLAT E 5/F FU YAN YUEN (BLOCK H-8) CHI FU FA YUEN ,41,28/9/2020,6.5,439,518,14806,12548,3108,81
208,FLAT F 2/F FU HO YUEN (BLOCK H-5) CHI FU FA YUEN ,42,28/9/2020,7.98,588,694,13571,11499,8484,103
209,FLAT H 14/F FU YIP YUEN (BLOCK H-9) CHI FU FA YUEN ,41,28/9/2020,6.88,439,518,15672,13282,7399,300
210,FLAT C 7/F JADEWATER  ,12,28/9/2020,8.5,519,747,16378,11379,4144,83
211,FLAT 6 23/F KONG SHING COURT (BLOCK F) ABERDEEN CENTRE ,38,28/9/2020,6.9,448,547,15402,12614,5962,360
212,FLAT 2 10/F BLOCK B ABBA HOUSE ,37,25/9/2020,5.18,304,399,17039,12982,1846,30
213,FLAT 5 5/F HOI CHU COURT (BLOCK B) ABERDEEN CENTRE ,41,25/9/2020,7.95,572,666,13899,11937,-,
214,FLAT C 16/F TIN WAN COURT  ,19,25/9/2020,6.48,415,608,15614,10658,1575,51
215,FLAT 2 1/F KA SING HOUSE (BLOCK A) KA LUNG COURT ,29,25/9/2020,6.18,554,712,11155,8680,-,
216,FLAT G 30/F BLOCK 3 SHAM WAN TOWERS ,16,25/9/2020,10,581,769,17212,13004,1409,1
217,FLAT 5 14/F HOI LUNG COURT (BLOCK N) ABERDEEN CENTRE ,41,25/9/2020,8,572,666,13986,12012,8360,167
218,FLAT D 21/F BLOCK 3 BROADVIEW COURT ,19,24/9/2020,7.9,576,689,13715,11466,-,
219,FLAT A 15/F FU CHUN YUEN (BLOCK H-14) CHI FU FA YUEN ,39,24/9/2020,6.2,439,518,14123,11969,3735,101
220,FLAT A 8/F FU WAH YUEN (BLOCK H-10) CHI FU FA YUEN ,40,24/9/2020,6.85,439,518,15604,13224,1345,27
221,FLAT D 13/F BAYSHORE APARTMENTS  ,20,22/9/2020,7.85,567,791,13845,9924,5141,177
222,FLAT A 19/F FU SING YUEN (BLOCK H-13) CHI FU FA YUEN ,40,22/9/2020,6.9,439,518,15718,13320,-,
223,FLAT C 9/F TOWER 3 MARINA HABITAT ,22,22/9/2020,8.18,527,703,15522,11636,-,
224,FLAT H 16/F FU CHUN YUEN (BLOCK H-14) CHI FU FA YUEN ,39,22/9/2020,6.8,439,518,15490,13127,3765,127
225,FLAT 1 3/F WAH LAI HOUSE (BLOCK 1) WAH KWAI ESTATE ,30,22/9/2020,2.58,443,573,5824,4503,-,
226,FLAT 3 5/F HOI CHUN COURT (BLOCK A) ABERDEEN CENTRE ,41,21/9/2020,6.85,432,526,15856,13023,1243,25
227,FLAT B 20/F NING FUNG MANSION  ,39,21/9/2020,4.95,291,371,17010,13342,-,
228,FLAT A 41/F TOWER 1 MARINA HABITAT ,22,21/9/2020,9.98,605,801,16496,12459,-,
