Date,Open,High,Low,Close,Volume
2001-01-01,1246.9035644531252,1246.9035644531252,1246.9035644531252,1246.903564453125,0
2001-01-02,1246.9035644531252,1246.9035644531252,1246.9035644531252,1246.903564453125,0
2001-01-03,1246.9035644531252,1246.9035644531252,1246.9035644531252,1246.903564453125,0
2001-01-04,1264.7161821324191,1264.7161821324191,1220.1839221981788,1237.996826171875,19300
2001-01-05,1237.9969445708998,1246.9033974095394,1184.5582275390625,1184.5582275390625,19700
2001-01-08,1184.5582275390625,1184.5582275390625,1184.5582275390625,1184.5582275390625,0
2001-01-09,1184.5585154759067,1202.3714254830631,1166.74560546875,1166.74560546875,10000
2001-01-10,1166.74560546875,1184.5585154759067,1166.74560546875,1166.74560546875,12900
2001-01-11,1184.5585154759067,1193.464970479485,1166.74560546875,1166.74560546875,12800
2001-01-12,1175.6520604723282,1193.464970479485,1166.74560546875,1166.74560546875,59600
2001-01-15,1211.2775435014205,1229.090448552912,1175.6517333984377,1175.6517333984375,9000
2001-01-16,1193.464680377702,1193.464680377702,1166.7453218617834,1184.5582275390625,10000
2001-01-17,1193.464638449929,1202.3710909756749,1166.7452808726919,1175.6517333984375,18200
2001-01-18,1175.6517333984377,1193.464638449929,1175.6517333984377,1175.6517333984375,17100
2001-01-19,1175.6517333984377,1202.3710909756749,1175.6517333984377,1175.6517333984375,19200
2001-01-22,1220.1841227213542,1229.090576171875,1184.5583089192708,1202.3712158203125,10400
2001-01-23,1202.3712158203125,1211.2776692708333,1193.4647623697917,1202.3712158203125,7700
2001-01-24,1211.2775860549812,1211.2775860549812,1184.5582275390625,1184.5582275390625,9800
2001-01-25,1202.3711332163416,1211.2775860549812,1184.5582275390625,1184.5582275390625,6700
2001-01-26,1184.5582275390625,1202.3711332163416,1166.7453218617834,1184.5582275390625,34600
2001-01-29,1184.558232696963,1291.4356672260124,1184.558232696963,1264.71630859375,38400
2001-01-30,1264.7165129100179,1264.7165129100179,1184.5584240636083,1255.81005859375,22900
2001-01-31,1246.9036042774824,1255.81005859375,1229.090695644947,1255.81005859375,13000
2001-02-01,1255.8099365234375,1264.7163899739583,1229.090576171875,1229.090576171875,10800
2001-02-02,1229.090695644947,1264.7165129100179,1229.090695644947,1255.81005859375,16200
2001-02-05,1264.7164725167413,1273.6229265485492,1246.9035644531252,1246.903564453125,15700
2001-02-06,1264.7164725167413,1273.6229265485492,1246.9035644531252,1246.903564453125,12900
2001-02-07,1264.7162695990667,1282.5291748046875,1255.8098169962564,1282.5291748046875,14900
2001-02-08,1282.5291748046875,1291.4356274074978,1237.9969117906357,1282.5291748046875,20800
2001-02-09,1282.5293364653717,1318.1551513671875,1264.7164290144638,1318.1551513671875,86200
2001-02-13,1309.2486162577588,1318.1550694295804,1291.435709914116,1300.3421630859375,13200
2001-02-14,1309.2484966508493,1335.9678537253565,1300.3420442926804,1327.0614013671875,47400
2001-02-15,1335.967977423417,1353.7808837890625,1327.0615242405943,1353.7808837890625,43200
2001-02-16,1353.7807584416946,1353.7807584416946,1327.0614013671875,1327.0614013671875,27300
2001-02-19,1318.1551513671875,1335.9680588180954,1318.1551513671875,1318.1551513671875,16300
2001-02-20,1344.8745939127605,1353.7810481770834,1327.0616853841145,1335.9681396484375,15300
2001-02-21,1335.9680588180954,1335.9680588180954,1309.2486976417335,1318.1551513671875,11800
2001-02-22,1318.1550694295804,1335.9679757732233,1291.435709914116,1300.3421630859375,14300
2001-02-23,1291.435709914116,1318.1550694295804,1291.435709914116,1300.3421630859375,20000
2001-02-26,1300.3422439162796,1335.9680588180954,1282.5293364653717,1318.1551513671875,16600
2001-02-27,1335.9680579987582,1371.5938728787253,1327.0616042787667,1344.87451171875,39800
2001-02-28,1353.780964640828,1371.5938720703125,1344.8745109260856,1371.5938720703125,35600
2001-03-01,1371.5938720703125,1380.5003257850547,1327.061603496601,1371.5938720703125,42300
2001-03-02,1318.1550694295804,1371.5937884605094,1300.3421630859375,1300.3421630859375,32800
2001-03-05,1282.5291329763986,1335.967846850415,1273.6226806640625,1273.6226806640625,26800
2001-03-06,1273.6231243265086,1327.0618568157329,1273.6231243265086,1291.43603515625,22500
2001-03-07,1291.4355919345114,1327.0614013671875,1282.5291395763422,1327.0614013671875,27000
2001-03-08,1309.2486162577588,1335.9679757732233,1300.3421630859375,1300.3421630859375,26400
2001-03-09,1273.6227246758078,1327.061440396471,1273.6227246758078,1309.24853515625,176900
2001-03-12,1282.5291329763986,1300.3420376010706,1273.6226806640625,1273.6226806640625,24200
2001-03-13,1264.7164725167413,1291.4358346121653,1246.9035644531252,1246.903564453125,48400
2001-03-15,1246.9034028389085,1291.4356672260124,1229.090497084067,1264.71630859375,22500
2001-03-16,1264.7165129100179,1300.3423301750886,1246.9036042774824,1255.81005859375,20900
2001-03-19,1291.4355852887347,1309.2484899134067,1264.7162283517264,1273.6226806640625,20300
2001-03-20,1273.6226806640625,1273.6226806640625,1273.6226806640625,1273.6226806640625,0
2001-03-21,1300.3422037760417,1362.6873779296875,1273.6228434244792,1362.6873779296875,40100
2001-03-22,1318.1549490090185,1362.6872107998636,1291.4355919345114,1327.0614013671875,23200
2001-03-23,1335.9681396484375,1362.6875024414062,1318.1552311197918,1335.9681396484375,20300
2001-03-26,1371.5939910305533,1398.3133544921875,1344.8746275689193,1398.3133544921875,70400
2001-03-27,1383.1431940982216,1392.0666985762748,1347.4491761860095,1356.3726806640625,25200
2001-03-28,1383.1431940982216,1392.0666985762748,1356.3726806640625,1356.3726806640625,22600
2001-03-29,1374.2196896201685,1392.0666985762748,1356.3726806640625,1356.3726806640625,33700
2001-03-30,1356.372730152027,1374.2197397592906,1320.6787109375,1320.6787109375,22500
2001-04-02,1320.6787109375,1347.4492253483952,1302.8317013302365,1320.6787109375,18100
2001-04-03,1356.3727235099338,1374.2197330298013,1329.6022092301325,1347.44921875,17700
2001-04-04,1338.525629978554,1365.296142578125,1329.602125778697,1365.296142578125,30600
2001-04-05,1374.2196896201685,1400.9902030543278,1356.3726806640625,1356.3726806640625,33200
2001-04-06,1392.0666985762748,1400.9902030543278,1338.5256717079565,1356.3726806640625,44300
2001-04-09,1365.2960254902744,1365.2960254902744,1311.7550048828125,1311.7550048828125,29600
2001-04-10,1329.6020117519665,1329.6020117519665,1311.7550048828125,1311.7550048828125,26300
2001-04-11,1347.4491707094253,1383.1431884765623,1329.6021618258567,1383.1431884765625,52000
2001-04-12,1365.2962282698677,1383.1432377897352,1338.5257139900664,1347.44921875,23900
2001-04-13,1374.219939249425,1454.531494140625,1356.3729270513804,1454.531494140625,150600
2001-04-16,1454.5312128481655,1472.3782215947688,1409.9136909816575,1436.6842041015625,66900
2001-04-17,1454.5311656605113,1552.6897105823864,1454.5311656605113,1472.378173828125,111500
2001-04-18,1481.301864269168,1543.7664007142532,1481.301864269168,1534.8428955078125,72300
2001-04-19,1534.8427792159764,1534.8427792159764,1508.072265625,1508.072265625,48200
2001-04-20,1508.0722336187594,1516.9957379596988,1463.4547119140625,1463.4547119140625,39600
2001-04-23,1508.0721901633522,1534.8427024147727,1436.6841574928976,1472.378173828125,26300
2001-04-24,1472.3780876608457,1516.99560546875,1436.6840734145221,1516.99560546875,38200
2001-04-25,1499.1487610946745,1534.8427792159764,1490.2252565643491,1508.072265625,30100
2001-04-26,1499.1487610946745,1534.8427792159764,1490.2252565643491,1508.072265625,30100
2001-04-27,1525.9192806381777,1534.8427852033133,1481.3017578125,1481.3017578125,30300
2001-04-30,1481.3017578125,1481.3017578125,1481.3017578125,1481.3017578125,0
2001-05-01,1525.9191061912932,1543.76611328125,1499.1485955563583,1543.76611328125,30800
2001-05-02,1543.7662019275483,1552.689705984933,1490.2251775832403,1499.148681640625,27700
2001-05-03,1499.148681640625,1499.148681640625,1499.148681640625,1499.148681640625,0
2001-05-04,1499.148681640625,1499.148681640625,1499.148681640625,1499.148681640625,0
2001-05-07,1499.1490246357362,1508.0725307347584,1454.531494140625,1454.531494140625,280
2001-05-08,1445.6075887559336,1463.4545960245252,1347.4490487786788,1409.91357421875,260
2001-05-09,1409.9136635774103,1409.9136635774103,1356.372638378268,1365.296142578125,470
2001-05-10,1383.1431884765623,1409.9137018019153,1383.1431884765623,1383.1431884765625,290
2001-05-11,1400.9903564453125,1409.9138619003782,1392.0668509902468,1400.9903564453125,820
2001-05-14,1409.913745434253,1409.913745434253,1374.2197265624998,1374.2197265625,250
2001-05-15,1374.2196420522837,1400.9901545597957,1356.3726337139422,1392.066650390625,37900
2001-05-16,1392.0666985762748,1392.0666985762748,1356.3726806640625,1356.3726806640625,23700
2001-05-17,1374.2197330298013,1374.2197330298013,1338.5257139900664,1347.44921875,39000
2001-05-18,1365.2961851421155,1383.1431940982216,1347.4491761860095,1356.3726806640625,35800
2001-05-21,1356.3727171266232,1374.2197265624998,1356.3727171266232,1374.2197265625,27500
2001-05-22,1365.2962282698677,1374.2197330298013,1347.44921875,1347.44921875,23100
2001-05-23,1365.2961851421155,1374.2196896201685,1347.4491761860095,1356.3726806640625,29500
2001-05-24,1356.372638378268,1374.219646777982,1347.449134178411,1365.296142578125,31600
2001-05-25,1356.372638378268,1374.219646777982,1347.449134178411,1365.296142578125,34800
2001-05-28,1356.3727669270834,1365.2962719726563,1338.5257568359377,1338.5257568359375,13900
2001-05-29,1338.5257568359377,1356.3727669270834,1338.5257568359377,1338.5257568359375,19000
2001-05-30,1338.5255151865433,1338.5255151865433,1311.7550048828125,1311.7550048828125,25100
2001-05-31,1311.7551695941247,1320.6786741491867,1293.9081604840005,1302.8316650390625,24600
2001-06-01,1302.8319537984914,1302.8319537984914,1284.9849407327586,1293.908447265625,17700
2001-06-04,1293.908447265625,1293.908447265625,1267.137927667026,1293.908447265625,13200
