2021-01-04,   《HKEx》- 00003 HK & CHINA GAS - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 December 2020 
2020-12-18, <Research Report>Daiwa Downgrades CHINA RES GAS (01193.HK) to Hold with TP Added to $41 
2020-12-18," <Research Report>UBS: MSCI HK Index End-21E Target 12,300 "
2020-12-11," *UBS: MSCI HK Index End-21E Target 12,300 "
2020-11-24, HKT-SS To Provide 5G Coverage across 6 HENDERSON LAND's Malls  
2020-11-24,   《HKEx》- 00003 HK & CHINA GAS - Monthly Return of Equity Issuer on Movements in Securities for the month ended 30 November 2020 
2020-11-12," <Research Report>Citi Latest Ratings, TPs on HK Utilities (Table) "
2020-10-27," *Citi: HK Utilities Div Yield Up to 4.8%, Peak since SARs Outbreak; Lifts TP on CLP "
