2021-02-05," CKI HOLDINGS, POWER ASSETS Offer Up to $420M to Buy Canada Wind Power Projects "
2020-11-24,   《HKEx》- 00006 POWER ASSETS - Connected Transactions - Financial Assistance and Acquisition Support in relation to an Acquisition by a Material Joint Venture 
2020-11-24,   《HKEx》- 00006 POWER ASSETS - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 January 2021 
2020-11-10,   《HKEx》- 00006 POWER ASSETS - Monthly Return of Equity Issuer on Movements in Securities for the month ended 31 December 2020 
2020-11-10,   《HKEx》- 00006 POWER ASSETS - List of Directors and their Roles and Functions 
2020-10-14,   《HKEx》- 00006 POWER ASSETS - Terms of Reference of the Sustainability Committee 
2020-09-08,   《HKEx》- 00006 POWER ASSETS - Terms of Reference of the Nomination Committee 
2020-09-08,   《HKEx》- 00006 POWER ASSETS - Monthly Return of Equity Issuer on Movements in Securities for the month ended 30 November 2020 
