2020-11-11,"   《HKEx》- 00007 HK FINANCE INV - MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED JANUARY 31, 2021 "
2020-10-15,"   《HKEx》- 00007 HK FINANCE INV - MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED DECEMBER 31, 2020 "
2020-10-09,"   《HKEx》- 00007 HK FINANCE INV - (I) TERMINATION OF A VERY SUBSTANTIAL DISPOSAL;
(II) BUSINESS UPDATE ON THE PROPERTY
DEVELOPMENT PROJECT;
AND
(III) APPOINTMENT OF MANAGING DIRECTOR "
2020-10-09,"   《HKEx》- 00007 HK FINANCE INV - MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED NOVEMBER 30, 2020 "
2020-10-09," MSCI China Small Cap Index To Add 36 Shrs, Remove 18  "
