dates,compound_vader_score,vader_label,hsi_average
2020-12-30,-0.07955,0,0.01693194036594952
2021-01-05,0.31486666666666663,2,0.013508117026533274
2021-01-06,0.5267,2,0.002859521446764507
2021-01-08,-0.3182,0,0.008982668949904836
2021-01-14,0.0,1,0.0031237631022216147
2021-01-21,0.0,1,-0.0008019400454284887
2021-01-25,0.0,1,0.016231563238370446
2021-01-26,0.148,2,-0.01677959278906255
