,region,subregion,district,estate,building,first_op_date,floor_level,bedroom,sitting_room,floor,flat,area,net_area,price,tx_date,last_tx_date,last_price,gain,lat,lon
98,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 2,2001-04-11,,,,51,F,646,455,8000000,2020-10-20,2009-04-24,3180000,151.57,22.266616,114.250062
99,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 9,2001-04-11,M,,,31,E,726,498,8900000,2020-10-16,2015-05-14,6840000,30.12,22.267011,114.25076
100,Hong Kong Island,Eastern,Chai Wan,Neptune Terrace,Block 1,1985-12-31,H,3,2,27,G,676,590,6000000,2020-10-16,2010-07-02,2520000,138.1,22.268182,114.234556
101,Hong Kong Island,Eastern,Chai Wan,Harmony Garden,Block 6,1997-03-24,M,2,2,13,E,567,484,6720000,2020-10-16,2016-04-27,4300000,56.28,22.26505,114.24921
102,Hong Kong Island,Eastern,Chai Wan,Fullview Garden,Block 4,1993-01-12,L,2,2,7,K,515,431,5380000,2020-10-16,2012-10-19,3230000,66.56,22.26252,114.25242
103,Hong Kong Island,Eastern,Chai Wan,New Jade Gardens,Block 4,1988-04-06,H,3,2,22,G,659,548,8780000,2020-10-14,2005-04-25,2120000,314.15000000000003,22.263571,114.236839
104,Hong Kong Island,Eastern,Chai Wan,Fullview Garden,Block 6,1993-01-12,L,3,2,10,C,707,592,4850000,2020-10-14,2009-11-26,1450000,234.48000000000002,22.261727999999998,114.25238
105,Hong Kong Island,Eastern,Chai Wan,Yee Tsui Court,Block B,1981-12-18,H,2,2,25,8,522,429,6430000,2020-10-14,2009-05-07,1680000,282.74,22.264874,114.23881
106,Hong Kong Island,Eastern,Chai Wan,Harmony Garden,Block 2,1997-03-24,H,2,2,23,A,504,431,5000000,2020-10-12,2015-07-03,3500000,42.86,22.266005,114.24893
107,Hong Kong Island,Eastern,Chai Wan,New Jade Gardens,Block 5,1988-04-06,L,2,2,3,E,562,463,7045000,2020-10-09,2011-05-04,3280000,114.79,22.263603,114.236217
108,Hong Kong Island,Eastern,Chai Wan,New Jade Gardens,Block 4,1988-04-06,H,3,2,30,B,642,533,8500000,2020-10-09,2014-03-31,5280000,60.980000000000004,22.263571,114.236839
109,Hong Kong Island,Eastern,Chai Wan,Yen Lok Building,Block B,1973-06-26,H,,,23,P,0,290,3800000,2020-10-09,2012-11-09,1990000,90.95,22.261817999999998,114.23587
110,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 5,1985-07-05,L,2,2,6,G,582,504,6400000,2020-10-08,2008-06-19,1933000,231.09,22.267636,114.235116
111,Hong Kong Island,Eastern,Chai Wan,Neptune Terrace,Block 1,1985-12-31,L,3,2,11,J,802,700,7300000,2020-10-08,2014-06-11,4880000,49.59,22.268182,114.234556
112,Hong Kong Island,Eastern,Chai Wan,Neptune Terrace,Block 2,1985-12-31,M,3,2,20,C,802,700,7100000,2020-10-08,2010-07-14,2760000,157.25,22.267958,114.234259
113,Hong Kong Island,Eastern,Chai Wan,Moon Wah Building,Moon Wah Building,1971-06-02,M,,,11,10,0,322,3950000,2020-10-08,2017-08-31,2500000,58.0,22.261630999999998,114.233561
114,Hong Kong Island,Eastern,Chai Wan,Moon Wah Building,Moon Wah Building,1971-06-02,L,,,2,2,0,322,4180000,2020-10-07,2015-07-10,3180000,31.45,22.261630999999998,114.233561
115,Hong Kong Island,Eastern,Chai Wan,Wah Tai Mansion,Wah Tai Mansion,1976-06-16,M,2,1,12,E,450,357,4300000,2020-10-07,,0,0.0,22.263171999999997,114.235916
116,Hong Kong Island,Eastern,Chai Wan,Neptune Terrace,Block 3,1985-12-31,H,2,2,32,E,676,590,6650000,2020-10-07,2012-06-14,3480000,91.09,22.268247,114.234058
117,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 9,2001-04-11,M,,,43,H,861,589,10000000,2020-10-07,2017-08-18,9300000,7.53,22.267011,114.25076
118,Hong Kong Island,Eastern,Chai Wan,Island Resort,Block 7,2001-04-11,M,,,36,E,826,565,9280000,2020-10-06,2012-02-21,5150000,80.19,22.266346,114.251465
119,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 7,1985-07-05,L,2,2,8,E,582,504,6450000,2020-10-06,2017-02-22,5150000,25.240000000000002,22.267103,114.235728
120,Hong Kong Island,Eastern,Chai Wan,Greenwood Terrace (Cw),Block 7,1985-07-05,L,3,2,6,J,747,646,6930000,2020-10-06,,0,0.0,22.267103,114.235728
121,Hong Kong Island,Eastern,Chai Wan,Koway Court,Block 2,1983-12-12,M,2,2,18,E,484,396,5620000,2020-09-30,2010-12-21,2200000,155.45000000000002,22.266092,114.23396
122,Hong Kong Island,Eastern,Chai Wan,Tsui Wan Estate,Tsui Shou House (Block B),1988-12-01,L,,,2,16,0,407,2500000,2020-09-30,,0,0.0,22.268349999999998,114.240616
123,Hong Kong Island,Eastern,Chai Wan,Neptune Terrace,Block 1,1985-12-31,L,3,2,7,C,802,700,7250000,2020-09-30,2012-10-26,1500000,383.33,22.268182,114.234556
124,Hong Kong Island,Eastern,Chai Wan,Fullview Garden,Block 1,1993-01-12,H,3,2,24,F,579,484,6380000,2020-09-30,2009-07-06,1830000,248.63,22.263802,114.25249
